번호,문제,보기박스,보기1,보기2,보기3,보기4,정답,해설
51,지상 관제(Ground Control) 및 교차로 통제 절차 중 맞는 것을 모두 고른 것은?,"ㄱ. 활주로 횡단 지시 발부 시 ""Cross Runway 14L""과 같이 해당 활주로 명칭을 반드시 명시해야 한다.
ㄴ. 항공기가 활주로 진입 전 대기(Hold Short) 지시를 복창하지 않은 경우, 지상이동 관제는 그대로 진행하되 조종사의 향후 거동을 레이더로 주의 깊게 감시하면 된다.
ㄷ. 비행장 내 이동 지역에서 모든 차량은 항공기에 대해 통행 우선권을 양보해야 한다.
ㄹ. 지상활주 중인 조종사가 길을 잃은 것으로 의심되는 경우, 관제사는 점진적 지상활주 지시(Progressive Taxi Instructions)를 제공하여야 한다.","ㄱ, ㄷ","ㄱ, ㄹ","ㄱ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",3,"[출처: 항공교통관제절차 제3장] ㄴ. 활주로 진입 전 대기(Hold Short) 지시에 대해 조종사가 복창(Read-back)하지 않으면, 관제사는 반드시 명시적인 복창을 '요구'하여 확인을 받아내야 한다. 레이더 감시만으로 갈음할 수 없다. ㄱ, ㄷ, ㄹ은 올바른 지상관제 규정이다."
52,계기접근(Approach) 중인 항공기의 속도 조절 해제(Speed Restriction Cancellation)에 대한 설명으로 가장 옳지 않은 것은?,,"관제사가 ""Resume Normal Speed""를 발부하면, 사전에 관제사가 지시했던 특정 속도 제한이 모두 해제된다.","표준도착절차(STAR)에 발간된 속도 제한은 ""Resume Normal Speed"" 지시에 의해 해제되지 않으며 조종사는 발간된 속도를 준수해야 한다.","관제사가 항공기에게 접근허가(Cleared for Approach)를 발부하면, 그전에 발부된 속도 조절 지시는 자동으로 해제된다.","조종사가 시각접근(Visual Approach)을 인가받은 경우에도, 그전에 관제사가 발부한 속도 제한은 자동으로 해제된다.",2,"[출처: 항공교통관제절차 제5장] ""Resume Normal Speed""라는 지시는 관제사가 이전에 발부한 속도 지시뿐만 아니라, SID 또는 STAR 상에 발간된 속도 제한사항까지도 모두 해제(Cancel)하는 효력을 갖는다. (발간된 속도 제한을 유지하게 하려면 ""Resume published speed"" 등을 사용해야 함)."
53,고도계 수정치(QNH/QNE) 오류와 비행고도(Flight Level) 사용 제한에 대한 설명으로 옳은 것은?,,"해면기압이 낮아져 고도계 수정치가 29.92인치 미만으로 떨어질 경우, 사용 가능한 최저 비행고도(Lowest Usable FL)는 기존보다 더 낮아진다.",고도계 수정치가 28.92인치 미만으로 떨어지면 비행고도(FL) 140은 더 이상 사용할 수 없으며 FL 150이 최저 사용 가능 비행고도가 된다.,"고도계 수정치가 31.00인치를 초과하는 비정상적인 고기압 상황에서는, IFR 항공기에게 기압고도계를 31.00에 맞추도록 지시해야 한다.",전이면(Transition Level) 미만의 고도를 비행하는 항공기에게는 목적지 공항이 아닌 출발 공항의 고도계 수정치를 우선적으로 제공하여 통일성을 유지해야 한다.,2,"[출처: 항공교통관제절차 제2장 및 제9장] 고도계 수정치(QNH)가 29.92인치 미만으로 떨어지면 실제 고도가 지시 고도보다 낮아지므로, IFR 분리를 위해 최저 사용 가능 비행고도(FL)를 상향 조정해야 한다(1번 오답). 29.92~28.92 사이면 FL140을 사용할 수 없으므로 FL150이 최저 사용 가능 고도가 된다. 31.00 초과 시 실제 값을 제공하거나 특정 절차를 따른다(3번 오답). 전이면 미만에서는 비행 경로를 따라 가장 가까운 기상관측소의 값을 제공한다(4번 오답)."
54,레이더 표적 분실(Loss of Target) 시 조치 절차 중 가장 후순위로 고려해야 할 사항은?,,항공기가 레이더 반사 면적이 작거나 맹점(Blind Spot)에 진입하여 표적이 일시적으로 소실된 것인지 확인하기 위해 전시기를 면밀히 관찰한다.,"해당 항공기에 무선 교신을 시도하여 현재 위치, 고도 및 장비 작동 상태(트랜스폰더 등)를 확인한다.",신속하게 비레이더 관제(Non-radar Control) 절차 및 분리 최저치로 전환하여 다른 항공기와의 분리를 확보한다.,인접한 관제기관에 레이더 표적 분실 상황을 통보하고 필요 시 수색구조(SAR) 절차를 즉각 발동한다.,4,"[출처: 항공교통관제절차 제5장] 레이더 표적 분실 시 관제사는 즉시 장비 점검, 무선 교신 시도, 비레이더 분리 적용, 인접 시설 협조 등을 우선 수행해야 한다. 표적 분실 즉시 무조건 수색구조(SAR) 절차를 최우선으로 발동하는 것은 아니며, 통신 두절 등 여러 상황을 종합하여 비상 단계(Incerfa/Alerfa/Detresfa)를 선언한 후 발동한다."
55,항적난기류(Wake Turbulence) 분리 기준(비레이더) 중 잘못 연결된 것은?,"ㄱ. Heavy 항공기 이륙 뒤 동일 활주로에서 이륙하는 Light 항공기 : 2분
ㄴ. Super 항공기 이륙 뒤 교차 활주로에서 이륙하는 Heavy 항공기 : 3분
ㄷ. Heavy 항공기가 접근 중 복행(Go-around)하고, 그 활주로에서 반대 방향으로 이륙하려는 Small 항공기 : 3분
ㄹ. Heavy 항공기 이륙 뒤 중간이륙(Intersection Departure)을 수행하는 Large 항공기 : 2분","ㄱ, ㄴ","ㄴ, ㄷ","ㄷ, ㄹ","ㄱ, ㄹ",4,[출처: 항공교통관제절차 제3장] 항적난기류 비레이더 분리에서 Heavy 이륙 후 Light/Small 등급의 '동일 활주로/평행 활주로(2500ft 미만)' 이륙 시 기본 2분이다(ㄱ 맞음). 중간이륙(Intersection)이나 반대방향 이륙 시에는 분리가 가중되어 '3분'을 적용해야 하므로 ㄹ은 틀렸다. (Super/Heavy 뒤의 교차 활주로나 반대방향 이륙은 3분이 맞다).
56,의료수송기(MEDEVAC) 등 특수목적 항공기 관제 처리에 관한 설명으로 옳지 않은 것을 모두 고른 것은?,"ㄱ. ""MEDEVAC"" 호출부호를 사용하는 항공기는 항상 비상항공기(Emergency)와 동일한 최우선 통행권을 가진다.
ㄴ. 관제사는 조종사가 의료수송 임무임을 구두로 통보하는 경우, 비행계획서상 호출부호에 MEDEVAC이 명시되어 있지 않더라도 우선권을 부여할 수 있다.
ㄷ. ""SAR"" 호출부호를 사용하는 수색구조 항공기는 임무 수행 중일 때 다른 모든 일반 VFR 및 IFR 항공기보다 우선권을 갖는다.
ㄹ. 대통령 탑승 항공기는 조난 및 비상 항공기를 제외한 다른 어떠한 항공기보다도 최우선하여 관제 취급을 받는다.",ㄱ,"ㄱ, ㄷ","ㄴ, ㄹ","ㄱ, ㄴ, ㄷ",1,"[출처: 항공교통관제절차 제2장] ㄱ. ""MEDEVAC""은 긴급한 의료 수송을 의미하여 운영상 우선권(Operational Priority)을 부여받지만, '비상항공기(조난 등)'와 동일한 절대적 최우선권을 갖는 것은 아니다. 비상항공기가 우선순위가 더 높다. ㄴ, ㄷ, ㄹ은 올바른 특수 취급 규정이다."
57,수직분리 최저치(Vertical Separation Minima)의 예외 또는 비표준 적용 조건으로 적절한 것은?,,편대비행(Formation Flight) 중인 항공기 간에는 관제사가 임의로 500피트의 수직분리를 적용하여 관제 지시를 발부할 수 있다.,"심한 난기류(Severe Turbulence)가 보고된 공역을 비행하는 항공기 간에는 수직분리 최저치를 의무적으로 2,000피트로 증가시켜야 한다.","지형장애물(Mountainous Area) 상공을 비행하는 VFR 항공기와 IFR 항공기 간에는 지형 회피를 위해 수직분리 기준을 2,000피트로 적용해야 한다.","조종사가 시각으로 타 항공기를 식별하여 시각분리를 유지하는 경우, 해당 항공기 간의 수직분리 규정은 면제된다.",4,"[출처: 항공교통관제절차 제4장 및 제7장] 시각분리(Visual Separation)가 적용되는 동안에는 타 항공기와의 분리 책임이 조종사에게 위임되므로, 관제사 측의 표준 수직/수평 분리 최저치 적용 의무가 면제된다. 심한 난기류 지역이나 지형장애물 상공에서 '의무적으로' 2,000피트 분리 증가나 IFR-VFR 간 2,000피트 분리 규정은 존재하지 않는다(권장 사항일 뿐)."
58,출발 인가(Clearance Delivery) 절차 중 관제용어 사용으로 가장 옳지 않은 것은?,,"IFR 출발 항공기에게 이륙 전 경로 변경을 지시할 때: ""CLEARED TO (목적지) VIA (새로운 경로), REST OF ROUTE UNCHANGED.""","통신 고장 시를 대비한 지시를 발부할 때: ""IF NO TRANSMISSION RECEIVED FOR (시간), PROCEED DIRECT (픽스).""","조종사가 요구한 고도를 즉시 인가할 수 없어 다른 고도를 배정할 때: ""EXPECT (요구고도) (시간 또는 픽스) AFTER DEPARTURE.""","지상이동 중인 조종사에게 이륙을 대기하라고 지시할 때: ""CLEARED TO HOLD SHORT OF RUNWAY 14.""",4,"[출처: 항공교통관제절차 제3장 및 제4장] 관제용어상 지상이동 및 대기 지시에는 절대 'CLEARED'라는 단어를 사용해서는 안 된다. 착륙/이륙 허가와의 혼동을 막기 위함이다. 올바른 용어는 ""HOLD SHORT OF RUNWAY 14"" 또는 ""TAXI TO RUNWAY 14, HOLD SHORT OF..."" 이다."
59,근접 충돌 방지를 위한 최저안전고도경보(MSAW) 발생 시 관제 절차에 대한 설명 중 맞는 것을 <보기>에서 모두 고른 것은?,"ㄱ. MSAW 경고가 발생하면 관제사는 즉시 해당 항공기 조종사에게 안전경고(Safety Alert)를 발부해야 한다.
ㄴ. 항공기가 VFR 비행 중이거나 시각접근을 수행 중이라 할지라도 MSAW 경보 발부 책임은 면제되지 않는다.
ㄷ. 조종사가 회피 기동을 취하고 있음을 통보하더라도, 관제사는 상황이 완전히 해소될 때까지 관련 교통정보나 경고를 지속적으로 발부하여야 한다.
ㄹ. MSAW 시스템의 잦은 허위 경보(Nuisance alert)가 발생하는 특정 구역에서는 관제사가 임의로 시스템 알람 소리를 소거(Mute)할 수 있다.","ㄱ, ㄴ","ㄱ, ㄴ, ㄷ","ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",2,"[출처: 항공교통관제절차 제2장] ㄹ. MSAW 시스템의 오작동이나 잦은 허위 경보가 있더라도 관제사가 개인 판단으로 임의로 알람을 소거하거나 비활성화하는 것은 금지되어 있다. 장비 책임자에게 보고 후 지침에 따라 처리해야 한다. ㄱ, ㄴ, ㄷ은 안전경고 발부의 핵심 원칙이다."
60,자동터미널정보방송(ATIS)의 코드(Alphabet) 부여 및 방송 절차로 적절하지 않은 것은?,,"ATIS 내용이 갱신될 때마다 코드는 알파벳 순서대로 부여하되, 방송이 12시간 이상 중단되었다가 재개되는 경우 다시 'A'부터 시작할 수 있다.","조종사가 최초 교신 시 ATIS 코드를 수신하였음을 알리지 않으면, 관제사는 조종사에게 현재의 고도계 수정치를 포함한 필수 정보를 직접 구두로 제공해야 한다.","관제탑이 없는 공항에 제공되는 ATIS의 경우, 접근관제소 관제사는 조종사가 ATIS를 수신했더라도 사용 활주로 및 풍향/풍속 정보를 반드시 반복해서 발부해야 한다.","하나의 공항에서 도착용 ATIS와 출발용 ATIS를 분리하여 방송할 경우, 알파벳 코드는 서로 중복되지 않도록 연속적으로 부여하여 조종사의 혼동을 방지해야 한다.",3,"[출처: 항공교통관제절차 제2장] 조종사가 ATIS 정보를 수신하였음을 첫 교신에서 명확히 보고한 경우, 관제사는 ATIS에 포함된 기상 정보(풍향, 풍속, 사용 활주로, 고도계 수정치 등)의 구두 발부를 생략할 수 있다. 관제탑 유무와 상관없이 수신 확인 시 중복 발부는 업무 효율을 위해 생략하는 것이 원칙이다."
61,관제 지시 발부 및 조종사의 복창(Read-back)에 관한 관제 절차로 가장 옳지 않은 것은?,,"관제사는 지상이동 중인 항공기에게 발부한 '활주로 진입 전 대기(Hold short of runway)' 지시를 조종사가 명확히 복창하지 않은 경우, 반드시 복창을 요구하여야 한다.","고도 배정 및 비행경로 변경 지시를 받은 조종사가 지시 내용의 일부만 복창하였으나, 상황상 관제 의도와 일치한다고 추정되는 경우 관제사는 이를 묵인하고 통과시킬 수 있다.","조종사가 복창한 내용이 관제사가 발부한 인가 내용과 다를 경우, 관제사는 즉시 오류를 수정하고 올바른 지시를 재발부해야 한다.",관제사는 자신이 발부한 인가에 대해 조종사의 복창 내용을 주의 깊게 청취하여 그 정확성을 철저히 확인해야 할 책임이 있다.,2,"[출처: 항공교통관제절차 제2장] 관제사는 조종사의 복창 내용을 주의 깊게 듣고 누락되거나 잘못된 부분이 있는지 확인해야 하며, 관제 의도와 일치한다고 자의적으로 추정하여 불완전한 복창을 묵인해서는 안 된다. 잘못되거나 누락된 복창은 즉시 수정을 요구해야 한다."
62,VFR 항공기에 대한 레이더 조언 업무(Radar Advisory) 제공 절차로 가장 옳지 않은 것은?,,관제사는 업무량이 허용하는 범위 내에서 레이더 식별된 VFR 항공기에게 타 항공기와의 교통정보 및 안전경고를 제공하여야 한다.,"레이더 식별된 VFR 항공기가 터미널 관제구역을 벗어나 인접 공역으로 비행할 때, 관제사는 다음 섹터나 시설로 레이더 관제이양(Hand-off)을 수행하여 업무의 연속성을 도모할 수 있다.","VFR 항공기에게 충돌 회피를 위한 레이더 유도(Vectoring)를 제공할 경우, 해당 항공기는 자동으로 IFR 비행계획으로 전환된 것으로 간주되므로 최저레이더유도고도(MVA) 미만으로 강하시킬 수 있다.","조종사가 VFR 레이더 조언 업무를 더 이상 원하지 않거나, 관제사의 업무 폭주로 업무 제공이 불가능할 경우 관제사는 조종사에게 ""Radar service terminated""를 통보한다.",3,"[출처: 항공교통관제절차 제5장 및 제7장] VFR 항공기에게 레이더 유도를 제공한다고 해서 IFR로 자동 전환되는 것은 아니다. 조종사는 여전히 시계비행기상상태(VMC)를 유지할 책임이 있으며, 관제사는 VFR 비행을 보장할 수 있는 안전한 유도를 제공해야 하고 임의로 MVA 미만 강하나 IFR 취급을 해서는 안 된다."
63,MARSA(Military Assumes Responsibility for Separation of Aircraft) 절차에 대한 설명으로 옳은 것을 모두 고른 것은?,"ㄱ. MARSA가 적용되는 군용 항공기 간에는 관제사가 표준 수직 및 수평 분리 최저치를 제공할 책임이 면제된다.
ㄴ. MARSA는 군용기 상호 간의 특수 작전에만 적용되며, 일반 민간 IFR 항공기와 참여 군용기 간의 분리에는 적용될 수 없다.
ㄷ. 군이 MARSA를 선언하여 편대비행을 수행하는 경우, 당해 편대군(Group) 외곽과 다른 비참여 IFR 항공기 간의 분리 책임 역시 관제사에서 군 지휘관으로 완전히 이관된다.
ㄹ. 관제사가 MARSA 적용을 승인한 이후에는 어떠한 긴급 상황에서도 이를 관제사 권한으로 취소할 수 없다.","ㄱ, ㄴ","ㄷ, ㄹ","ㄱ, ㄴ, ㄷ","ㄱ, ㄴ, ㄷ, ㄹ",1,"[출처: 항공교통관제절차 제2장 및 제9장] ㄱ, ㄴ: MARSA는 참가 군용기 상호 간의 분리 책임을 군이 지는 제도이다. ㄷ: MARSA 편대와 '다른 일반 항공기' 간의 분리 책임은 여전히 관제사에게 있다. ㄹ: 관제 지시 수행 불가 등 필요 시 승인을 취소할 수 있다."
64,레이더 관제 이양 시 사용되는 포인트아웃(Point-out)과 이양(Handoff)의 차이에 대한 설명으로 올바른 것은?,,이양(Handoff)은 통신은 다음 관제사에게 넘기지만 관제 통제권(Control)은 원래 관제사가 유지하는 절차이다.,"포인트아웃(Point-out)을 수락한 관제사는 해당 항공기에 대해 자신의 관할 공역 내 타 항공기와의 분리 책임을 인수한 것이므로, 이전 관제사의 승인 없이 직접 기수 변경 지시를 내릴 수 있다.",관제 통제권이 없는 상태에서 항공기를 인접 공역으로 통과시키려면 포인트아웃이 아닌 반드시 Handoff 절차를 거쳐 통신을 넘겨야만 한다.,"포인트아웃은 인접 관제사에게 레이더 표적을 확인시켜 주어 특정 공역 통과를 허락받는 절차이나, 무선 통신 이양과 관제 통제권 이양은 이루어지지 않는다.",4,"[출처: 항공교통관제절차 제5장] 이양(Handoff)은 통신과 관제 통제권을 모두 넘기는 반면, 포인트아웃(Point-out)은 레이더 표적만 인계하고 통신과 통제권은 원래 관제사가 유지한 채 인접 공역을 침범 또는 통과하기 위해 승인을 구하는 절차이다."
65,레이더 환경에서 조종사에게 교통정보(Traffic Advisory)를 발부하는 요령으로 가장 적절하지 않은 것은?,,"관제사는 교통정보 발부 시 조종사의 시계(Clock position) 방향, 마일(NM) 단위의 거리, 항공기 진행 방향의 순서로 정보를 제공해야 한다.","타켓 항공기가 기수 방위(Heading)를 급격하게 변경 중이어서 시계 방향으로 정확히 지칭하기 어려울 때는 방위(예: North, South)를 사용하여 발부할 수 있다.","상대 항공기의 트랜스폰더 고도 정보(Mode C)가 수신되지 않아 고도를 알 수 없는 경우, 조종사에게 혼란을 방지하기 위해 고도와 관련된 언급을 일절 생략하고 발부해야 한다.","레이더에 식별된 항공기의 기종(Type)이나 상대적인 비행 속도(예: Fast moving)가 파악되는 경우, 조종사의 식별을 돕기 위해 이를 추가하여 발부할 수 있다.",3,"[출처: 항공교통관제절차 제2장] 고도를 알 수 없는 경우 이를 누락하는 것이 아니라, 명확히 ""Altitude unknown""(고도 미상)이라고 발부하여 조종사가 모든 고도에서의 충돌 가능성에 대비하고 주의를 기울일 수 있도록 해야 한다."
66,체공(Holding) 패턴 비행 시 인바운드 구간(Inbound Leg)의 시간 거리를 결정하는 표준 기준으로 올바르게 짝지어진 것은?,,"고도 10,000피트 이하: 1분 / 고도 10,000피트 초과: 1.5분","고도 14,000피트 이하: 1분 / 고도 14,000피트 초과: 1.5분","고도 14,000피트 이하: 1.5분 / 고도 14,000피트 초과: 2분",고도 및 기종과 무관하게 모든 체공 절차의 인바운드 구간 시간은 1분으로 적용,2,"[출처: 항공교통관제절차 제4장] 표준 체공 패턴에서 인바운드 레그(Inbound leg)의 비행 시간은 14,000피트(MSL) 이하에서는 1분, 14,000피트를 초과하는 고도에서는 1분 30초(1.5분)를 적용하는 것이 원칙이다."
67,낙하산 강하(Parachute Jumping) 작전 지역에 대한 관제 절차로 가장 옳지 않은 것은?,,관제사는 낙하산 강하 작전이 수행되는 공역을 통과하려는 IFR 항공기를 강하 구역 외곽으로 레이더 유도하여 분리해야 한다.,"IFR 항공기가 강하 구역을 불가피하게 통과해야 하는 경우, 강하 중인 낙하산과 IFR 항공기 간에는 일반적인 레이더 거리 분리 기준(예: 3마일 또는 5마일)을 동일하게 적용하여 유도한다.","낙하산은 통상적인 레이더 표적으로 안정적인 식별이 어렵기 때문에 개별 낙하산과 항공기 간의 분리가 아닌, 인가된 강하 구역 경계선과의 분리를 확보해야 한다.","관제사는 강하 항공기 조종사로부터 ""Jumpers Away""라는 투하 통보를 수신한 직후, 관련 공역 인근에서 비행 중인 타 항공기들에게 해당 사실을 방송하여 주의를 환기해야 한다.",2,"[출처: 항공교통관제절차 제9장 특수비행] 낙하산은 레이더 표적으로 시현이 불규칙하므로, 관제사는 낙하산 자체와 타 항공기 간에 레이더 거리 분리를 적용해서는 안 되며, 발표된 강하 작전 공역의 '경계선'이나 지정된 구역과 항공기 간의 분리를 적용해야 한다."
68,RVSM(수직분리 최저치 축소) 공역 내에서 심한 난기류(Severe Turbulence)로 인해 장비 결함 또는 RVSM 고도 유지가 불가능해진 비상 상황에서의 조치로 올바른 것은?,,"해당 항공기를 비상 항공기(Emergency)로 일괄 지정하고, 최저요격고도(MIA)까지 즉시 강하시킨다.","조종사가 ""Unable RVSM due turbulence""를 보고하면, 관제사는 당해 항공기에 대해 2,000피트의 수직분리 최저치를 적용하거나 RVSM 공역 밖으로 이탈시켜야 한다.","관제사는 난기류가 진정될 때까지 고도 변경 없이 대기(Holding) 지시만을 내려야 하며, 타 항공기를 회피시키는 조치만 취한다.",해당 항공기는 자격을 상실한 것으로 간주되므로 목적지 도착 시까지 레이더 유도 및 관제 서비스를 거부할 수 있다.,2,"[출처: 항공교통관제절차 제2장 및 제4장] 비행 중 난기류나 장비 고장으로 RVSM 능력을 상실한 경우, 조종사는 즉시 관제사에 통보해야 하며 관제사는 즉각적으로 2,000피트 수직 분리를 적용하거나 해당 항공기를 RVSM 공역 외의 고도로 변경시켜야 한다."
69,폭발물 탑재 위협(Bomb Threat)을 통보받은 비행 중인 항공기에 대한 관제 조치로 가장 거리가 먼 것은?,,"조종사가 즉각적인 강하를 요구할 경우, 해당 공역의 최저안전고도(MVA 또는 MEA) 미만으로의 강하라 하더라도 신속한 착륙을 위해 무관제 상태로 무조건 인가해야 한다.","비상 착륙이 필요하다고 판단되는 경우, 인구 밀집 지역을 피하고 폭발 시 지상 피해가 최소화될 수 있는 비행경로로 유도를 제공한다.","관제사는 위협을 받는 해당 항공기와 인근을 비행하는 일반 항공기 간에 최소 1,000피트의 수직 분리를 선제적으로 확보해야 한다.",해당 항공기가 착륙한 후 이동하게 될 공항 내 특정 격리 구역에 대한 정보를 공항 당국과 협조하여 조종사에게 사전 제공한다.,1,"[출처: 항공교통관제절차 제10장 비상상황] 조종사가 비상 강하를 요구하더라도, 관제사는 지형 장애물 충돌 방지를 위해 최저안전고도(MEA/MVA)를 준수하여 유도해야 하며, 그 미만으로 강하를 ""무조건 인가""하는 것은 치명적인 2차 사고를 유발할 수 있으므로 금지된다."
70,정밀접근(ILS)을 위한 레이더 유도 시 활공각(Glide Path) 요격에 대한 설명으로 옳은 것을 모두 고른 것은?,"ㄱ. 관제사는 타당한 사유가 없는 한, 항공기가 아래에서 위로(from below) 활공각을 안정적으로 포착할 수 있는 고도로 유도해야 한다.
ㄴ. 항공기가 활공각 위(above)에서 기수를 낮추어 포착하도록 유도하는 것은 어떠한 예외 없이 금지된다.
ㄷ. 기상 조건이 운고 1,000피트 이상, 시정 3마일 이상인 시계비행기상상태에서 조종사가 활공각을 위에서 포착하겠다고 동의한 경우 예외적으로 인가할 수 있다.
ㄹ. 활공각 요격은 원칙적으로 접근관문(Approach Gate) 밖 2마일 이상 지점에서 이루어지도록 지시하여야 한다.","ㄱ, ㄴ","ㄷ, ㄹ","ㄱ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",3,"[출처: 항공교통관제절차 제5장] 원칙적으로 활공각은 고도를 유지한 상태에서 '아래에서' 포착해야 하지만(ㄱ), 좋은 기상 조건(Ceiling 1000, Vis 3) 하에서 조종사가 명시적으로 동의할 경우 '위에서' 포착하는 것(above glide path)이 예외적으로 허용된다(ㄷ). ㄴ은 예외가 있으므로 틀렸다."
71,도착 항공기에게 표준도착절차(STAR) 수행을 지시할 때 사용하는 용어의 의미로 가장 옳지 않은 것은?,,"""Descend via STAR"": 조종사는 STAR 상에 발간된 모든 고도 제한과 속도 제한을 준수하면서 절차상의 최저 배정 고도까지 강하하도록 인가받았음을 의미한다.","""Cleared STAR"": 조종사는 STAR 상에 발간된 가로 경로(Lateral routing)뿐만 아니라 명시된 모든 고도와 속도 제한까지 자율적으로 무시할 수 있는 포괄적 권한을 위임받았음을 의미한다.","""Descend via STAR, except cross (Fix) at (Altitude)"": STAR의 기본 절차를 준수하되, 특정 픽스에서의 고도 제한만 관제사가 새롭게 배정한 고도로 대체하여 수행해야 한다.","""Descend and maintain (Altitude)"": STAR 상에 발간된 고도 제한과 무관하게, 조종사는 관제사가 지시한 배정 고도로 즉시 강하하여 그 고도를 유지해야 한다.",2,"[출처: 항공교통관제절차 제4장 및 제5장] ""Cleared (STAR Name)"" 지시는 해당 표준도착절차의 가로 비행경로(Lateral path)를 따라 비행할 것만을 허가하는 것이며, 수직 강하(고도 변경)는 관제사의 별도 지시(Descend and maintain 등)가 있을 때까지 수행할 수 없다. 고도/속도 제한을 무시할 권한을 부여하는 것이 절대 아니다."
72,시각접근(Visual Approach)을 인가하기 위한 레이더 유도 전제 조건으로 가장 적절한 것은?,,"공항의 공식 기상이 운고 1,000피트 미만으로 보고되었더라도, 조종사가 활주로 주변을 육안으로 보았다고 통보하면 즉시 시각접근으로 유도할 수 있다.","레이더 관제사가 시각접근을 유도할 때, 항공기가 구름을 회피하여 비행할 책임은 관제사에게 있으므로 관제사가 정밀하게 맑은 공역으로만 유도 지시를 내려야 한다.","관제사는 시각접근을 인가하기 전에 조종사로부터 해당 공항 자체나, 따라가야 할 선행 착륙 항공기 중 하나를 확실하게 시각으로 포착했음을 반드시 보고받아야 한다.","당해 공항에 어떠한 종류의 계기접근절차(IAP)도 발간되어 있지 않다면, 기상 조건과 무관하게 시각접근을 유도하거나 인가하는 것은 엄격히 금지된다.",3,"[출처: 항공교통관제절차 제7장] 시각접근 인가의 필수 요건은 조종사가 '목적지 공항' 또는 선행하는 '착륙 교통(Traffic)'을 육안으로 확인(In sight)했다고 관제사에게 보고하는 것이다. 기상은 운고 1000피트, 시정 3마일 이상이어야 하며, 구름 회피 책임은 조종사에게 이관된다."
73,"비레이더 환경에서 출발 항공기 상호 간 측면 분리(Lateral Separation)를 적용할 때, 이륙 후 즉시 경로가 갈라지는 경우 요구되는 최소 분기(Divergence) 각도 기준은?",,최소 15도 이상,최소 30도 이상,최소 45도 이상,최소 90도 이상,3,"[출처: 항공교통관제절차 제6장 비레이더 분리] 비레이더 출발 분리 시, 이륙 직후 즉각적인 측면 분리를 적용하기 위해서는 두 항공기의 출발 비행경로가 이륙 후 최소 45도 이상 갈라지도록(Diverge) 비행해야 한다."
74,B등급(Class B) 공역 내에서의 VFR 항공기 비행에 대한 관제 절차로 가장 옳지 않은 것은?,,VFR 항공기는 B등급 공역에 진입하기 전에 반드시 관제사의 명시적인 진입 허가(Clearance)를 득하여야 한다.,"관제사는 B등급 공역 내에 있는 VFR 항공기와 IFR 항공기, 그리고 VFR 상호 간을 포함한 모든 항공기 간에 정해진 기준(수직, 시각, 레이더 등)에 따른 분리 업무를 제공해야 한다.","VFR 항공기가 대형(Large/Heavy) IFR 항공기 뒤를 이어 B등급 공역을 비행할 때, 이류난류(Wake Turbulence) 분리 최저치는 시각분리로 완전히 대체되므로 관제사의 분리 확보 의무가 없다.","조종사가 시각분리를 유지하겠다고 동의하지 않은 이상, 관제사는 VFR 항공기에 대해서도 500피트 수직분리나 표적 분해(Target Resolution) 등 규정된 분리 최저치를 보장해야 한다.",3,"[출처: 항공교통관제절차 제7장 및 제4장] B등급 공역 내 분리라 하더라도, 대형/초대형 항공기 뒤를 비행하는 경우 이류난류에 의한 뒤집힘 등 치명적 위험이 있으므로, 단순한 시각 분리로 이류난류 분리 책임을 완전히 소멸시킬 수 없다. 관제사는 항적난류 경고를 포함한 적절한 회피 분리/조언을 유지해야 한다."
75,"IMC 상태에서 IFR 비행 중 무선통신 두절(Radio Failure) 발생 시, 조종사가 따라야 할 비행경로(Route)의 우선순위로 올바르게 나열된 것은?","A: 조종사가 제출한 비행계획서(Flight Plan)상에 기재된 경로
B: 관제사로부터 향후 인가될 것이라고 ""예상하라(Expect)""고 통보받은 경로
C: 통신 두절 전 가장 최근에 관제사로부터 배정(Assigned)받은 경로
D: 레이더 유도 중이었다면, 유도 지시를 받았던 지점에서 배정된 픽스로 향하는 직접 경로(Vectored)",C -> A -> B -> D,C -> D -> B -> A,A -> B -> C -> D,C -> B -> D -> A,2,"[출처: 항공교통관제절차 제10장] 무선통신 두절 시 IFR 항공기의 경로 우선순위는 이른바 AVEF 규칙을 따른다. 1순위: Assigned(배정받은 경로 C), 2순위: Vectored(레이더 유도 지점으로부터 직접 경로 D), 3순위: Expected(예상 조언 경로 B), 4순위: Filed(비행계획서 경로 A)이다."
