번호,문제,보기박스,보기1,보기2,보기3,보기4,정답,해설
67,현행 공항시설법령상 항공장애 주간표지의 설치기준에 대한 설명으로 옳지 않은 것은?,,수직면에 투영된 물체의 투영면 가로 및 세로의 길이가 모두 1.5미터 미만인 경우 단일색으로 표지하며 주황색이나 붉은색을 사용한다.,가공선·케이블 등에 설치하는 원형 표지물은 지름이 60센티미터 이상이어야 한다.,물체가 연속되는 표면을 가지고 수직면에 투영된 가로 및 세로가 모두 4.5미터 이상인 경우에는 각 변이 1.5미터 이상 3미터 이하인 체크무늬 형태로 표지해야 한다.,고정물체를 표지하기 위해 사용되는 기(flags)는 가로 및 세로가 각각 0.9미터 이상인 정사각형이어야 한다.,4,[출처: 공항시설법 시행규칙 별표 10] 고정물체를 표지하기 위하여 사용되는 기(flags)는 가로 및 세로가 각각 '0.6미터' 이상인 정사각형이어야 한다. 이동물체를 표지하기 위해 사용하는 기가 0.9미터 이상이다.
68,현행 공항시설법령상 공항운영정지 처분기준에 대한 설명으로 옳은 것은?,,고의 또는 중대한 과실로 발생한 항공기사고로 인한 사망자가 50명 이상 100명 미만인 경우 120일의 공항운영정지 처분을 한다.,항공기사고로 인한 항공기 또는 공항시설 등의 재산 피해가 50억원 이상 100억원 미만인 경우 20일의 공항운영정지 처분을 한다.,항공기사고로 사망자와 재산 피해가 같이 발생하여 운영정지 기간을 합산하더라도 총 정지기간은 90일을 초과할 수 없다.,항공기사고 사망자 산정 시 경상자 3명을 사망자 1명으로 보며 소수점 이하는 버린다.,2,[출처: 공항시설법 시행규칙 별표 13] 재산피해 50억원 이상 100억원 미만인 경우 '운영정지 20일'이다(2번 정답). 사망자 50~100명 미만은 '운영정지 90일'이다(1번 오답). 합산 시 최대 한도는 '180일'이다(3번 오답). 사망자 산정 시 '중상자 2명'을 사망자 1명으로 본다(4번 오답).
69,현행 공항시설법령상 공항시설 또는 비행장시설의 사용 휴지 및 폐지에 관한 설명으로 가장 옳지 않은 것은?,,사업시행자등은 공항시설의 사용을 휴지하거나 폐지하려는 경우 원칙적으로 국토교통부장관의 승인을 받아야 한다.,"공항의 운영과 직접적인 관련이 없는 주차장, 상업시설 등의 휴지·폐지는 국토교통부장관의 승인을 받을 필요가 없다.",사업시행자등이 비행장시설을 휴지 또는 폐지하려는 경우 그 휴지 또는 폐지 예정일 30일 전에 국토교통부장관에게 신고하여야 한다.,"휴지한 공항시설의 사용을 재개하려면 국토교통부장관의 승인을 받아야 하며, 이 경우 시설설치기준 등에 따른 검사를 거쳐야 한다.",3,[출처: 공항시설법 제33조 및 시행규칙 제21조] 사업시행자등은 비행장시설을 휴지 또는 폐지하려는 경우 그 휴지 또는 폐지 예정일 '15일 전'에 국토교통부장관에게 신고하여야 한다. 30일 전이 아니다.
70,현행 공항시설법령상 항행안전시설 비행검사 수수료에 관한 규정 중 '면제' 대상이 아닌 것은?,,국가기관 또는 지방자치단체의 요청에 따라 시행하는 비행검사,국토교통부장관이 필요하다고 인정하는 항공안전관련 시설의 연구개발을 목적으로 하는 비행검사,"항행안전시설 성능 검사 목적이 아닌, 국토교통부가 지원하는 예산으로 하는 연구개발 사업을 목적으로 하는 비행검사",순수 민간 예산으로 진행되는 항행안전시설 연구개발을 목적으로 하는 비행검사,4,[출처: 공항시설법 시행규칙 별표 21] 항행안전시설 '연구개발'을 목적으로 하는 비행검사(단순 성능검사 목적이 아니거나 국가 지원 예산이 아닌 경우 등)는 원칙적으로 '100분의 30 감경' 대상이다. 국가기관 요청이나 수수료 징수 비대상 시설 등에 대해서는 면제이나 일반 연구개발 목적은 30% 감경이다.
71,현행 공항시설법령상 보호구역 내 차량 운행 시 제한속도를 위반한 운전자에 대한 행정처분 기준으로 옳은 것을 <보기>에서 모두 고른 것은?,"ㄱ. 제한속도를 시속 10km 미만으로 초과한 경우 1차 위반 시 운전업무정지 1일이다.
ㄴ. 제한속도를 시속 10km 미만으로 초과한 경우 2차 위반 시 운전업무정지 4일이다.
ㄷ. 제한속도를 시속 10km 이상으로 초과한 경우 1차 위반 시 운전업무정지 2일이다.
ㄹ. 제한속도를 시속 10km 이상으로 초과한 경우 3차 이상 위반 시 운전업무정지 8일이다.","ㄱ, ㄷ","ㄱ, ㄷ, ㄹ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",2,"[출처: 공항시설법 시행규칙 별표 4의2] ㄴ은 틀린 설명이다. 10km 미만 초과 시 1차 1일, 2차 2일, 3차 4일이다. 10km 이상 초과 시 1차 2일, 2차 4일, 3차 8일이다."
72,현행 공항시설법령상 조류충돌 위험관리 및 예방 전담인력 등에 대한 설명으로 옳지 않은 것은?,,조류충돌 위험도 평가는 공항 및 비행장 표점 기준 반경 13킬로미터 이내의 지역을 대상으로 실시한다.,조류충돌로 항공기의 엔진 및 기체에 손상이 발생한 경우 시기에 관계없이 별도로 위험도 평가를 실시해야 한다.,공항운영자는 공항별 조류충돌 위험관리계획을 매년 수립하여 관할 지방항공청장을 거쳐 국토교통부장관에게 보고해야 한다.,공항운영자는 조류충돌 예방 업무를 상시적으로 수행하는 전담인력을 최소 2명 이상 확보해야 한다.,4,[출처: 공항시설법 시행규칙 제19조의6] 공항운영자는 조류충돌 예방 업무를 상시적으로 수행하는 전담인력을 '4명 이상' 확보해야 한다.
73,현행 공항시설법령상 토지의 매수청구에 관한 기준과 절차에 대한 설명으로 가장 옳은 것은?,,"공항개발예정지역으로 지정되기 전부터 해당 토지를 계속 소유한 자만이 매수청구를 할 수 있으며, 상속받은 자는 청구권이 없다.",토지 매수청구의 판단 기준이 되는 '효용이 현저하게 감소한 토지'란 매수청구일 현재 개별공시지가가 동일 지목 평균치의 100분의 70 미만인 토지를 말한다.,사업시행자는 매수청구를 받은 날부터 1년 이내에 매수대상 여부를 청구인에게 알려야 한다.,매수가격은 표준지공시지가를 기준으로 둘 이상의 감정평가법인등이 평가한 금액의 산술평균치로 한다.,4,"[출처: 공항시설법 제14조 및 시행령 제22조, 제23조, 제25조] 상속받아 소유한 자도 매수청구권이 인정된다(1번 오답). 효용 현저 감소 기준은 개별공시지가가 동일 지목 평균치의 '100분의 50 미만'일 것이다(2번 오답). 사업시행자는 청구받은 날부터 '6개월 이내'에 매수대상 여부를 알려야 한다(3번 오답). 4번이 옳은 산정 기준이다."
74,현행 공항시설법령상 퇴치등(초경량비행장치 퇴치)으로 인한 손실보상의 기준에 대한 연결이 옳지 않은 것은?,,손실을 입은 물건을 수리할 수 있는 경우 - 수리비에 상당하는 금액,손실을 입은 물건을 수리할 수 없는 경우 - 새로운 동종 물건의 최초 구매가액,영업자가 영업을 계속할 수 없는 경우 - 영업을 계속할 수 없는 기간 중 영업상 이익에 상당하는 금액,부상등급 외의 부상에 대한 보상 - 규정된 보상금의 100분의 5를 최고 한도로 한 실제 지출 의료비 (예외 인정 가능),2,[출처: 공항시설법 시행령 별표 1] 손실을 입은 물건을 수리할 수 없는 경우에는 '손실을 입은 당시의 해당 물건의 교환가액'으로 보상한다. 신품의 최초 구매가액이 아니다.
75,현행 공항시설법령상 벌칙 중 '1년 이하의 징역 또는 1천만원 이하의 벌금'에 처하는 위반행위가 아닌 것은?,,행위허가를 받지 아니하고 공항개발예정지역에서 인공구조물을 설치한 자,비행장 사용 중지 명령을 위반하여 이착륙장을 계속 사용한 자,거짓이나 부정한 방법으로 공항운영증명을 받은 자,정당한 사유 없이 국토교통부장관의 시정명령을 위반한 자,3,"[출처: 공항시설법 제64조, 제66조] 거짓이나 부정한 방법으로 공항운영증명을 받은 자는 '3년 이하의 징역 또는 3천만원 이하의 벌금'에 처한다(제64조). 나머지 1, 2, 4번은 1년 이하의 징역 또는 1천만원 이하 벌금(제66조) 대상이다."
76,현행 공항시설법령상 국토교통부장관에게 권한이 위임 또는 위탁되지 않고 반드시 본부장(항공교통본부장)에게 위임된 권한으로 옳은 것은?,,공항개발사업의 시행 및 실시계획 승인,이착륙장의 설치 허가 및 취소,항공로용으로 사용되는 항공정보통신시설 및 항행안전무선시설의 실시계획 승인 및 완성검사,비행장 주변 장애물 제한 및 제거 명령,3,"[출처: 공항시설법 시행령 제55조제2항] '항공로용으로 사용되는 항공정보통신시설 및 항행안전무선시설'과 관련된 실시계획 승인, 완성검사 등의 권한은 항공교통본부장에게 위임되어 있다. 1, 2, 4번은 지방항공청장의 위임사항이다."
77,현행 공항시설법령상 공항시설 중 '지원시설'에 해당하지 않는 것은?,,항공기 점검·정비를 위한 시설,"운항관리시설, 소방시설 및 기내식 제조시설",도심공항터미널,공항 이용객을 위한 주차시설,4,"[출처: 공항시설법 시행령 제3조] 공항 이용객을 위한 주차시설 및 경비·보안시설은 '기본시설'에 해당한다. (1, 2번은 명시된 지원시설, 도심공항터미널은 그 밖의 시설 중 지원시설과 구별되는 별도 항목이나 넓은 의미에서 기본시설은 아님. 가장 명확히 '기본시설'인 것은 주차시설이다.)"
78,현행 공항시설법령상 사업시행자가 개발사업으로 인하여 시행할 수 있는 '부대공사'의 범위에 포함되지 않는 것은?,,개발사업에 필요한 토석채취장의 개발,"개발사업 공사용 진입도로, 야적장 등의 설치",건설인력을 영구히 수용하기 위한 영구 임대주택의 건설,"분뇨, 오수 등을 처리하기 위한 중수도시설의 건설",3,"[출처: 공항시설법 시행령 제27조] 건설인력을 수용하기 위한 숙소, 편의시설 건설은 부대공사에 포함되지만 이는 '공사기간 중 임시적 성격'이거나 개발과 관련된 한정적 용도이다. 일반인을 위한 '영구 임대주택'의 건설은 부대공사의 범위로 명시되어 있지 않다."
79,현행 공항시설법령상 과징금 부과기준(제52조제2항 관련)에서 국토교통부장관 외의 사업시행자가 승인을 받지 않고 실시계획을 위반하여 공사를 시행한 경우 부과되는 과징금 산정 방식으로 옳은 것은?,,시행한 공사금액의 100분의 1에 해당하는 금액 (최대 5억원),시행한 공사금액의 100분의 5에 해당하는 금액 (최대 10억원),총사업비의 100분의 1에 해당하는 금액 (최대 5억원),총사업비의 100분의 10에 해당하는 금액 (최대 10억원),1,"[출처: 공항시설법 시행령 별표 2] 사업시행자가 승인받지 않은 실시계획에 따라 공사를 시행하거나 위반한 경우, 부과되는 과징금은 '해당 공사금액의 100분의 1에 해당하는 금액'이며 상한액은 5억원이다."
80,현행 공항시설법령상 항행안전무선시설 중 '전술항행표지시설(TACAN)'의 기술기준에 대한 설명으로 옳지 않은 것은?,,방위각 정보를 제공하기 위하여 15Hz 및 135Hz의 진폭변조가 이루어져야 한다.,자북 기준신호는 펄스쌍 간의 간격이 30μs인 펄스쌍들이 1초당 180개 송신된다.,"운용범위 안의 전계강도는 VOR(전방향표지시설)과 같고, 도달범위는 수평면 위로 30도 이상이어야 한다.",방위각 정보의 오차는 ±2.0도 이하여야 한다.,3,"[출처: 공항시설법 시행규칙 별표 15] TACAN의 운용범위 안의 전계강도는 '거리측정시설(DME)'과 같고, 도달범위는 수평면 위로 '40도 이상'이어야 한다. (VOR과 같고 30도 이상이라는 설명은 틀리다.)"
81,현행 공항시설법령상 공항개발기술심의위원회(이하 '위원회') 위원의 제척·기피·회피에 관한 설명으로 옳지 않은 것은?,"ㄱ. 위원이 해당 안건의 당사자와 친족이거나 친족이었던 경우에는 위원회의 심의·의결에서 제척된다.
ㄴ. 해당 안건의 당사자가 위원에게 기피 신청을 하여 위원회가 의결로 이를 결정한 경우, 기피 신청의 대상인 위원은 그 의결에 참여하지 못한다.
ㄷ. 위원이 제척 사유에 해당하는 경우에는 스스로 해당 안건의 심의·의결에서 회피하여야 한다.
ㄹ. 위원이 제척 사유에 해당함에도 불구하고 회피하지 아니한 경우, 위원장은 해당 위원에게 경고 조치만을 할 수 있으며 해임할 수는 없다.",ㄱ,ㄴ,ㄷ,ㄹ,4,"[출처: 공항시설법 시행령 제12조] ㄹ은 틀린 설명이다. 위원이 제척 사유에 해당하는 데에도 불구하고 회피하지 아니한 경우, 국토교통부장관은 해당 위원을 해임하거나 해촉할 수 있다."
82,현행 공항시설법령상 장애물 제한표면 중 '정밀접근(CAT-I)'에 사용되는 '내부진입표면'의 규격 및 경사도 기준으로 옳은 것은?,,"폭 90m, 활주로 시단에서의 거리 60m, 길이 900m, 경사도 2.5%","폭 120m, 활주로 시단에서의 거리 60m, 길이 900m, 경사도 2%","폭 90m, 활주로 시단에서의 거리 30m, 길이 1,200m, 경사도 2%","폭 120m, 활주로 시단에서의 거리 30m, 길이 1,000m, 경사도 2.5%",1,"[출처: 공항시설법 시행규칙 별표 2의 <표 4>] 정밀접근(CAT-I)의 경우 내부진입표면의 폭은 90m, 활주로 시단에서의 거리는 60m, 길이는 900m, 경사도는 2.5%이다. (폭 120m, 경사도 2%는 정밀접근 CAT-II, III의 기준이다.)"
83,현행 공항시설법령상 항행안전시설 비행검사 수수료 산정을 위한 '비행시간'의 계산 기준으로 옳은 것은?,,비행검사를 위하여 항공기가 활주로에 진입한 시간부터 착륙하여 활주로를 개방한 시간까지,비행검사를 위하여 항공기가 자력(自力)으로 움직이기 시작한 시간부터 비행완료 후 엔진을 정지한 시간까지,항공기가 이륙을 위하여 바퀴가 지면에서 떨어진 시간부터 비행완료 후 바퀴가 지면에 닿은 시간까지,비행검사관이 검사 장비를 가동한 시간부터 검사 장비의 작동을 멈춘 시간까지,2,[출처: 공항시설법 시행규칙 별표 21] 비행시간은 비행검사를 위하여 항공기가 자력(自力)으로 움직이기 시작한 시간부터 비행완료 후 엔진을 정지한 시간까지로 한다.
84,현행 공항시설법령상 단거리이동통신시설(VHF/UHF Radio)의 송신장치 기술기준에 대한 설명으로 옳지 않은 것은?,,"무선전파는 양측파대 진폭변조신호여야 하며, 전파형식은 A3E 이어야 한다.",VHF 반송파의 주파대수는 118.0MHz에서 136.975MHz까지여야 한다.,채널 간격이 25kHz인 경우 주파수의 허용편차는 해당 주파수의 ±0.005 퍼센트 이내여야 한다.,송신기의 변조도는 통상적으로 85퍼센트 이상이어야 한다.,3,[출처: 공항시설법 시행규칙 별표 16] 채널 간격이 25kHz인 경우 주파수의 허용편차는 해당 주파수의 '±0.002 퍼센트 이내'여야 한다. (±0.005 퍼센트 이내는 채널 간격이 50kHz인 경우의 기준이다.)
85,"현행 공항시설법령상 항공관련업무종사자가 보호구역에서 흡연, 음주 또는 환각제 복용을 하거나 해당 상태에서 업무를 수행한 경우 부과되는 과태료 기준으로 옳은 것은? (위반 횟수: 1차, 2차, 3차 이상 순)",,"5만원, 8만원, 10만원","12만원, 20만원, 25만원","25만원, 35만원, 50만원","50만원, 75만원, 100만원",3,"[출처: 공항시설법 시행령 별표 3] 법 제31조의3제1항제7호를 위반하여 보호구역에서 흡연, 음주 또는 환각제 복용 상태에서 업무를 수행한 경우의 과태료는 1차 25만원, 2차 35만원, 3차 이상 50만원이다."
86,현행 공항시설법령상 공항시설관리권 및 관련 저당권 설정에 대한 설명으로 옳지 않은 것은?,,"공항시설관리권은 물권(物權)으로 보며, 특별한 규정이 없으면 민법 중 부동산에 관한 규정을 준용한다.",공항시설관리권의 설정·변경·소멸은 국토교통부에서 갖추어 두고 있는 공항시설관리권 등록부에 등록함으로써 효력이 발생한다.,저당권이 설정된 공항시설관리권은 저당권자의 동의가 없으면 처분할 수 없다.,공항시설관리권이 설정된 모든 공항시설에 대하여 저당권을 설정할 수 있다.,4,[출처: 공항시설법 제27조] 공항시설관리권이 설정된 공항시설 중 활주로 등 대통령령으로 정하는 '중요 공항시설'에 설정된 공항시설관리권에 대해서는 저당권을 설정할 수 없다. (모든 시설에 설정할 수 있는 것이 아니다.)
87,현행 공항시설법령상 '이착륙장'을 관리하는 자가 정하여야 하는 '이착륙장 관리규정'에 의무적으로 포함되어야 할 사항을 <보기>에서 모두 고른 것은?,"ㄱ. 이착륙장의 운용 시간
ㄴ. 경량항공기 등을 위한 연료자재 등의 보급 장소 및 정비·점검 장소
ㄷ. 이착륙장 안에서의 행위를 제한하는 경우 그 제한 대상 행위
ㄹ. 이착륙장의 출입 제한 방법","ㄱ, ㄴ","ㄷ, ㄹ","ㄱ, ㄴ, ㄷ","ㄱ, ㄴ, ㄷ, ㄹ",4,"[출처: 공항시설법 시행령 제34조제2항] 이착륙장 관리규정에는 이착륙장의 운용시간, 이착륙 방향/구역 한정 시 그 내용, 연료자재 보급 및 정비점검 장소, 출입 제한 방법, 행위 제한 대상, 이착륙 절차 준수사항 등이 모두 포함되어야 한다."
88,현행 공항시설법령상 공항개발예정지역 등에서 허가를 받지 아니하고 할 수 있는 예외적인 행위(행위제한의 예외)에 해당하지 않는 것은?,,재해복구 또는 재난수습에 필요한 응급조치를 위하여 하는 행위,경작을 위한 토지의 형질변경,자연경관을 손상하지 아니하는 범위에서 개발사업에 지장을 주지 않는 토석채취,이동이 쉽지 않은 대형 컨테이너 등 물건을 1개월 이상 쌓아 놓는 행위,4,[출처: 공항시설법 시행령 제20조제3항] 허가를 받지 아니하고 할 수 있는 행위에는 '이동이 쉬운 물건'을 쌓아 놓는 행위가 포함된다. '이동이 쉽지 아니한 물건을 1개월 이상 쌓아 놓는 행위'는 원칙적인 허가 대상(제20조제1항제6호)이다.
89,현행 공항시설법령상 레이저광선 발사 장치의 위치 및 방사에 따른 항공기 안전 확보를 위해 설정된 비행보호공역과 그에 따른 '허용출력한계'의 연결이 옳지 않은 것은?,,레이저광선 제한공역 - 1제곱센티미터당 50 나노와트(nW) 이하,레이저광선 위험공역 - 1제곱센티미터당 5 마이크로와트(μW) 이하,레이저광선 민감공역 - 1제곱센티미터당 100 마이크로와트(μW) 이하,정상비행공역 - 1제곱센티미터당 1 밀리와트(mW) 이하,4,[출처: 공항시설법 시행규칙 별표 18] 정상비행공역에서의 허용출력한계는 구체적인 고정 수치가 아니라 '최대허용방출량(Maximum Permissible Exposure: MPE) 이하'로 규정되어 있다.
90,현행 공항시설법령상 항공기 조류충돌 예방 등을 위한 '퇴치등'으로 인하여 발생한 손실보상금의 지급 절차에 대한 설명으로 가장 옳지 않은 것은?,,손실보상기관은 청구를 받은 날부터 60일 이내에 손실보상금을 지급해야 한다.,부득이한 사유가 있는 경우에는 손실보상을 청구한 자에게 통지하고 30일의 범위에서 지급 기간을 한 차례 연장할 수 있다.,"손실보상금은 반드시 현금으로 일시 지급하여야 하며, 어떠한 경우에도 분할하여 지급할 수 없다.",보상금을 받은 원인과 동일한 원인으로 부상이 악화되어 부상등급이 변경된 경우 손실보상금의 추가 지급을 청구할 수 있다.,3,"[출처: 공항시설법 시행령 제50조의3] 손실보상금은 현금으로 일시 지급하는 것이 원칙이나, 예산 부족 등의 사유로 특별한 사정이 있는 경우에는 '손실보상청구인의 동의를 받아 분할하여 지급할 수 있다'."
91,현행 공항시설법령상 '공항별 조류충돌예방위원회'의 구성에 대한 설명으로 옳지 않은 것은?,,공항별 조류충돌예방위원회는 공동위원장 2명을 포함하여 20명 이내의 위원으로 구성한다.,공항별 조류충돌예방위원회의 위원장은 해당 공항을 관할하는 지방항공청장이 지명하는 사람과 공항운영자가 공동으로 된다.,해당 공항에 취항하는 항공운송사업자 소속 임직원도 위원으로 위촉될 수 있다.,조류 분야의 박사 학위 소지자는 반드시 10년 이상의 조류 관련 업무 경력이 있어야만 위원으로 위촉될 수 있다.,4,[출처: 공항시설법 시행규칙 제19조의9] 위원 위촉 자격 중 조류 분야 전문가 요건은 '조류 분야 박사 학위 소지자' 또는 '조류 관련 업무에 5년 이상 종사한 사람'이다. 박사 학위 소지자에게 추가로 10년 경력을 요구하지 않는다.
92,현행 공항시설법령상 장애물 또는 토지의 매수 청구 및 손실보상 시 감정평가에 대한 절차적 내용으로 올바른 것을 모두 고른 것은?,"ㄱ. 매수가격은 당사자 간의 협의로 결정하는 것이 원칙이다.
ㄴ. 협의가 성립되지 않으면 국토교통부장관이 단독으로 지정한 1인의 감정평가사가 평가한 금액으로 한다.
ㄷ. 감정평가를 위하여 당사자는 각각 1개의 감정평가법인등을 선정할 수 있다.
ㄹ. 감정평가에 필요한 비용은 국토교통부장관 또는 사업시행자등이 부담한다.","ㄱ, ㄴ, ㄷ","ㄱ, ㄷ, ㄹ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",2,[출처: 공항시설법 시행령 제36조] ㄴ은 틀린 설명이다. 협의가 이루어지지 않는 경우 '둘 이상'의 감정평가법인등에게 의뢰하여 평가한 금액의 산술평균치로 한다. 단독 1인 지정이 아니다.
93,현행 공항시설법령상 항행안전무선시설 중 '계기착륙시설(ILS)'의 마커(Marker) 기술기준에 관한 설명으로 옳지 않은 것은?,,마커비콘은 75MHz±0.005 퍼센트의 주파수 허용편차 이내로 동작되는 수평편파여야 한다.,내측마커(IM)의 오디오 주파수 변조는 매초당 6개의 단점(Dot)을 연속 반복하는 부호로 구성된다.,외측마커(OM)의 전파 도달범위는 600m±200m이어야 한다.,중간마커(MM)는 매초당 단점(Dot)만을 2회 연속 반복하여 부호화한다.,4,"[출처: 공항시설법 시행규칙 별표 15] 중간마커(MM)는 '단점(Dot)과 장점(Dash)'을 연속적으로 반복하되, 장점은 매초 2회, 단점은 매초 6회 비율로 부호화한다. 단점만 반복하는 것이 아니다."
94,현행 공항시설법령상 '인·허가등의 의제' 대상이 아닌 법률 및 인·허가 사항은?,,「소방시설공사업법」에 따른 소방시설공사의 신고,「폐기물관리법」에 따른 폐기물처리시설 설치의 승인 또는 신고,「대기환경보전법」에 따른 배출시설 설치의 허가 또는 신고,「전기사업법」에 따른 자가용전기설비 공사계획의 인가,4,"[출처: 공항시설법 제8조제1항] 실시계획 고시로 의제되는 인·허가 사항에 소방시설공사업법, 폐기물관리법, 대기환경보전법 등은 포함되어 있으나, '전기사업법'에 따른 공사계획 인가는 공항시설법 제8조에 명시되어 있지 않다."
95,현행 공항시설법령상 '항공통신업무의 종류'에서 항공국과 항공기국 사이에 단파이동통신시설(HF Radio) 등을 이용하여 항공정보를 제공하거나 교환하는 업무의 명칭은?,,항공고정통신업무,항공이동통신업무,항공무선항행업무,항공방송업무,2,"[출처: 공항시설법 시행규칙 제44조] 항공국과 항공기국 사이에 단파이동통신시설(HF Radio) 등을 이용하여 통신하는 업무는 '항공이동통신업무'이다. 고정된 지점 간 통신이 고정통신업무, 불특정 다수 방송이 방송업무, 항행안전무선시설 이용이 무선항행업무이다."
96,현행 공항시설법령상 공항 내 금지행위를 위반한 자에 대한 '범칙금 납부 및 처리'에 관한 설명으로 옳지 않은 것은?,,범칙금납부통고서를 받은 사람은 10일 이내에 지정된 수납기관에 범칙금을 내야 한다.,납부기간 내에 범칙금을 내지 아니한 사람은 납부기간이 끝나는 날의 다음 날부터 20일 이내에 통고받은 범칙금에 그 금액의 100분의 20을 더한 금액을 내야 한다.,범칙금납부통고서 받기를 거부한 사람에 대해서는 관할 시장·군수·구청장이 즉시 강제집행 절차를 개시하여야 한다.,경찰서장 등은 납부기간 내에 범칙금을 내지 않은 사람에 대하여 지체 없이 즉결심판을 청구하여야 한다.,3,[출처: 공항시설법 제72조 및 제74조] 통고서 받기를 거부한 사람 등에 대해서는 경찰서장 또는 제주특별자치도지사가 지체 없이 '즉결심판을 청구'하여야 한다. 지자체장이 강제집행 절차를 개시하는 것이 아니다.
97,현행 공항시설법령상 공항시설의 무상사용·수익 기간과 총사업비 산정에 관한 규정으로 옳은 것은?,,공항시설을 무상으로 사용·수익할 수 있는 기간은 총사업비 회수 여부와 무관하게 허가일로부터 최대 30년으로 제한된다.,무상사용·수익허가를 위한 총사업비 산정 시 '조사비' 및 '설계비'는 공사비에 포함된 경우에 한하여 별도로 합산한다.,"총사업비 산정 시 '건설이자'는 계산에서 제외하며, 순수 직접비용(설계비, 공사비, 보상비 등)만 합산한다.",무상사용 기간은 시설을 유상으로 사용할 경우의 사용료 총액이 산출된 총사업비에 도달할 때까지로 한다.,4,"[출처: 공항시설법 시행령 제30조] 무상사용 기간은 사용료 총액이 총사업비에 도달할 때까지이다(4번 정답, 1번 오답). 총사업비 산정 시 조사비, 설계비, 공사비, 보상비, 부대비 및 이들에 대한 '건설이자'까지 모두 합산한다(2, 3번 오답)."
98,현행 공항시설법령상 항공정보통신시설 중 '항공고정통신시설'로 분류되는 것만을 <보기>에서 모두 고른 것은?,"ㄱ. 항공고정통신시스템(AFTN)
ㄴ. 항공이동위성통신시설[AMS(R)S]
ㄷ. 항공정보종합관리시스템(SWIM)
ㄹ. 공항이동통신시설(AeroMACS)
ㅁ. 항공정보처리시스템(AMHS)","ㄱ, ㄷ","ㄱ, ㄷ, ㅁ","ㄴ, ㄹ","ㄱ, ㄴ, ㄷ, ㅁ",2,"[출처: 공항시설법 시행규칙 제8조] 항공고정통신시설에는 AFTN, ATN, AMHS, SWIM이 포함된다(ㄱ, ㄷ, ㅁ). 반면 AMS(R)S와 AeroMACS 등은 항공'이동'통신시설로 분류된다(ㄴ, ㄹ)."
99,현행 공항시설법령상 항행안전시설 비행검사 수수료의 감경 또는 면제 대상에 대한 연결이 옳지 않은 것은?,,국가기관의 요청에 따라 시행하는 비행검사 - 수수료 면제,국토교통부가 지원하는 예산으로 하는 연구개발 사업을 목적으로 하는 비행검사 - 수수료 면제,사용료를 징수하는 항행안전시설에 대한 정기 비행검사 - 수수료 면제,항행안전시설 연구개발을 목적으로 하는 일반 비행검사 - 수수료 100분의 30 감경,3,[출처: 공항시설법 시행규칙 별표 21] 항행안전시설 관리·운영을 위탁받은 자가 사용료를 징수하는 항행안전시설 '외'의 항행안전시설에 대한 비행검사가 면제 대상이다. (사용료를 징수하여 수익을 얻는 시설에 대한 검사는 면제되지 않는다.)
100,현행 공항시설법령상 공항 내 금지행위 중 범칙행위에 해당하는 행위와 부과되는 범칙금(2차 위반 기준)의 연결이 올바른 것은?,,공항운영자가 지정한 장소 외의 장소에 쓰레기를 버리는 행위 - 16만원,폭언 또는 고성방가 등 소란을 피우는 행위 - 10만원,시설을 무단으로 점유하는 행위 - 10만원,"무기, 폭발물을 정당한 업무 목적 없이 휴대하는 행위 - 16만원",2,"[출처: 공항시설법 시행령 별표 4] 소란, 쓰레기 투기, 불피우기, 폭발물 휴대, 흡연 제한 위반, 기부 요청 등은 1차 5만원, 2차 10만원이다(2번 정답, 1번, 4번 오답). 무단 점유, 영업행위 등은 1차 8만원, 2차 16만원이다(3번 오답)."
