번호,문제,보기박스,보기1,보기2,보기3,보기4,정답,해설
66,다음 중 항공기(활공기 제외)에 반드시 탑재해야 하는 서류에 해당하지 않는 것은?,,항공기등록증명서 및 감항증명서,탑재용 항공일지 및 소음기준적합증명서,사고절차교범 및 항공기 탑재 및 처리교범이 포함된 운항규정,해당 항공운송사업자가 발행하는 수송화물 목록(항공운송사업용 항공기 한정),3,"항공안전법 시행규칙 제113조 제5호에 따르면 운항규정을 탑재해야 하나, 예외적으로 훈련교범, 위험물교범, 사고절차교범, 보안업무교범, 항공기 탑재 및 처리교범은 탑재 서류에서 제외된다."
67,회항시간 연장운항(EDTO)의 승인 신청 기한으로 가장 옳은 것은?,,해당 비행기 형식을 12개월 이상 연속하여 운용한 경험이 있는 경우(운용경험 기반 승인방식) 운항 개시 예정일 15일 전까지 제출한다.,해당 비행기 형식을 12개월 이상 연속하여 운용한 경험이 있는 경우(운용경험 기반 승인방식) 운항 개시 예정일 20일 전까지 제출한다.,해당 비행기 형식을 연속하여 운용한 경험이 12개월 미만이거나 없는 경우(속성 승인방식) 운항 개시 예정일 90일 전까지 제출한다.,해당 비행기 형식을 연속하여 운용한 경험이 12개월 미만이거나 없는 경우(속성 승인방식) 운항 개시 예정일 120일 전까지 제출한다.,2,"항공안전법 시행규칙 제215조 제4항에 따르면, 운용경험 기반 승인방식(12개월 이상)은 운항 개시 예정일 '20일 전', 속성 승인방식(12개월 미만 등)은 운항 개시 예정일 '180일 전'까지 제출해야 한다."
68,수직분리축소공역(RVSM)에서의 순항고도 지정 기준으로 가장 옳은 것은?,,"고도측정 단위를 미터(m)로 사용하는 RVSM 공역에서 비행방향 000°~179°의 계기비행 항공기는 9,200m 고도로 비행할 수 있다.","고도측정 단위를 미터(m)로 사용하는 RVSM 공역에서 비행방향 180°~359°의 계기비행 항공기는 9,800m 고도로 비행할 수 있다.",고도측정 단위를 피트(ft)로 사용하는 RVSM 공역에서 비행방향 000°~179°의 계기비행 항공기는 FL300 고도로 비행할 수 있다.,고도측정 단위를 피트(ft)로 사용하는 RVSM 공역에서 비행방향 180°~359°의 계기비행 항공기는 FL310 고도로 비행할 수 있다.,2,"항공안전법 시행규칙 별표 21에 따르면 미터 단위 RVSM 지역에서 180°~359° 방향 계기비행 시 9,200m, 9,800m, 10,400m 등의 짝수계열(?) 고도를 사용한다(보기2 정답). 000°~179°는 8,900m, 9,500m, 10,100m 등이다. 피트 단위의 경우 000°~179°는 FL290, FL310 (홀수), 180°~359°는 FL300, FL320 (짝수)이다."
69,위험물 포장용기검사기관의 지정 및 운영 기준에 대한 설명으로 가장 옳지 않은 것은?,,위험물 포장용기검사기관으로 지정받으려면 검사업무규정과 사업계획서 등을 국토교통부장관에게 제출해야 한다.,검사기관의 운영에 대해서는 한국산업표준 KS Q 17020(검사 기관 운영에 대한 일반 기준)을 적용한다.,국토교통부장관은 위험물 포장용기 검사기관이 기준에 적합한지 여부를 매 2년마다 심사하여야 한다.,포장용기검사기관이 거짓이나 부정한 방법으로 지정받은 경우 지정을 취소하여야 한다.,3,"항공안전법 시행규칙 제210조 제6항에 따르면, 국토교통부장관은 위험물 포장용기 검사기관이 기준에 적합한지 여부를 '매년' 심사하여야 한다. 2년이 아니다."
70,항공안전법령상 곡예비행 금지구역에 해당하지 않는 것은?,,관제구 및 관제권 내의 공역,"지표로부터 450미터(1,500피트) 미만의 고도",해당 활공기를 중심으로 반지름 300미터 범위 안의 지역에 있는 가장 높은 장애물의 상단으로부터 300미터 이하의 고도,활공기가 아닌 항공기를 중심으로 반지름 300미터 범위 안의 지역에 있는 가장 높은 장애물의 상단으로부터 500미터 이하의 고도,4,항공안전법 시행규칙 제204조에 따르면 활공기가 아닌 항공기의 곡예비행 금지구역은 '해당 항공기를 중심으로 반지름 500미터 범위 안의 지역에 있는 가장 높은 장애물 상단으로부터 500미터 이하의 고도'이다. 반경 300미터가 아니다.
71,계기접근절차의 구분에 대한 설명으로 가장 옳지 않은 것은?,,비정밀접근절차는 전자적인 활공각 정보를 이용하지 않고 활주로방위각 정보를 이용하는 계기접근절차이다.,"수직유도정보에 의한 계기접근절차(APV)는 활공각 및 방위각 정보를 제공하며, 최저강하고도 또는 결심고도가 60미터(200피트) 이상으로 설계된 PBN 접근절차이다.","제1종(CAT-I) 계기접근은 결심고도가 60미터(200피트) 이상 75미터 미만이며, RVR 550미터 이상인 경우를 말한다.","제3종(CAT-III) 계기접근은 결심고도가 30미터(100피트) 미만이거나 적용하지 않는 경우이며, RVR 300미터 미만이거나 적용하지 않는 경우이다.",2,항공안전법 시행규칙 제177조 제1항 제3호에 따르면 수직유도정보에 의한 계기접근절차(APV)는 최저강하고도 또는 결심고도가 '75미터(250피트) 이상'으로 설계된 절차를 말한다. 60미터가 아니다.
72,승객 150석 규모의 항공운송사업용 여객기에 탑재해야 할 비상장비의 최소 수량으로 올바르게 연결된 것은?,,"이동식 소화기 2개, 손확성기 2개","이동식 소화기 3개, 손확성기 1개","이동식 소화기 3개, 손확성기 2개","이동식 소화기 4개, 손확성기 2개",3,"항공안전법 시행규칙 별표 15에 따르면, 좌석 수 150석인 경우 소화기는 61석~200석 기준인 3개, 손확성기는 100석~199석 기준인 2개를 비치해야 한다."
73,"조종연습생의 조종연습허가 취소 및 효력정지 기준 중 '1차 위반 시 120일 효력정지, 2차 위반 시 180일 효력정지'에 해당하는 사항은?",,혈중알코올농도 0.06% 이상 0.09% 미만인 상태에서 비행한 경우,마약류 또는 환각물질의 영향으로 비행한 경우,운항 중인 항공기 내에서 흡연한 경우,지정된 연습허가 조건을 위반하여 이탈 비행한 경우,3,"항공안전법 시행규칙 별표 10의2(조종연습생등에 대한 행정처분기준)에 따르면, 운항 중인 항공기 내 흡연의 경우 조종연습생의 제재는 명시적으로 1차: 효력정지 60일, 2차: 효력정지 120일, 3차 이상: 효력정지 180일이다. 문제의 설문이 오해의 소지가 있을 수 있으나, 규칙 별표 10에 일반 종사자의 기내 흡연 1차 60일, 2차 120일, 3차 180일로 규정되어 있다. 주류 0.06~0.09%는 1회 적발 시 효력정지 120일(가중 없음)이다."
74,운항승무원의 최소 휴식시간을 단축할 수 있는 항공기 내 휴식시설 요건에 대한 설명으로 가장 옳지 않은 것은?,,"1등급 휴식시설은 객실 외에 있는 수평 침상으로, 이를 이용하더라도 비행근무시간 단축 혜택은 없다.","2등급 휴식시설은 객실 내 80도 이상의 수평에 가까운 자세로 수면할 수 있고 커튼 등으로 분리된 좌석이며, 최대 비행근무시간을 1시간 단축한다.","3등급 휴식시설은 발과 다리 받침대가 있고 40도 이상 기울어지는 좌석이며, 최대 비행근무시간을 2시간 단축한다.","시차가 4시간을 초과하는 지역 운항 시 최소 36시간 이상 연속 휴식을 취하지 못했다면, 위 휴식시설 등급에 따른 비행근무시간 단축과 별개로 30분을 추가 단축해야 한다.",4,"항공안전법 시행규칙 별표 18 비고에 따르면, 시차가 4시간 초과 지역에서 36시간 연속 휴식을 못 취했거나 72시간 체류를 못한 경우, 최대 비행근무시간을 30분 '단축'한다. 단축 혜택이 아니라 비행할 수 있는 근무시간 상한을 줄여 피로를 관리하는 패널티적 요소이다. 휴식시설은 비행근무 허용 시간을 늘려주는 개념이다. (문제의 표현상 1,2,3등급 시설 시 최대 비행근무시간을 '단축'한다는 표 현이 법령에 그대로 있음 - 휴식시설이 '좋을수록' 단축 없음(원래 시간 유지), 나쁠수록(3등급) 허용 근무시간을 2시간 단축함)"
75,현행 법령상 항공교통관제시설의 구분에 따른 설치 관할이 바르게 연결되지 않은 것은?,,"비행장관제탑 - 양양, 무안, 태안","접근관제시설 - 서울, 제주, 김해 접근관제소","접근관제시설 - 여수 도착관제실, 울산 접근관제실","지역관제시설 - 대구, 인천, 김포 지역관제소",4,"항공안전법 시행규칙 제10조의4에 따르면, 지역관제시설은 '대구, 인천' 지역관제소로 명시되어 있으며, 김포 지역관제소는 존재하지 않는다."
76,모의비행훈련장치(Simulator) 품질관리시스템 기준에 따라 결함관리 대장에 기록해야 할 사항이 아닌 것은?,,"누락, 오작동 또는 부작동하는 구성품이나 장비 목록",결함 사항의 발견 일자,결함 사항에 대한 임시 조치 내용 및 부품 구매 기록,결함 사항에 대한 수정 조치가 취해진 일자 및 수정 작업을 수행한 담당자의 성명,3,"항공안전법 시행규칙 별표 7의3 제5호 라목에 따르면 결함관리 대장에는 1) 장비 목록, 2) 결함 발견 및 수정 조치 일자, 3) 수정 작업 담당자 성명이 포함되어야 하며, 임시 조치 내용이나 부품 구매 기록 등은 필수 기록 사항으로 법정되어 있지 않다."
77,전문항공교통관제사의 기량 심사(정기 심사) 실시에 관한 기준으로 가장 옳은 것은?,,최초로 실시하는 정기 심사는 자격증명의 한정을 받은 날부터 1년 이내에 1회 실시한다.,직전의 심사를 만료일부터 3개월 이내에 합격한 경우에는 그 합격한 날을 기준으로 다시 2년을 계산한다.,최초의 정기 심사 이후 실시하는 정기 심사는 직전 심사 합격일부터 2년이 되는 날이 속하는 달의 말일까지 실시한다.,기량 심사에 포함되는 업무수행 실적은 1년 이내에 100시간 이상 항공교통관제 업무를 수행한 경험이어야 한다.,3,"항공안전법 시행규칙 제90조의2에 따르면, 최초 정기 심사는 '2년 이내' 1회이며(보기1 오답), 만료일 3개월 이내 합격 시 '그 합격한 날 기준이 아닌 만료일 기준'으로 2년을 계산한다(보기2 오답). 업무수행 실적은 '180일 이내에 60시간 이상'이다(보기4 오답)."
78,항공기 내 흡연을 한 자에 대한 벌칙 및 과태료 규정으로 올바르게 연결된 것은?,,운항 중인 항공기 내 흡연: 1천만원 이하 벌금 / 주기 중인 항공기 내 흡연: 500만원 이하 벌금,운항 중인 항공기 내 흡연: 500만원 이하 과태료 / 주기 중인 항공기 내 흡연: 200만원 이하 과태료,운항 중인 항공기 내 흡연: 2천만원 이하 벌금 / 주기 중인 항공기 내 흡연: 1천만원 이하 벌금,운항 중인 항공기 내 흡연: 1천만원 이하 과태료 / 주기 중인 항공기 내 흡연: 500만원 이하 과태료,1,"항공안전법 제153조의2(항공기 내 흡연의 죄)에 따르면 운항 중인 항공기 내 흡연은 1천만원 이하의 벌금, 주기 중인 항공기 내 흡연은 500만원 이하의 벌금에 처한다. (과태료가 아니라 벌금형의 범죄이다)"
79,항공운송사업자의 운항규정 및 정비규정의 변경 인가 및 신고에 대한 설명으로 가장 옳지 않은 것은?,,운항규정의 중요사항을 변경하려는 경우에는 국토교통부장관의 인가를 받아야 한다.,최소장비목록(MEL)과 승무원 훈련프로그램의 변경은 중요사항의 변경에 해당하므로 변경인가를 받아야 한다.,중요사항 외의 경미한 사항을 변경하려는 경우에는 국토교통부장관에게 신고해야 한다.,국토교통부장관은 변경신고를 받은 날부터 15일 이내에 신고수리 여부를 신고인에게 통지해야 한다.,4,"항공안전법 시행규칙 제267조 및 항공안전법 제93조 제5항에 따르면, 국토교통부장관은 신고를 받은 날부터 '10일 이내'에 신고수리 여부를 통지하여야 한다. 15일이 아니다."
80,무인비행장치를 공공목적으로 긴급히 비행할 때 안전관리 방안을 마련한 경우 적용이 면제되는 법 조항(특례) 내용이 아닌 것은?,,초경량비행장치 조종자의 준수사항 (제129조 제1항),초경량비행장치 사고 발생 시의 국토교통부장관 보고 의무 (제129조 제3항),개인정보 수집 및 전송 시 타인의 자유 침해 금지 (제129조 제4항),야간비행 특별승인 및 검사 (제129조 제5항),2,"항공안전법 제131조의2 제2항에 따르면 긴급비행 시 제129조 제1항, 제2항, 제4항, 제5항의 적용이 제외된다. 단, 제3항(사고보고)은 적용이 제외되는 조항으로 명시되지 않았으며, 동법 제131조의2 제3항에서 '소관 행정기관의 장'에게 보고하도록 특례를 두고 있다. (즉, 사고 보고 자체의 의무가 완전히 면제되는 것이 아니라 보고 주체가 장관에서 소관 행정기관장으로 바뀔 뿐, 1,2,4,5항처럼 조항 자체가 배제되는 것은 아님)"
81,현행 법령상 비행자료분석프로그램(FDAP)을 의무적으로 마련해야 하는 항공운송사업자의 기준으로 가장 옳은 것은?,,최대이륙중량이 1만 5천킬로그램을 초과하는 비행기를 사용하는 항공운송사업자,최대이륙중량이 2만킬로그램을 초과하는 비행기를 사용하는 항공운송사업자,최대이륙중량이 5천 700킬로그램을 초과하는 헬리콥터를 사용하여 국내 및 국제항공노선을 취항하는 항공운송사업자,승객 19명을 초과하여 수송할 수 있는 헬리콥터를 사용하여 국제항공노선을 취항하는 항공운송사업자,2,"항공안전법 시행규칙 제130조의2에 따르면 비행자료분석프로그램 마련 의무 대상은 1. 최대이륙중량이 2만킬로그램을 초과하는 비행기를 사용하는 항공운송사업자, 2. 최대이륙중량 7천킬로그램 초과 또는 승객 9명을 초과하여 수송할 수 있는 헬리콥터를 사용하여 '국제항공노선'을 취항하는 항공운송사업자이다."
82,시계비행방식(VFR)으로 비행하는 항공기의 제한사항에 대한 설명으로 가장 옳지 않은 것은?,,"해당 비행장의 운고가 450미터(1,500피트) 미만이거나 지상시정이 5킬로미터 미만인 경우 관제권 안에서 이륙 또는 착륙할 수 없다.","관할 항공교통관제기관의 허가를 받지 않는 한, 평균해면으로부터 6,100미터(2만피트)를 초과하는 고도로 비행해서는 안 된다.",천음속 또는 초음속으로 비행하는 경우에는 기상상태에 관계없이 계기비행방식에 따라 비행해야 한다.,"수직분리축소공역(RVSM)인 8,850미터(29,000피트) 이상 12,500미터(41,000피트) 이하의 공역에서는 관제허가를 받으면 시계비행방식으로 운항할 수 있다.",4,"항공안전법 시행규칙 제172조제4항에 따르면, 300미터 수직분리최저치가 적용되는 8,850미터 이상 12,500미터 이하의 수직분리축소공역에서는 시계비행방식으로 운항해서는 안 된다. (관제허가 예외 조항 없음)"
83,편대비행 및 활공기 예항에 관한 기준으로 가장 옳지 않은 것은?,,"관제공역 내에서 편대비행을 할 때 편대를 책임지는 항공기로부터 편대 내 항공기들은 종적 및 횡적으로 1킬로미터 이내, 수직으로 30미터 이내의 분리를 유지해야 한다.",편대 책임기장은 편대비행 항공기들을 단일 항공기로 취급하여 관할 항공교통관제기관에 비행 위치를 보고해야 한다.,항공기가 활공기를 예항할 때 예항줄의 길이는 30미터 이상 100미터 이하로 해야 한다.,활공기를 예항할 때 예항줄 길이의 80퍼센트에 상당하는 고도 이상의 고도에서 예항줄을 이탈시켜야 한다.,3,항공안전법 시행규칙 제171조에 따르면 항공기가 활공기를 예항할 때 예항줄의 길이는 40미터 이상 80미터 이하로 해야 한다.
84,외국항공기의 항행허가 신청 기한에 대한 설명으로 옳은 것은?,,외국항공기가 영공 밖에서 이륙하여 대한민국에 착륙하는 항행을 하려는 경우 운항 예정일 3일 전까지 신청해야 한다.,천재지변 등 긴급한 사유로 항행을 하려는 경우에는 운항 예정 시각 12시간 전까지 제출할 수 있다.,외국항공기의 영공통과 허가를 받은 자가 허가받은 사항을 변경하려는 경우 운항 예정일 2일 전까지 변경신청서를 제출해야 한다.,환자의 이송을 위해 긴급하게 국내사용허가를 신청하려는 경우 운항 예정 시각 24시간 전까지 제출해야 한다.,3,"항공안전법 시행규칙 제274조 및 275조에 따르면 외국항공기 항행허가 및 영공통과 허가(변경 포함)는 운항 예정일 2일 전까지 제출해야 하며, 천재지변이나 환자 이송 등 긴급한 사유가 있는 경우에는 운항 예정 시각 6시간 전까지 제출할 수 있다."
85,항공교통관제사가 아닌 전문항공교통관제사에게만 요구되는 기량 심사(정기 심사)의 주기로 가장 적절한 것은?,,"자격증명의 한정을 받은 날부터 1년 이내 1회, 이후 매 1년마다 실시","자격증명의 한정을 받은 날부터 2년 이내 1회, 이후 직전 심사 합격일부터 2년이 되는 날이 속하는 달의 말일까지 실시","자격증명의 한정을 받은 날부터 3년 이내 1회, 이후 직전 심사 합격일부터 3년이 되는 날이 속하는 달의 말일까지 실시",기량 심사는 수시 심사만 존재하며 정기 심사는 요구되지 않는다.,2,"항공안전법 시행규칙 제90조의2제2항제1호에 따르면 최초로 실시하는 정기 심사는 한정을 받은 날부터 2년 이내에 1회 실시하며, 이후 정기 심사는 직전 심사에 합격한 날부터 2년이 되는 날이 속하는 달의 말일까지 실시한다."
86,조종사 비행경력의 증명 주체에 대한 설명으로 가장 옳지 않은 것은?,,조종연습에 따른 비행경력은 비행이 끝날 때마다 조종연습을 감독한 자가 증명해야 한다.,자격증명을 받은 조종사의 조종연습 외 비행경력은 비행이 끝날 때마다 해당 기장이 증명해야 한다.,"비행경력을 증명받으려는 조종사가 기장인 경우, 해당 항공기의 부조종사가 이를 증명할 수 있다.",비행경력을 증명받으려는 조종사가 기장이면서 사용자인 경우 조종교관이 이를 증명할 수 있다.,3,"항공안전법 시행규칙 제77조제2항에 따르면, 비행경력을 증명받으려는 조종사가 기장인 경우에는 사용자, 조종교관, 또는 국토교통부장관이 고시하는 사람이 증명해야 한다. 부조종사가 기장의 비행경력을 증명할 수 없다."
87,모의비행훈련장치의 지정 및 유효기간 연장에 대한 설명으로 옳지 않은 것은?,,"모의비행훈련장치 지정을 받으려는 자는 운영규정, 성능 및 점검요령 등의 서류를 지방항공청장에게 제출해야 한다.",모의비행훈련장치 지정의 유효기간은 원칙적으로 1년이다.,모의비행훈련장치에 대해 국토교통부령으로 정하는 품질관리시스템을 구축·운영하는 경우 유효기간을 2년 연장할 수 있다.,유효기간 연장 신청 시 지방항공청장은 모의비행훈련장치의 성능 검사를 반드시 실제 비행 테스트를 통해 실시해야 한다.,4,항공안전법 시행규칙 제91조의3 제3항 및 법 제39조의2 제2항에 따르면 지방항공청장은 유효기간을 연장하는 경우 검사의 일부를 생략할 수 있다. 반드시 실제 비행 테스트를 해야 하는 것은 아니다.
88,항공운송사업자 등의 승무원 피로 관리 의무 위반 시 행정처분 기준으로 가장 옳은 것은?,,국제항공운송사업자가 피로위험관리시스템 중요사항 변경 시 승인을 받지 않은 경우 과징금 1억 2천만 원이 부과된다.,국내항공운송사업자가 소속 승무원의 피로를 관리하지 아니하여 적발된 경우 과징금 1억 2천만 원이 부과된다.,항공운송사업자 및 항공기사용사업자 외의 자가 피로위험관리시스템을 국토교통부장관 승인 없이 운용한 경우 1차 위반 시 250만 원의 과태료가 부과된다.,모든 항공기사용사업자는 피로 관리를 하지 않은 경우 무조건 과태료 500만 원이 부과된다.,3,"항공안전법 시행령 별표 5(과태료)에 따르면 '항공운송사업자 및 항공기사용사업자는 제외한다'고 명시하며, 그 외의 자가 피로위험관리시스템 승인 위반 시 1차 250만원의 과태료를 부과한다(보기3 정답). 국제운송사업자의 피로관리 위반 과징금은 300백만원(3억원)이며, 국내운송은 60백만원(6천만원)이다."
89,위험물 포장용기검사기관 지정 취소 및 업무정지 처분 기준(시행규칙 별표 28) 중 1차 위반 시 곧바로 '지정 취소'에 해당하는 사유는?,,위험물의 포장 및 용기의 검사방법 및 합격기준 등을 고의로 위반하여 검사한 경우,위험물의 포장 및 용기의 검사방법 및 합격기준 등을 중대한 과실로 위반하여 검사한 경우,검사기관의 시설기준이 지정기준에 미달하게 된 경우,거짓이나 그 밖의 부정한 방법으로 검사기관 지정을 받은 경우,4,항공안전법 시행규칙 제211조 및 법 제71조 제5항에 따르면 '거짓이나 그 밖의 부정한 방법으로 포장용기검사기관으로 지정받은 경우'는 반드시 지정을 취소하여야 한다. 방법/기준 고의 위반 시 1차 업무정지 6개월 등이다.
90,항공기 말소등록의 최고(催告) 및 직권말소에 대한 설명 중 괄호 안에 들어갈 숫자를 바르게 짝지은 것은?,"국토교통부장관은 일반 항공기의 소유자가 기한 내에 말소등록을 신청하지 아니하면 ( A )일 이상의 기간을 정하여 최고하여야 한다.
반면, 초경량비행장치 소유자가 말소신고를 하지 아니하면 ( B )일 이상의 기간을 정하여 최고하여야 한다.","A: 7, B: 15","A: 7, B: 30","A: 15, B: 15","A: 15, B: 30",2,항공안전법 시행규칙 제15조 제2항에 따르면 항공기 말소등록 최고 기간은 7일 이상이다. 반면 시행규칙 제123조 제6항에 따르면 초경량비행장치의 말소신고 최고 기간은 30일 이상이다.
91,현행법상 기장의 권리행사 방해 및 무력 사용 금지에 대한 벌칙 규정으로 가장 옳지 않은 것은?,,직권을 남용하여 항공기에 있는 사람에게 권리행사를 방해한 기장은 1년 이상 10년 이하의 징역에 처한다.,폭력을 행사하여 탑승자의 권리행사를 방해한 기장은 3년 이상 15년 이하의 징역에 처한다.,비행 중인 항공기에 대하여 무력을 사용하는 행위를 한 자는 5년 이하의 징역에 처한다.,"비행장, 공항시설 또는 항행안전시설을 파손하여 항공상의 위험을 발생시킨 사람은 10년 이하의 징역에 처한다.",3,"항공안전법에는 '비행 중인 항공기에 대하여 무력을 사용하는 행위' 자체를 금지하는 조항(제67조의2)이 신설(2026.5.12 시행)되었으나, 무력 사용 자체에 대한 별도의 독립된 징역 '5년 이하' 벌칙 조항은 없으며, 무력으로 추락/파괴 시 제138조에 의해 무기 또는 5년 이상의 징역에 처해진다. (법률상 제67조의2 위반에 대한 구체적 처벌은 제159조 제2항 제1호에 따라 500만원 이하 벌금이다.)"
92,다음 중 항공안전법상 과태료 부과 대상과 그 금액(상한)이 올바르게 짝지어지지 않은 것은?,,안전투자의 공시를 하지 않거나 거짓으로 공시한 자 - 500만원 이하,초경량비행장치 조종자 증명을 받지 않고 비행한 자 - 400만원 이하,초경량비행장치사고에 관한 보고를 하지 않거나 거짓으로 보고한 자 - 30만원 이하,비행계획을 제출하지 않거나 거짓으로 제출한 자 - 300만원 이하,4,항공안전법 제159조 제1항에 따르면 '비행계획을 제출하지 아니하거나 거짓으로 작성하여 제출한 자 또는 비행계획을 따르지 아니하고 비행한 자'는 과태료가 아닌 '1천만원 이하의 벌금'에 처한다.
93,항공안전 자율보고 제도에 대한 설명으로 가장 옳지 않은 것은?,,누구든지 자율보고대상 항공안전장애 또는 항공안전위해요인 발생을 알게 된 경우 국토교통부장관에게 보고할 수 있다.,"자율보고 접수, 분석 및 전파 등에 관한 업무는 한국교통안전공단 이사장에게 위탁되어 있다.",자율보고를 한 사람에 대하여 이를 이유로 불이익한 조치를 한 자는 2년 이하의 징역 또는 2천만원 이하의 벌금에 처한다.,"자율보고대상 항공안전장애를 발생시킨 사람이 발생일부터 15일 이내에 자율보고를 한 경우, 고의·중과실이 아니라면 행정처분을 하여서는 안 된다.",4,"항공안전법 제61조 제4항에 따르면, 자율보고대상 항공안전장애 등을 발생시킨 자가 발생일부터 '10일 이내'에 보고한 경우 고의/중과실이 아니면 처분 면제 혜택을 받는다. 15일이 아니다."
94,운항증명을 받은 항공운송사업자가 안전운항체계 변경검사를 받아야 하는 사유 중 '운항개시예정일 45일 전'까지 변경검사 신청서를 제출해야 하는 경우가 아닌 것은?,,운영기준에 등재되지 아니한 새로운 형식의 항공기를 도입한 경우,항공사업법에 따라 항공운송사업을 양도·양수한 경우,항공사업법에 따라 사업을 합병한 경우,노선을 추가로 개설한 경우,4,"항공안전법 시행규칙 제262조 제2항에 따르면 1. 새로운 형식 항공기 도입(법 제90조제5항제1호)은 15일 전, 2. 양도양수, 합병, 운항재개(제2,4,5호)는 45일 전, 3. 노선 추가 개설(제3호)은 30일 전까지 제출해야 한다."
95,국가항행계획 추진협의체(추진협의체)의 구성 및 운영에 대한 설명으로 가장 옳은 것은?,,추진협의체는 위원장 1명을 포함하여 15명 이내의 위원으로 구성한다.,추진협의체의 위원장은 국토교통부 제2차관이 된다.,위촉직 위원(연구기관 임직원 등)의 임기는 3년으로 한다.,추진협의체의 회의는 재적위원 3분의 2 이상의 출석으로 개의한다.,2,"항공안전법 시행령 제9조의2에 따르면 추진협의체는 위원장 1명 포함 20명 이내로 구성하며(보기1 오답), 위원장은 국토교통부 제2차관이 된다(보기2 정답). 임기는 2년이며(보기3 오답), 회의는 재적 과반수 출석으로 개의한다(보기4 오답)."
96,초경량비행장치 전문교육기관의 지정 취소 및 업무정지 처분 시 청문(聽聞)을 실시해야 하는가?,,청문 대상이 아니며 바로 처분할 수 있다.,지정을 취소하는 경우에만 청문을 실시해야 한다.,업무정지를 명하는 경우에만 청문을 실시해야 한다.,지정 취소 또는 업무정지 모두 청문을 실시해야 한다.,2,항공안전법 제134조(청문)에 따르면 국토교통부장관은 초경량비행장치 전문교육기관 지정의 '취소'(제25호)를 하려면 청문을 하여야 한다고 규정되어 있다. 업무정지에 대한 청문 규정은 포함되어 있지 않다.
97,항공기기술기준위원회에 대한 설명으로 가장 옳지 않은 것은?,,항공기기술기준 및 기술표준품형식승인기준의 적합성에 관하여 자문에 조언하게 하기 위해 국토부장관 소속으로 둔다.,항공기기술기준의 제·개정안을 심의·의결한다.,항공기기술기준위원회의 위원장은 국토교통부 제1차관이 당연직으로 맡는다.,기술표준품형식승인기준 제·개정을 신청받은 경우 장관은 30일 이내에 검토하여 위원회 심의를 거쳐 통보해야 한다.,3,"항공안전법 시행규칙 제60조에 항공기기술기준위원회의 구성 및 운영에 관해 규정하고 있으나, 위원장을 국토교통부 제1차관이 맡는다는 규정은 없다. 위원의 선임 등 세부사항은 장관이 정하여 고시하도록 되어 있다."
98,공역위원회의 구성 및 심의 사항에 대한 설명으로 옳지 않은 것은?,,공역위원회는 위원장 1명과 부위원장 1명을 포함하여 16명 이내의 위원으로 구성한다.,"관제공역, 비관제공역, 통제공역 및 주의공역의 설정·조정 및 관리에 관한 사항을 심의한다.",위원장은 국토교통부의 항공업무를 담당하는 고위공무원단에 속하는 일반직공무원 중 국토부장관이 지명한다.,공역위원회의 회의는 재적위원 3분의 2 이상의 출석과 출석위원 3분의 2 이상의 찬성으로 의결한다.,4,"항공안전법 시행령 제15조 제2항에 따르면 공역위원회의 회의는 재적위원 과반수의 출석으로 개의하고, 출석위원 과반수의 찬성으로 의결한다."
99,외국항공기의 유상운송 운항안전성 검사에 대한 설명으로 올바른 것은?,,외국항공기의 유상운송 운항안전성 검사는 해당 항공기가 속한 국가의 운항증명과 운영기준을 확인하는 것을 말한다.,운항안전성 검사를 받으려는 자는 유상운송 운항 개시 60일 전까지 신청서를 제출해야 한다.,"검사 결과 긴급히 조치하지 않으면 안전운항에 중대한 위험을 초래할 사항이 발견되더라도, 외국 국적이므로 운항을 정지할 수 없고 경고만 가능하다.",국제민간항공기구(ICAO)의 안전평가 결과 안전기준에 미달한 국가의 항공기라도 운항안전성 검사만 통과하면 유상운송이 무조건 허가된다.,1,"항공안전법 시행규칙 제283조 제1항에 따르면 유상운송 운항안전성 검사는 해당 국가에서 발급받은 운항증명과 운영기준, 국제안전평가 결과 등을 확인하는 것을 말한다. 중대한 위험 발견 시 운항 정지 처분이 가능하며(법 제103조 제7항 등 유추), 무조건 허가되는 것은 아니다."
100,비행정보구역(FIR) 내 비행 중인 항공기에 제공되는 '비행정보업무'에 해당하지 않는 것은?,,중요기상정보(SIGMET) 및 저고도항공기상정보(AIRMET) 제공,항행안전시설의 운영 변경에 관한 정보 제공,수색구조를 필요로 하는 항공기에 대한 관계기관에의 정보 제공 및 협조,"별표 23에 따른 공역등급 C, D, E, F 및 G 공역 내에서 비행하는 항공기에 대한 충돌위험 정보 제공",3,항공안전법 시행규칙 제228조 제2항에 따르면 수색구조 관련 정보 제공 및 협조는 비행정보업무가 아니라 '경보업무(Alerting Service)'의 목적에 해당한다.
