번호,문제,보기박스,보기1,보기2,보기3,보기4,정답,해설
72,항적 난기류 항공기 그룹(Wake turbulence groups) 기준에 대한 설명 중 <보기>에 해당하는 그룹은?,"[ 최대이륙중량이 136,000kg 이상이고, 주 날개폭(Wing Span)이 53.34m 초과 74.68m 이하인 항공기 ]",그룹 A,그룹 B,그룹 C,그룹 D,2,"그룹 B의 조건은 136,000kg 이상, 날개폭 53.34m 초과 74.68m 이하이다. 그룹 A는 날개폭 74.68m 초과 80m 이하이다. (출처: 항공교통업무기준 [별표 1] 4.9.1.2)"
73,비행정보실(FIC)이 매일 24:00 기준으로 정리하여 업무일지에 기록하여야 하는 통계자료가 아닌 것은?,,비행계획서 처리량,영공통과 항공기 운항 대수 및 항공로별 운항실적,접근관제업무 교통량 통계,남북한 간 운항실적 및 항공기 조난정보 접수 조치실적,3,"접근관제업무 교통량 통계는 접근관제소가 월간 단위 등으로 작성하여 다음달 7일까지 국토부에 제출하는 통계이며, 비행정보실의 일일 24:00 기준 업무일지 통계 항목이 아니다. (출처: 항공교통업무기준 제100조)"
74,비정상 상황 발생에 따른 녹음·녹화자료 관리 지침으로 가장 옳지 않은 것은?,,사고 및 준사고 발생 시 관련 녹음·녹화자료는 항공교통업무기관 장의 사전 승인 없이 외부로 반출하여서는 아니 된다.,항공기 피랍 시 항공기와의 통신 시작부터 종료시간까지의 모든 자료를 특별 보관해야 한다.,조사 처리 완료 후 보존이 필요 없는 사고 관련 자료는 즉각 폐기하여 시스템 용량을 확보한다.,사고 관련 녹음·녹화자료를 재사용하기 위해서는 사전에 기관의 장에게 해제 요청을 하여 허가를 받아야 한다.,3,"항공기 사고, 준사고, 피랍 관련 자료는 소송 등에 대비하여 조사 처리 완료 후 3년간 추가로 보존하여야 하므로 즉각 폐기한다는 설명은 틀리다. (출처: 항공교통업무기준 제101조)"
75,순항고도 배정(Assignment of cruising levels) 원칙에 대한 설명으로 가장 옳은 것은?,,항공교통관제시설은 관할 관제구역을 벗어나는 항공기에 대해 인접 관제구역까지의 모든 비행고도 변경을 한 번에 허가해야 한다.,관제공역 안과 밖이 혼재된 항공로에서 순항고도 변경이 필요한 경우 가급적 관제공역 밖에서 고도 변경이 이루어지도록 해야 한다.,"동일 순항고도로 비행하고자 하는 두 대 이상의 항공기가 있을 경우, 통상적으로 후행 항공기에게 우선권을 부여하여 교통흐름을 원활히 한다.",동일 목적지로 비행하는 항공기의 순항고도는 가급적 목적지의 접근순서를 배정하는 데 적합하도록 배정한다.,4,1번: 관할 관제구역을 벗어날 때는 통상 단일 순항고도만을 허가한다. 2번: 고도 변경은 가능한 관제공역 내에서 이루어져야 한다. 3번: 동일 고도 시 통상 선행 항공기에 우선권을 부여한다. 4번이 올바른 설명이다. (출처: 항공교통업무기준 [별표 1] 5.3.3)
76,접근관제업무를 제공하는 시설이 요구받아야 하는 기상정보에 대한 요건으로 가장 옳지 않은 것은?,,운고를 계기로 측정하는 비행장에서 최종접근 및 이착륙 관제를 제공하는 접근관제시설은 기상관측소 지시기와 연계된 운고값 전시기를 갖추어야 한다.,다수의 풍력계가 사용될 경우 지시기에는 각 풍력계가 감시하는 활주로 구간이 명확히 식별되도록 표시되어야 한다.,기상 악화 및 특별보고의 경우 다음 정시 예보 시간에 맞춰 일괄적으로 접근관제시설에 통보하여 관제사의 업무 부하를 줄여야 한다.,접근 또는 이륙경로 상의 항공기에 악영향을 미칠 수 있는 급변풍(Wind shear)에 관한 정보를 제공받아야 한다.,3,특별보고 및 예보의 수정은 다음 정시보고나 예보를 기다리지 말고 설정된 기준에 도달하는 즉시 접근관제업무 제공 시설에 통보되어야 한다. (출처: 항공교통업무기준 제60조 제3항)
77,"항공교통흐름관리(ATFM) 중 교통우회계획(TOS, Traffic Orientation Scheme)을 시행할 때의 원칙으로 가장 옳은 것은?",,장거리 비행편의 경우 항로의 효율성을 위해 비행경로 선택의 융통성을 일절 허용하지 않아야 한다.,"합의된 경우, 관련된 모든 국가가 각기 다른 자국만의 형식으로 세부사항을 공표하여야 한다.",우회 경로는 가능한 한 비행편의 시간과 거리 불이익을 최소화하도록 설정되어야 한다.,단거리 비행편에만 국한하여 우회계획을 적용하고 장거리 비행편은 전략적 계획 단계에서 배제한다.,3,"교통우회계획(TOS)은 시간과 거리 불이익을 최소화하고, 특히 장거리 비행편의 경우 융통성을 허용해야 한다. 합의 시 관련된 모든 국가가 '공통된 형식'으로 공표해야 한다. (출처: 항공교통업무기준 [별표 1] 3.2.3.2, 3.2.3.3)"
78,통신시설 요건 중 접근관제소 및 지상이동통제업무 통신 요건에 관한 설명으로 가장 옳지 않은 것은?,,접근관제업무를 제공하는 시설이 다른 기관과 독립적으로 설치된 경우 공지통신은 전용 통신채널을 사용하여야 한다.,지상이동통제업무를 위해 기동지역의 차량 통제를 위한 별도의 통신회선을 갖추어야 할 경우 자동녹음장치를 구비해야 한다.,차량 통제용 별도 통신회선의 녹음 자료는 최소한 15일간 보존하여야 한다.,"접근관제업무 시설은 규정된 장비를 갖춘 항공기와 직통, 신속, 계속, 공전방지(static-free) 기능을 가진 양방향 통신을 제공할 수 있어야 한다.",3,지상이동통제업무 차량통제용 데이터 및 통신녹음은 최소한 30일간 보존하여야 한다. 15일이 아니다. (출처: 항공교통업무기준 제58조)
79,항공교통업무 매뉴얼 수립 및 승인에 관한 절차로 가장 적절한 것은?,,항공교통업무 집행총괄기관은 ICAO Doc 7030 등에서 정하는 절차 적용 여부를 독자적으로 결정하며 국토부의 확인 없이 즉시 적용한다.,항공교통업무 집행총괄기관이 매뉴얼을 수립하거나 변경하려는 경우 국토교통부장관에게 제출하여 확인(acceptance)을 받아야 한다.,매뉴얼 수립 시 관련 항공교통업무시설과의 협의는 권장사항이나 생략 가능하다.,ICAO 규정에 없는 특수한 상황에 대해서는 매뉴얼에 별도 절차를 절대 수립할 수 없다.,2,"항공교통업무 집행총괄기관은 매뉴얼 수립/변경 시 국토교통부장관에게 제출하여 적합성 확인(acceptance)을 받아야 한다. 관련 시설과 긴밀히 협의하여야 하며(생략 불가), 규정에 없는 상황은 해외 지침 등을 참조하여 수립할 수 있다. (출처: 항공교통업무기준 제8조의2)"
80,항공교통업무시설의 보안 요건에 대한 설명으로 가장 옳지 않은 것은?,,"민간 항공교통업무제공자는 시설 보안과 관련하여 항공보안법 및 관련 법령, 규정을 따라야 한다.",국방부 소속 항공교통업무기관의 시설 보안은 민간 항공보안법을 최우선적으로 적용하여 관리된다.,보안 유지를 위해 국방부장관 등은 국가안보 등의 사유로 국토교통부장관의 자료제출 요청 시 관련 자료를 제출하지 않을 수 있다.,자료 미제출 시 국토교통부장관은 현장확인 등으로 갈음할 수 있다.,2,"국방부 소속 항공교통업무기관의 시설 보안에 관하여는 민간 법령이 아닌 '국방부 관계 법령'에 따른다. (출처: 항공교통업무기준 제104조, 제110조)"
81,항공교통업무기준의 용어 정의에 대한 설명으로 옳은 것만을 <보기>에서 고른 것은?,"가. 에어택싱(Air-taxiing)은 회전익/수직이착륙항공기가 대지속도 37km/h(20kt) 미만으로 지면효과를 이용하여 비행장 지표 상공을 비행하는 형태를 말한다.
나. 기동지역(Maneuvering Area)은 항공기 이착륙 및 지상이동에 사용되는 구역으로 계류장을 포함한다.
다. 에어택싱 시 화물운송을 위해 지상고도(AGL) 8m(25ft) 이상으로 에어택싱을 요청할 수도 있다.
라. 지상유도(Taxiing)란 이착륙을 포함하여 자체동력으로 비행장 표면에서 이동하는 것을 말한다.","가, 나","가, 다","나, 라","다, 라",2,나. 기동지역은 비행장의 일부분으로서 계류장을 '제외'한 지역이다. 라. 지상유도는 이륙 및 착륙을 '제외'하고 자체동력으로 이동하는 것을 말한다. (출처: 항공교통업무기준 제5조)
82,항공교통업무용 시간에 대한 설명 중 가장 옳지 않은 것은?,,"자정에서 시작되는 1일 24시간을 시, 분 및 필요시 초 단위로 표시하여야 한다.",시간 기록장치는 데이터링크 통신 사용 시 국제표준시간(UTC)으로부터 1초 이내의 정확한 시간이 유지되어야 한다.,"조종사가 요구할 경우 시간점검을 제공해야 하며, 시간점검은 가장 가까운 30초를 기준으로 초단위로 제공하여야 한다.","정확한 시간을 수신할 수 없는 경우, 표준시국으로부터 정확한 시간을 수신하고 있는 다른 시설로부터 수신하여야 한다.",3,조종사 요구 시 시간점검은 가까운 30초를 기준으로 '분단위'로 하여야 한다. 초단위가 아니다. (출처: 항공교통업무기준 제30조)
83,비상항공기 경보업무 중 조난단계(DETRESFA)를 선언하여야 하는 비상상황으로 가장 옳지 않은 것은?,,항공기가 불시착을 시도하고 있거나 불시착했다는 정보가 입수된 경우,항공기의 효율적인 비행능력이 상실되었으나 불시착 가능성을 결정할 수 없는 경우,항공기의 안전한 도착에 필요한 항공기 탑재연료가 고갈되었거나 부족한 것으로 판단되는 경우,경보상황 이후 항공기와의 교신에 실패하고 조회 결과 조난 가능성이 있는 경우,2,'비행능력이 상실되었으나 불시착 가능성을 결정할 수 없는 경우'는 조난단계(DETRESFA)가 아니라 경보상황(ALERFA)에 해당한다. (출처: 항공교통업무기준 제51조)
84,비행계획(Flight Plan) 제출에 관한 설명으로 가장 옳지 않은 것은?,,비행계획은 항공기 이동예정시간(EOBT) 이전 120시간을 초과해서 제출되지 않아야 한다.,비행계획이 제출된 관제 항공기의 이동예정시간(EOBT)이 30분을 초과하여 지연되는 경우 비행계획을 수정하거나 새로 제출해야 한다.,비관제 항공기의 경우 이동예정시간(EOBT)이 1시간을 초과하여 지연될 때 비행계획을 수정하거나 취소 후 새로 제출해야 한다.,"출발 비행장에 관련 시설이 없는 경우, 비행계획은 해당 비행정보구역의 지역관제소에만 제출하여야 하며 운영자에게 제출해서는 안 된다.",4,"출발 비행장에 관련 기관이 없는 경우, 비행계획을 출발비행장을 운영하거나 운영하도록 지정된 기관에 제출하여야 한다. 지역관제소에만 제출해야 한다는 설명은 틀리다. (출처: 항공교통업무기준 [별표 1] 4.4.2.1.2)"
85,인증된 최대이륙중량과 주 날개폭(Wing Span)에 따른 항적 난기류 그룹(Wake turbulence groups) 분류 중 올바르게 짝지어진 것은?,,"그룹 D - 18,600kg 초과 136,000kg 미만, 주 날개폭 38.1m 초과","그룹 E - 18,600kg 초과 136,000kg 미만, 주 날개폭 27.43m 초과 32m 이하","그룹 F - 18,600kg 이하, 주 날개폭 27.43m 이하","그룹 G - 18,600kg 초과, 주 날개폭에 관계없이 소형 항공기",2,"그룹 D는 18,600 초과 136,000 미만, 날개폭 32m 초과. 그룹 F는 18,600 초과 136,000 미만, 날개폭 27.43m 이하. 그룹 G는 18,600 이하(날개폭 무관)이다. 따라서 올바른 짝은 2번이다. (출처: 항공교통업무기준 [별표 1] 4.9.1.2)"
86,강하 및 도착 항공기에 대한 수평 속도조절 지시 규정으로 가장 옳지 않은 것은?,,순항고도에서 강하를 시작한 터보제트 항공기의 속도를 460km/h(250kt) IAS 미만으로 줄이는 것은 운항승무원의 동의가 있어야 한다.,"4,550m(FL150) 미만에서는 터보제트 항공기의 속도를 410km/h(220kt) IAS 미만으로 감속하지 않도록 해야 한다.","강하 중에 속도를 크게 줄여야 할 경우, 지속적인 강하에 앞서 일시적으로 수평 비행을 유지하여 감속하는 것이 요구될 수 있다.",중간접근 및 최종접근 중인 항공기에게는 ±10knots(±20km/h) 이하로만 미세하게 속도조정을 하여야 한다.,4,중간접근 및 최종접근 중인 항공기에게는 ±20knots(±40km/h) 이하로 속도조정을 하여야 한다. 10knots가 아니다. (출처: 항공교통업무기준 [별표 1] 4.6.3.6)
87,관할구역 내에서 미식별항공기(Unidentified aircraft)를 인지한 경우 식별을 위한 조치로 가장 옳지 않은 것은?,,동 항공기와 양방향 교신을 시도한다.,해당 지역에 있는 다른 항공기로부터의 정보 입수는 통신 혼선을 야기하므로 시도하지 않는다.,비행정보구역 내 다른 항공교통업무시설에 문의하고 통신 유지에 필요한 도움을 요청한다.,인접 비행정보구역을 관할하는 항공교통업무제공자에게 문의하고 도움을 요청한다.,2,미식별항공기 인지 시 해당 지역에 있는 '다른 항공기로부터 정보 입수를 시도'할 것을 규정하고 있다. (출처: 항공교통업무기준 제29조 제1항 제1호 나목)
88,비행장관제업무 및 접근관제업무 시설이 제공받아야 하는 기상정보 및 전시기에 대한 설명으로 옳지 않은 것은?,,운고를 계기로 측정하는 비행장에서 비행장 관제탑은 운고값을 현시할 수 있는 전시기를 갖추어야 한다.,활주로가시범위(RVR) 값이 필요한 비행장에서는 기상관측소의 지시기와 동일한 관측지점의 센서와 연계된 전시기를 갖추어야 한다.,"다수의 지상풍 센서가 사용되는 경우, 각각의 센서가 감시하는 활주로 구간이 식별되도록 지시기에 명확히 표시되어야 한다.",접근관제업무를 제공하는 시설은 기상관측소의 지시기와 별도로 독립된 센서를 사용하여 지상풍 전시기를 단독 운용하여야 한다.,4,"접근관제업무 시설의 지상풍 전시기는 기상관측소가 있는 경우, 기상관측소의 지시기와 동일한 관측지점의 '동일 센서와 연계'되어야 한다. 독립된 센서를 별도 사용하는 것이 아니다. (출처: 항공교통업무기준 제60조 제3항 제3호)"
89,"고도계수정치(QFE, QNH) 정보 제공에 관한 규정으로 가장 옳지 않은 것은?",,강하 중 전이비행고도에 도달하기 전에 운항승무원에게 고도계수정치를 적시에 제공해야 한다.,"비행장 표고에 대한 QFE 제공 시, 정밀접근활주로의 경우에는 활주로 시단에 대한 QFE가 제공되어야 한다.","활주로 시단이 비행장 표고보다 2m(7ft) 이상 낮은 비정밀 접근 활주로의 경우, 활주로 시단에 대한 QFE를 제공해야 한다.",QNH 고도계수정치는 헥토파스칼의 소수점 첫째 자리에서 반올림하여 조종사에게 제공하는 것을 원칙으로 한다.,4,고도계수정치는 헥토파스칼의 소수점 첫째 자리 이하를 '버림(round down)'하여 제공한다. 반올림이 아니다. (출처: 항공교통업무기준 [별표 1] 4.10.7)
90,관제사-조종사 간 데이터링크 통신(CPDLC)의 개시 및 연결 실패 시 조치에 대한 설명으로 옳은 것만을 <보기>에서 있는 대로 고른 것은?,"가. 관할 공역 내에 있지 않고 접근 중이지도 않은 항공기가 개시를 요청한 경우, 지상 시스템은 로그온 응답 시 개시 거부를 송신해야 한다.
나. 데이터링크 개시가 실패한 경우, 시스템은 조종사와 항공교통업무시설 양측 모두에게 실패 알림을 제공할 수 있어야 한다.
다. 조종사가 데이터링크를 재개시하기 전에는 FMS의 비행계획 정보의 정확성을 확인하고 정확한 기관 어드레스를 점검해야 한다.
라. 단일 데이터링크 개시 응답 메시지 전송 실패 시, 항공교통업무시설은 해당 메시지의 재송신 절차를 생략하고 즉시 무선통신으로 전환해야 한다.","가, 나","가, 다","가, 나, 다","가, 나, 다, 라",3,라: 단일 데이터링크 개시 응답 메시지의 전송에 실패한 경우 항공교통업무시설이 해당 메시지를 '다시 송신하는 절차'도 포함되어야 한다. 무조건 생략하는 것이 아니다. (출처: 항공교통업무기준 [별표 1] 4.15.2 및 4.15.4)
91,항공교통업무시설의 각종 통신 및 기록 자료 보존기간 규정 중 서로 연결이 올바르지 않은 것은?,,관제사-조종사 간 무선전화 공지통신 녹음자료 - 최소 30일간 보존,항공교통업무시설 간 직접 대화 통신 및 데이터링크 녹음자료 - 최소 30일간 보존,종이 비행진행스트립(Flight progress strips) - 최소 30일간 보존,1차 및 2차 레이더장비로부터 추출한 자동기록 감시자료 - 최소 15일간 보존,4,레이더 및 기타 감시시스템(ADS-B 등)으로부터 추출한 자동기록자료 역시 최소한 '30일간' 보존되어야 한다. (출처: 항공교통업무기준 제59조 제2호)
92,관제권 이양(Transfer of control) 절차에 대한 설명으로 가장 옳지 않은 것은?,,지역관제소 간 관제이양은 항공기가 공동 경계선을 횡단할 것으로 예상하는 시점 또는 합의된 지점에서 이양한다.,인계시설은 관제이양 항공기에 대한 최신비행계획과 레이더/ADS-B 위치 정보 등 관제정보를 포함하여 협조해야 한다.,인수시설은 이양받은 항공기와 최초 교신이 이루어지면 즉시 인계시설에 교신 확립 사실을 통보하여야 한다.,"인수시설에서 이양에 대한 명시적 동의가 없더라도, 인계시설은 지연 방지를 위해 예정된 경계선 통과 시점에 강제로 관제권을 이양할 수 있다.",4,인수시설로부터 관제이양에 대한 '동의가 없는 경우'에는 어떠한 경우에도 항공기를 관제이양하여서는 아니 된다. (출처: 항공교통업무기준 제41조 제2항 제1호)
93,항공교통업무 수용량(Capacity) 산정 및 관리에 관한 설명으로 가장 옳지 않은 것은?,,공시수용량(Declared capacity)은 정상 상황에서 관제 시스템이 처리할 수 있는 항공기 수를 나타낸다.,위험 기상이나 장비 장애 발생 시 적절하게 축소 산출된 수용량을 운영수용량(Operational capacity)이라 한다.,관제수용량 산정 시 항공교통관제사의 협조업무에 따른 업무량은 제외하고 오직 주파수 교신량만을 기준으로 산출한다.,"항공교통 수요가 일일 또는 주기적으로 크게 변동하는 경우, 근무석 수를 조정할 수 있는 절차를 표준운영절차에 포함하여야 한다.",3,"관제수용량 산출 시 주파수 교신량만 고려하는 것이 아니라, 항공교통관제 업무 및 '협조업무를 포함한 관제사의 업무량'을 모두 종합적으로 고려해야 한다. (출처: 항공교통업무기준 제42조의2 제2항)"
94,"비행계획 상 비행 초기에 관제업무를 받지 않고, 비행 중 일부 구간에 대하여 관제허가를 받아야 하는 항공기에 대한 조치로 가장 옳은 것은?",,출발 비행장에서 전체 비행경로에 대한 항공교통관제허가를 일괄 발부받아야만 VFR 비행을 시작할 수 있다.,항공교통관제시설은 해당 항공기에게 관할 시설로부터 관제구역 진입 전 30분 이내에 허가를 받도록 명시적으로 알려주어야 한다.,항공교통관제시설은 해당 항공기에게 관할 항공교통관제시설로부터 허가를 받도록 알려주어야 한다.,조종사는 관제공역 진입 직후에 공지통신을 통해 관제허가를 사후 통보방식으로 받아야 한다.,3,"비행 초기에 관제업무를 받지 않는 경우, 항공교통관제시설은 해당 항공기에게 관할 항공교통관제시설로부터 (사전에) 허가를 받도록 알려주어야 한다. (출처: 항공교통업무기준 [별표 1] 4.5.2.1)"
95,연료 부족과 관련된 비행 중 우발상황에 대한 설명 중 가장 옳지 않은 것은?,,최소연료(Minimum fuel)는 항공기가 특정 비행장으로 착륙에 전념해야 하며 추가 지연을 받아들일 수 없음을 의미한다.,최소연료 상태를 선언한 항공기는 그 즉시 비상상황(Emergency)에 처한 것으로 간주되어 다른 모든 항공기에 우선하는 절대적 권한을 부여받는다.,안전한 도착에 필요한 탑재연료가 고갈되었거나 부족하다고 판단되는 경우 조난상황(Distress phase)으로 발전할 수 있다.,항공교통관제시설은 연료 관련 우발상황에 대비한 절차를 표준운영절차에 수립·시행하여야 한다.,2,"최소연료 선언 자체는 조난 등 비상상황에 돌입한 것이 아니며, 즉각적이고 절대적인 우선권을 요구하는 것도 아니다. 단지 추가 지연이 불가함을 알리는 것이다. (출처: 항공교통업무기준 [별표 1] 제1장 정의 등)"
96,안전관리시스템(SMS) 내 항공교통업무기관의 안전검토(Safety reviews) 시 '규제 관련 사항(Regulatory issues)'으로 평가해야 할 내용이 아닌 것은?,,항공교통업무 운영 매뉴얼 및 협조 절차가 완전하고 명확하며 최신 상태로 개정되어 있는지 여부,관제사의 개입과 조정을 줄이기 위해 항공교통로 교차점이 적절히 위치하고 있는지 여부,"자동화시스템이 인적요인 원칙에 따라 비행계획, 항공교통관제에 필요한 데이터를 생성하고 시현하는지 여부",공역 또는 비행장에서 사용되는 분리 최저치가 적절하고 적용 기준을 준수하고 있는지 여부,3,자동화시스템의 데이터 생성 및 시현(인적요인 원칙 적용)은 '운영 및 기술 관련 사항(Operational and technical issues)'에 해당한다. (출처: 항공교통업무기준 [별표 1] 2.5.2)
97,"데이터 링크를 통해 전송되는 일상적인 항공관측보고(Routine air-reports)의 구성 요소 중, 제2절(운항정보)의 특징으로 가장 옳은 것은?",,비행고도와 다음 통과할 비행지점이 필수적으로 포함된다.,"풍향, 풍속, 난기류 등의 데이터를 포함하여 관제사에게 항로 기상 파악을 돕는다.",운영자가 요청하거나 항공기 기장이 필요하다고 간주하는 경우에 한하여 전송된다.,모든 ADS-C 탑재 항공기는 30분 간격으로 제2절 운항정보를 의무 전송해야 한다.,3,제2절(운항정보)이나 그 일부는 운영자 또는 지정 대리인이 요청하거나 기장이 필요하다고 간주하는 경우에만 전송된다(항상 필수가 아님). (출처: 항공교통업무기준 [별표 1] 4.12.2.2)
98,"비행금지구역, 비행제한구역 및 위험구역의 식별부호 지정 원칙으로 가장 옳지 않은 것은?",,국적표시문자로 'RK'를 사용한다.,"비행금지구역은 'P', 비행제한구역은 'R', 위험구역은 'D'를 구역표시 지정어로 사용한다.","국적표시문자, 구역표시 지정어 및 식별번호 사이에는 혼동 방지를 위해 하이픈(-)이나 괄호 기호를 반드시 삽입하여야 한다.",폐쇄된 공역의 동일 식별번호는 혼란을 방지하기 위해 최소 1년 동안은 다시 사용하여서는 아니 된다.,3,"국적표시문자, 구역표시 지정어 및 식별번호 사이에는 괄호, 이음표(-) 등의 기호를 '사용하여서는 아니 된다'. (출처: 항공교통업무기준 제35조의2)"
99,주파수변경지점(COP) 및 중요지점 설정 원칙에 대한 설명으로 가장 옳지 않은 것은?,,주파수변경지점은 신호 강도 및 품질의 최적 균형을 제공하고 방위각 유도의 공통 기준을 보장하기 위해 설정된다.,직선 항공로의 경우 주파수변경지점은 기본적으로 두 VOR 시설의 중간지점에 설정하여야 한다.,복잡한 항공로나 항행안전시설이 밀집된 항공로라도 VOR 간 거리가 110km(60NM) 이상이면 무조건 중간지점에 COP를 설정해야 한다.,중요지점의 명칭을 부여하는 경우에는 식별부호로 정하여야 한다.,3,"길이가 110km(60NM) 이상인 항공로에 COP를 설정해야 하나, 복잡한 항공로, 항행안전시설이 밀집된 항공로, 거리가 가까운 항공로는 '예외'로 한다. (출처: 항공교통업무기준 제18조)"
100,항공기사고 관련 녹음 내용 및 항적 자료 작성·관리에 대한 설명으로 옳지 않은 것은?,,"녹음 내용을 문서 서식으로 작성 시 ""시간""은 초 단위까지 기입한다.",교신내용의 영문은 통상 사용하는 용어 이외에는 약어가 아닌 원문으로 작성한다.,교신내용 중 혼신 등으로 해독이 난해한 부분은 별표(※)를 표시하고 기입한다.,"종이에 인쇄된 항적은 시스템상 데이터와 100% 동일하므로, 재생기를 통한 확인 절차 없이 즉시 증거 자료로 단독 채택된다.",4,종이에 인쇄된 항적은 실제 비행로와 다소 다를 수 있으므로 정확한 표현값 확인은 재생기를 이용하여 해당 감시장비를 통해 확인해야 한다. (출처: 항공교통업무기준 제101조 1항 2호 나목)
