번호,문제,보기박스,보기1,보기2,보기3,보기4,정답,해설
80,"공항시설법상 보기박스 (A), (B), (C) 숫자의 합은 얼마인가?","가. 공항운영자가 거짓으로 공항운영증명을 받은 경우 처분은 ( A )이다. (취소=1, 60일 정지=2, 90일 정지=3)
나. 항공기사고로 사망자가 150명 이상 200명 미만 발생한 경우 공항운영정지 기간은 ( B )일이다.
다. 항공기사고로 인한 재산 피해가 50억원 이상 100억원 미만인 경우 공항운영정지 기간은 ( C )일이다.",161,171,181,191,2,"가. 거짓/부정한 방법 증명취소 (A=1)
나. 사망자 150~200명 미만 시 운영정지 150일 (B=150)
다. 재산 피해 50억~100억 미만 시 운영정지 20일 (C=20)
총합: 1+150+20=171 [출처: 공항시설법 시행규칙 별표 13]"
81,"공항시설법상 빈칸 (A), (B), (C)에 들어갈 숫자를 모두 더한 값은?","가. 공항운영자가 고의 또는 중대한 과실로 사망자 200명 이상의 사고를 발생시켰을 때, 총 운항횟수 8만회 이상 공항의 과징금은 ( A )만원이다.
나. 같은 조건에서 사망자 10명 미만의 사고 발생 시, 총 운항횟수 4만회 이상 8만회 미만 공항의 과징금은 ( B )만원이다.
다. 사업을 시작하기 전까지 항공안전관리시스템을 마련하지 않은 경우, 총 운항횟수 8만회 이상 공항의 과징금은 ( C )만원이다.",106000,108000,110000,112000,2,"가. 사망 200명 이상, 8만회 이상 공항 과징금 100,000만원 (A=100000)
나. 사망 10명 미만, 4만~8만회 미만 공항 과징금 5,000만원 (B=5000)
다. 안전관리시스템 미비, 8만회 이상 과징금 3,000만원 (C=3000)
총합: 108000 [출처: 공항시설법 시행령 별표 1의2]"
82,"공항시설법상 빈칸 (A), (B), (C)의 숫자를 모두 더한 값은?","가. 공항운영자의 사전 승인 없이 차량을 운전한 자의 1차 위반 시 업무정지 기간은 ( A )일이다.
나. 지상안전사고 발생을 즉시 신고하지 않은 경우 1차 위반 시 업무정지 기간은 ( B )일이다.
다. 보호구역에서 지정장소 외 흡연으로 2차 위반 시 업무정지 기간은 ( C )일이다.",15,20,25,30,2,"가. 사전 승인 없이 차량 운전 시 1차 업무정지 10일 (A=10)
나. 지상안전사고 미신고 1차 업무정지 5일 (B=5)
다. 보호구역 부적절 흡연 2차 업무정지 5일 (C=5)
총합: 20 [출처: 공항시설법 시행규칙 별표 4의2]"
83,공항시설법상 보기박스 내용 중 빈칸에 들어갈 숫자의 총합은?,"가. 공항에서 폭언 또는 고성방가 등으로 1차 위반 시 범칙금액은 ( A )만원이다.
나. 흡연구역 외 장소에서 담배를 피우다 2차 위반한 경우 범칙금액은 ( B )만원이다.
다. 내화구조 및 소화설비를 갖추지 않은 장소에서 휘발성 액체로 항공기를 청소하다 1차 위반 시 범칙금액은 ( C )만원이다.",15,20,25,30,2,"가. 폭언/고성방가 1차 범칙금 5만원 (A=5)
나. 흡연구역 외 흡연 2차 범칙금 10만원 (B=10)
다. 내화구조 미비 장소 청소 1차 범칙금 5만원 (C=5)
총합: 20 [출처: 공항시설법 시행령 별표 4]"
84,"공항시설법상 보기박스의 (A), (B), (C)에 해당하는 숫자의 합은?","가. 준공확인증명서를 받기 전에 이착륙장을 사용한 경우 1차 위반 과태료는 ( A )만원이다.
나. 지상안전사고 발생 사실을 즉시 신고하지 않은 공항운영자(법 제31조의2제1항제4호 위반)의 1차 위반 과태료는 ( B )만원이다.
다. 보호구역에 설치된 교통안전 관련 표지를 훼손한 자의 1차 위반 과태료는 ( C )만원이다.",255,285,305,355,3,"가. 준공확인 전 사용 1차 과태료 250만원 (A=250)
나. 지상안전사고 미신고(운영자/수행단체) 1차 과태료 50만원 (B=50)
다. 교통표지 훼손(개인) 1차 과태료 5만원 (C=5)
총합: 305 [출처: 공항시설법 시행령 별표 3]"
85,"공항시설법상 다음 (A), (B), (C)에 알맞은 숫자의 총합은 얼마인가?","가. 거리측정시설(DME)의 주파수는 960MHz에서 ( A )MHz까지이다.
나. 전술항행표지시설(TACAN)의 보조기준신호는 1초당 ( B )개의 펄스쌍이 송신되어야 한다.
다. 공항지상감시레이더(ASDE) 안테나 회전속도는 ( C )rpm ± 10%여야 한다.",1935,1965,1995,2025,3,"가. DME 주파수 대역: 960MHz ~ 1215MHz (A=1215)
나. TACAN 보조기준신호 초당 720개 펄스쌍 (B=720)
다. ASDE 안테나 회전속도 60rpm ±10% (C=60)
총합: 1215+720+60=1995 [출처: 공항시설법 시행규칙 별표 15]"
86,"공항시설법상 빈칸 (A), (B), (C) 숫자를 모두 합한 값은?","가. 1급 모기지의 터미널 연건평은 ( A )제곱미터 이상이어야 한다.
나. 2급 모기지의 주차장 면적은 ( B )제곱미터 이상이어야 한다.
다. 3급 모기지는 항공기 ( C )대 이상을 계류할 수 있어야 한다.",1001,1101,1201,1301,2,"가. 1급 터미널 연건평 300㎡ 이상 (A=300)
나. 2급 주차장 800㎡ 이상 (B=800)
다. 3급 계류장 항공기 1대 이상 (C=1)
총합: 300+800+1=1101 [출처: 공항시설법 시행규칙 별표 1]"
87,"공항시설법상 빈칸 (A), (B), (C)에 들어갈 숫자를 합한 값은?","가. 가공선, 케이블 등에 설치하는 원형 표지물의 지름은 ( A )센티미터 이상이어야 한다.
나. 지름이 80센티미터 이상인 표지물 간의 간격은 ( B )미터를 초과해서는 안 된다.
다. 전이표면의 경사도는 아래쪽 가장자리에서 바깥쪽 위로 ( C )분의 1이다. (단, 육상비행장 기준)",92,97,102,107,3,"가. 원형 표지물 지름 60cm 이상 (A=60)
나. 지름 80cm 이상 시 간격 35m 이하 (B=35)
다. 육상비행장 전이표면 경사도 1/7 (C=7)
총합: 60+35+7=102 [출처: 공항시설법 시행규칙 별표 10, 별표 2]"
88,"공항시설법상 다음 (A), (B), (C)에 해당하는 숫자를 모두 더한 값은?","가. 유도로 중심선과 4.5m 이상 6m 미만의 OMGWS 항공기 주기장 유도선의 장애물 간 이격 거리는 ( B )m이다. (별표 9 분류문자 B 참조)
나. 장애물제한구역 내 비행안전에 영향을 주는 장애물은 ( C )년마다 정밀측량을 실시해야 한다.
다. 항공장애 주간표지 중 가로 세로가 각각 ( A )미터 이상인 물체는 체크무늬로 표지해야 한다. (A에 10을 곱하여 더할 것)",64.5,65.5,66.5,67.5,3,"가. 분류문자 B (4.5m~6m 미만) 주기장 유도선 장애물 간 거리 16.5m (B=16.5)
나. 장애물 정밀측량 5년마다 실시 (C=5)
다. 가로세로 4.5m 이상 물체 체크무늬 표지 (A=4.5×10=45)
총합: 45+16.5+5=66.5 [출처: 공항시설법 시행규칙 별표 9, 제25조, 별표 10]"
89,"공항시설법상 빈칸 (A), (B), (C)의 숫자를 합한 값은?","가. 조류충돌 위험도 평가는 비행장 표점 기준 반경 ( A )킬로미터 이내 지역을 대상으로 한다.
나. 조류충돌 예방 전담인력은 상시 최소 ( B )명 이상 확보해야 한다.
다. 조류충돌 예방 기본계획은 ( C )년마다 수립해야 한다.",20,21,22,23,3,"가. 조류충돌 위험 평가 대상 반경 13km (A=13)
나. 전담인력 4명 이상 확보 (B=4)
다. 예방기본계획 5년마다 수립 (C=5)
총합: 13+4+5=22 [출처: 공항시설법 시행규칙 제19조의10, 제19조의6, 법 제31조의6]"
90,"공항시설법상 빈칸 (A), (B), (C)에 알맞은 숫자를 모두 합한 값은?","가. 승인을 받지 않은 사람에게 차량을 운전하게 한 2차 위반 과태료는 ( A )만원이다.
나. 이착륙장 준공확인 전 사용 시 3차 위반 과태료는 ( B )만원이다.
다. 교통안전 시설을 훼손한 자(개인)의 3차 위반 과태료는 ( C )만원이다.",790,800,810,820,3,"가. 미승인자 운전 허용 2차 위반 과태료 300만원 (A=300)
나. 준공 전 이착륙장 사용 3차 위반 과태료 500만원 (B=500)
다. 교통표지 훼손(개인) 3차 위반 과태료 10만원 (C=10)
총합: 300+500+10=810 [출처: 공항시설법 시행령 별표 3]"
91,"공항시설법상 빈칸 (A), (B), (C) 분모의 합은 얼마인가?","가. 착륙대 등급 A의 비정밀접근 및 비계기접근 육상비행장 진입표면 경사도는 ( A )분의 1이다.
나. 비계기접근에 사용되는 헬기장의 착륙대 진입표면 경사도는 원칙적으로 ( B )분의 1이다.
다. 착륙대 등급 2 수상비행장의 진입표면 경사도는 ( C )분의 1이다.",71,72,73,74,3,"가. A등급 비정밀/비계기 진입표면 경사도 1/40 (A=40)
나. 헬기장 진입표면 경사도 1/8 (B=8)
다. 수상비행장 2등급 진입표면 경사도 1/25 (C=25)
총합: 40+8+25=73 [출처: 공항시설법 시행규칙 별표 2]"
92,"공항시설법상 보기박스 내 (A), (B), (C) 숫자를 모두 더한 값은?","가. 레이저광선 위험공역 수평범위는 비행장 표점으로부터 반경 ( A )해리까지이다.
나. 레이저광선 위험공역의 수직범위는 지표로부터 ( B )피트까지이다.
다. 레이저광선 제한공역 허용출력한계는 1㎠당 ( C )나노와트(nW) 이하이다.",10040,10050,10060,10070,3,"가. 위험공역 반경 10해리 (A=10)
나. 수직범위 10,000피트까지 (B=10000)
다. 제한공역 허용출력 50nW/㎠ 이하 (C=50)
총합: 10+10000+50=10060 [출처: 공항시설법 시행규칙 별표 18]"
93,"공항시설법상 다음 (A), (B), (C)에 해당하는 숫자의 합을 구하시오.","가. ILS 활공각제공시설(GP)의 반송파 주파수대는 ( A ).6MHz에서 335.4MHz까지이다.
나. ILS 마커비콘의 주파수는 ( B )MHz ±0.005%이다.
다. 계기착륙시설 카테고리 I의 진입등시스템의 광도는 ( C )cd 이상이다.",5303,5403,5503,5603,2,"가. GP 주파수대 328.6~335.4MHz (A=328)
나. 마커 주파수 75MHz (B=75)
다. CAT-I 진입등시스템 최소 광도 5,000cd (C=5000)
총합: 328+75+5000=5403 [출처: 공항시설법 시행규칙 별표 15, 별표 14]"
94,"공항시설법상 빈칸 (A), (B), (C) 숫자를 모두 합한 값은?","가. 사업시행자는 매수청구를 받은 날부터 ( A )개월 이내에 매수대상 여부를 알려야 한다.
나. 매수대상으로 통보한 토지는 매수대상 알림일부터 ( B )년의 범위에서 매수해야 한다.
다. 실시계획을 고시한 때에는 ( C )일 이상 주민이 공람할 수 있게 해야 한다.",23,24,25,26,3,"가. 매수대상 여부 통보 6개월 이내 (A=6)
나. 매수기한 5년 이내 (B=5)
다. 고시 후 주민 공람 14일 이상 (C=14)
총합: 6+5+14=25 [출처: 공항시설법 제15조, 제4조]"
95,공항시설법상 다음 보기박스의 빈칸에 들어갈 숫자를 합한 값은?,"가. 사용료 연체금의 한도는 체납된 사용료의 100분의 ( A )를 초과하지 않아야 한다.
나. 이행강제금은 명령 불이행 시 ( B )년에 한 번씩 부과징수 할 수 있다.
다. 항공기사고로 사망자가 10명 이상 50명 미만 발생 시, 8만회 이상 운항 공항의 과징금은 ( C )만원이다.",15041,15051,15061,15071,2,"가. 사용료 연체금 한도 100분의 50 (A=50)
나. 이행강제금은 1년에 1회씩 부과 (B=1)
다. 사망 10~50명 미만 8만회 이상 공항 과징금 15,000만원 (C=15000)
총합: 50+1+15000=15051 [출처: 공항시설법 제32조, 제70조, 시행령 별표 1의2]"
96,"항공보안법상 다음 보기박스의 빈칸 (A), (B), (C)에 들어갈 숫자를 모두 더한 값은 얼마인가?","가. 항공보안협의회는 위원장 1명을 포함하여 ( A )명 이내의 위원으로 구성한다.
나. 지방항공보안협의회 위촉위원의 임기는 ( B )년이다.
다. 항공보안장비 시험기관의 기술인력 지정기준 중, 인정받은 시험기관에서 시험업무 경력이 3년 이상인 사람을 ( C )명 이상 보유해야 한다.",22,24,26,28,2,"가. 항공보안협의회는 20명 이내 위원 (A=20)
나. 위촉위원 임기 2년 (B=2)
다. 시험기관 시험업무 경력 3년 이상 인력 2명 이상 필요 (C=2)
총합: 20+2+2=24 [출처: 항공보안법 시행령 제2조, 제3조, 시행규칙 별표 2]"
97,"항공보안법상 빈칸 (A), (B), (C)에 해당하는 숫자의 합을 구하시오.","가. 인천공항의 보안검색위탁업체(승객·휴대물품 및 위탁수하물)로 지정받으려면 자본금이 ( A )억원 이상이어야 한다.
나. 나. 인천공항을 제외한 김포, 김해 및 제주공항의 경우 보안검색인력이 ( B )명 이상이어야 한다.
다. 보안검색교육기관의 전임교관은 ( C )명 이상이어야 한다.",55,60,63,68,3,"가. 인천공항 승객 보안검색위탁업체 자본금 10억원 이상 (A=10)
나. 김포, 김해, 제주공항 검색인력 50명 이상 (B=50)
다. 보안검색교육기관 전임교관 3명 이상 (C=3)
총합: 10+50+3=63 [출처: 항공보안법 시행규칙 제8조, 별표]"
98,"항공보안법상 보기박스 내 (A), (B), (C)의 숫자를 모두 더한 값은?","가. 시험기관이 성능평가시험 결과를 거짓으로 조작해서 수행한 경우 1차 위반 시 업무정지 ( A )일의 처분을 받는다.
나. 정당한 사유 없이 성능평가시험을 실시하지 않은 경우 1차 위반 시 업무정지 ( B )일이다.
다. 지정기준에 따른 절차 등을 위반하여 성능평가시험을 실시한 경우 1차 위반 시 업무정지 ( C )일이다.",160,170,180,190,3,"가. 결과 거짓조작 1차 업무정지 90일 (A=90)
나. 미실시 1차 업무정지 30일 (B=30)
다. 절차 위반 실시 1차 업무정지 60일 (C=60)
총합: 90+30+60=180 [출처: 항공보안법 시행규칙 별표 3]"
99,"항공보안법상 빈칸 (A), (B), (C) 숫자의 합은 얼마인가?","가. 자체 우발계획을 이행하지 않은 자의 1차 위반 과태료는 ( A )만원이다.
나. 항공기 내에서 죄를 범한 범인을 국가경찰관서에 인도하지 않은 항공운송사업자의 1차 위반 과태료는 ( B )만원이다.
다. 통과 승객이나 환승 승객에게 휴대물품을 가지고 내리도록 조치하지 않은 항공운송사업자의 1차 위반 과태료는 ( C )만원이다.",1500,1800,2000,2200,3,"가. 자체우발계획 미이행 1차 과태료 1,000만원 (A=1000)
나. 범인 미인도 1차 과태료 500만원 (B=500)
다. 통과환승객 물품하차 미조치 1차 500만원 (C=500)
총합: 1000+500+500=2000 [출처: 항공보안법 시행령 별표]"
100,항공보안법상 보기박스 빈칸에 들어갈 숫자를 합한 값은?,"가. 항공기 탑승 전 기내 무기 반입 허가 신청은 탑승 최소 ( A )일 전까지 해야 한다.
나. 단, 긴급한 경호 업무 등은 탑승 후 ( B )일 이내에 서면으로 제출해야 한다.
다. 항공운송사업자는 비행 서류를 작성한 날부터 ( C )년 이상 보존하여야 한다.",5,6,7,8,3,"가. 탑승 최소 3일 전 신청 (A=3)
나. 긴급 시 탑승 후 3일 이내 서면 제출 (B=3)
다. 비행 서류 1년 이상 보존 (C=1)
총합: 3+3+1=7 [출처: 항공보안법 시행규칙 제12조의2, 제12조]"
101,"항공보안법상 빈칸 (A), (B), (C)에 해당하는 벌금 상한액(만원 단위)을 더한 값은?","가. 기장등의 업무를 위계 또는 위력으로써 방해한 사람의 벌금 상한액은 ( A )만원이다.
나. 운항 중인 항공기 내에서 폭언, 고성방가 등 소란행위를 한 사람의 벌금 상한액은 ( B )만원이다.
다. 계류 중인 항공기 내에서 다른 사람에게 성적 수치심을 일으키는 행위를 한 사람의 벌금 상한액은 ( C )만원이다.",12500,13000,13500,14000,3,"가. 기장 업무 방해 상한 1억원(10,000만원) (A=10000)
나. 운항 중 소란행위 상한 3천만원 (B=3000)
다. 계류 중 성적 수치심 유발 상한 500만원 (C=500)
총합: 10000+3000+500=13500 [출처: 항공안전법이 아닌 항공보안법 제49조, 제50조]"
102,"항공보안법상 다음 (A), (B), (C), (D)에 알맞은 숫자의 총합은 얼마인가?","가. 보안검색교육기관 강의실 면적은 ( A )제곱미터 이상이어야 한다.
나. 실습실 면적은 ( B )제곱미터 이상이어야 한다.
다. 야간교육 시 조명시설은 책상면과 칠판면 조도가 ( C )럭스 이상이어야 한다.
라. 교육용 위해물품을 ( D )종 이상 보유해야 한다.",285,295,305,315,1,"가. 강의실 면적 60㎡ 이상 (A=60)
나. 실습실 면적 45㎡ 이상 (B=45)
다. 조도 150룩스 이상 (C=150)
라. 위해물품 30종 이상 보유 (D=30)
총합: 60+45+150+30=285 [출처: 항공보안법 시행규칙 별표]"
103,"항공보안법상 빈칸 (A), (B), (C) 숫자의 합은?","가. 상용화주 지정 신청일 이전 6개월 이내 기간 중 총 ( A )회 이상 항공화물을 운송 의뢰한 실적이 있어야 한다.
나. 항공보안검색요원을 ( B )명 이상 확보해야 한다.
다. 상용화주 지정 취소를 통보받은 경우 ( C )일 이내에 지정서를 반납해야 한다.",36,40,44,48,1,"가. 운송 의뢰 실적 24회 이상 (A=24)
나. 보안검색요원 2명 이상 확보 (B=2)
다. 취소 시 10일 이내 반납 (C=10)
총합: 24+2+10=36 [출처: 항공보안법 시행규칙 제9조의2, 제9조의4]"
104,"항공보안법상 다음 빈칸 (A), (B), (C)에 들어갈 숫자를 모두 더한 값은?","가. 기내 무기 반입을 위해 탑승 최소 ( A )일 전까지 신청해야 한다.
나. 무기 반입 긴급 시 탑승 후 ( B )일 이내에 서면으로 제출해야 한다.
다. 보안검색교육기관이 교육 전 과정을 ( C )년 이상 운영하지 않으면 지정이 취소될 수 있다.",8,9,10,11,1,"가. 무기 반입 신청 탑승 3일 전 (A=3)
나. 긴급 시 탑승 후 3일 이내 서면 제출 (B=3)
다. 교육기관 2년 이상 미운영 시 취소 (C=2)
총합: 3+3+2=8 [출처: 항공보안법 시행규칙 제12조의2, 법 제28조]"
105,"항공보안법상 보기박스 내 (A), (B), (C) 숫자를 모두 더한 값은?","가. 항공기 운항과 관련된 항공시설을 파손하여 안전운항을 해친 자의 징역형 상한은 ( A )년이다.
나. 폭행·협박 또는 위계로써 기장등의 정당한 직무집행을 방해하여 항공기와 승객의 안전을 해친 사람의 징역형 상한은 ( B )년이다.
다. 운항 중인 항공기의 안전을 해칠 정도로 항공기를 파손한 사람의 최저 징역형은 ( C )년 이상의 징역이다.",22,25,28,30,2,"가. 시설 파손 안전운항 저해 10년 이하 징역 (A=10)
나. 직무집행 방해 10년 이하 징역 (B=10)
다. 운항 중 항공기 파손 5년 이상 징역 (C=5)
총합: 10+10+5=25 [출처: 항공보안법 제39조, 제41조, 제43조]"
106,"항공보안법상 보기박스의 (A), (B), (C)에 해당하는 숫자의 합을 구하시오.","가. 통과 승객에게 휴대물품을 가지고 내리도록 조치하지 않은 항공운송사업자의 2차 위반 과태료는 ( A )만원이다.
나. 보안검색에 관한 기록을 작성·유지하지 않은 자의 2차 위반 과태료는 ( B )만원이다.
다. 자체 보안계획을 이행하지 않은 자의 2차 위반 과태료는 ( C )만원이다.",1800,1900,2000,2100,2,"가. 휴대물품 미조치 2차 750만원 (A=750)
나. 검색기록 미작성 2차 400만원 (B=400)
다. 자체보안계획 미이행 2차 750만원 (C=750)
총합: 750+400+750=1900 [출처: 항공보안법 시행령 별표]"
107,"항공보안법상 다음 빈칸 (A), (B), (C) 숫자의 합은?","가. 시험기관 지정취소 가중처분 기준은 최근 ( A )년 동안 같은 위반행위로 처분을 받은 경우에 적용된다.
나. 거짓 조작으로 시험결과 수행 시 1차 업무정지 ( B )일이다.
다. 업무정지 기간에 성능평가시험을 실시한 경우 1차 위반 시 ( C )처분이다. (단, 취소=1, 정지=2, 시정=3)",94,96,98,100,1,"가. 최근 3년 동안 위반 시 가중처분 (A=3)
나. 조작 수행 1차 업무정지 90일 (B=90)
다. 업무정지 기간 중 시험 실시 1차 취소(1로 환산) (C=1)
총합: 3+90+1=94 [출처: 항공보안법 시행규칙 별표 3]"
108,"항공보안법상 빈칸 (A), (B), (C)에 해당하는 숫자를 모두 더한 값은?","가. 항공운송사업자는 보안검색기록을 ( A )년 이상 보존해야 한다.
나. 화물터미널 운영자도 보안구역 출입 기록을 ( B )년 이상 보존해야 한다.
다. 통과 승객의 보안검색에 드는 비용은 공항운영자가 부담하며, 통과승객 운송정보는 항공운송사업자가 제공해야 한다. (비용 부담자: 공항운영자=1, 항공운송사업자=2) -> ( C )",2,3,4,5,2,"가. 보안검색기록 1년 이상 보존 (A=1)
나. 보호구역 출입 기록 1년 이상 보존 (B=1)
다. 통과 승객 검색비용은 공항운영자 부담 (C=1)
총합: 1+1+1=3 [출처: 항공보안법 시행규칙 제6조, 제16조, 제17조]"
109,"항공안전법상 다음 보기박스의 빈칸 (A), (B), (C)에 들어갈 숫자를 모두 더한 값은 얼마인가?","가. 운송용 조종사(비행기) 자격을 신청하려는 자는 ( A )시간 이상의 기장 외의 조종사로서 기장의 감독 하에 기장의 임무를 수행한 비행경력이 필요하다. (단, 250시간의 기장 비행경력이 없는 경우로 기장으로서 70시간 비행경력 보유)
나. 운송용 조종사(비행기)의 야외 비행경력 중 기장으로서 ( B )시간 이상의 비행경력이 포함되어야 한다.
다. 운송용 조종사(비행기)의 야간 비행경력은 기장 또는 기장 외의 조종사로서 ( C )시간 이상이어야 한다.",510,540,560,600,3,"가. 기장으로서 최소 70시간 비행시 2배를 곱해 140시간. 500 - 140 = 360시간 필요. (A=360)
나. 야외비행 200시간 중 기장 100시간 이상 필요. (B=100)
다. 야간비행경력은 100시간 이상 필요. (C=100)
총합: 360 + 100 + 100 = 560 [출처: 항공안전법 시행규칙 별표 4]"
110,항공안전법상 다음 보기박스의 빈칸에 들어갈 숫자를 모두 합한 값은?,"가. 헬리콥터 사업용 조종사 자격증명을 신청하기 위해 기장으로서 야외 비행경력은 ( A )시간 이상이어야 한다.
나. 이 경우 총 ( B )킬로미터 이상의 구간에서 2개의 다른 지점에서의 착륙비행과정을 포함해야 한다.
다. 헬리콥터 사업용 조종사 야간 비행경력은 기장으로서 이륙과 착륙이 각각 ( C )회 이상 포함된 5시간 이상이어야 한다.",315,555,320,550,1,"가. 기장으로서 10시간 이상의 야외 비행경력 (A=10)
나. 총 300킬로미터 이상의 구간에서 2개의 다른 지점 착륙 (B=300)
다. 이착륙 각각 5회 이상 (C=5)
총합: 10+300+5=315 [출처: 항공안전법 시행규칙 별표 4]"
111,"항공안전법상 다음 보기박스의 빈칸 (A), (B), (C)에 알맞은 숫자의 합은?","가. 자가용 조종사(비행기) 자격을 위한 단독 비행경력은 ( A )시간 이상이어야 한다.
나. 야외 비행경력을 포함한 단독 비행경력 중 ( B )킬로미터 이상의 구간 비행 중 2개의 다른 비행장에서의 이륙·완전착륙 경력을 포함해야 한다.
다. 자가용 조종사 비행시간 산정 시 지방항공청장이 지정한 모의비행훈련장치 비행시간은 최대 ( C )시간 인정된다.",280,285,290,300,2,"가. 단독 비행경력 10시간 이상 (A=10)
나. 270킬로미터 이상 구간 (B=270)
다. 모의비행장치 최대 5시간 인정 (C=5)
총합: 285 [출처: 항공안전법 시행규칙 별표 4]"
112,항공안전법상 보기박스 내 빈칸 (A)~(D)의 숫자를 모두 더한 값은?,"가. 등록기호표는 가로 ( A )센티미터, 세로 ( B )센티미터의 직사각형 내화금속으로 제작한다.
나. 비행기 주 날개에 등록부호를 표시할 경우 문자와 숫자의 높이는 ( C )센티미터 이상이어야 한다.
다. 등록부호 선의 굵기는 문자 및 숫자 높이의 ( D )분의 1이어야 한다.",58,62,68,74,3,"가. 가로 7cm, 세로 5cm (A=7, B=5)
나. 주날개 표시 시 50cm 이상 (C=50)
다. 선 굵기는 높이의 1/6 (D=6)
총합: 68 [출처: 항공안전법 시행규칙 제12조, 제15조, 제16조]"
113,항공안전법상 보기박스의 빈칸에 들어갈 숫자를 더한 값은?,"가. 1명의 조종사로 승객을 수송하는 항공운송사업에 종사하는 45세 조종사의 제1종 항공신체검사증명 유효기간은 ( A )개월이다.
나. 사업용 활공기 조종사(40세 미만)의 제2종 항공신체검사증명 유효기간은 ( B )개월이다.
다. 항공교통관제사(55세)의 제3종 항공신체검사증명 유효기간은 ( C )개월이다.",30,36,42,48,3,"가. 1인 조종사 여객수송 40세 이상은 6개월 (A=6)
나. 사업용 활공기 조종사는 전연령 12개월 (B=12)
다. 제3종 관제사 50세 이상은 24개월 (C=24)
총합: 42 [출처: 항공안전법 시행규칙 별표 8]"
114,"항공안전법상 빈칸 (A), (B), (C)에 알맞은 숫자의 합은?","가. 혈중알코올농도 0.05% 상태로 항공업무에 종사한 자의 자격증명 효력정지 기간은 ( A )일이다.
나. 혈중알코올농도 0.07% 상태로 조종연습을 한 조종연습생의 연습허가 효력정지 기간은 ( B )일이다.
다. 마약류를 사용하여 항공업무에 1차 위반한 경우 효력정지 기간은 ( C )일이다.",180,210,240,270,3,"가. 0.02~0.06% 미만은 60일 정지 (A=60)
나. 0.06~0.09% 미만은 120일 정지 (B=120)
다. 마약류 1차 위반 60일 정지 (C=60)
총합: 240 [출처: 항공안전법 시행규칙 별표 10, 별표 10의2]"
115,항공안전법상 보기박스 내용 중 빈칸에 들어갈 숫자의 총합을 구하시오.,"가. 국제항공운송사업자가 고의나 중과실로 항공기사고를 내어 사망자가 130명 발생한 경우 과징금은 ( A )백만원이다.
나. 위 사고로 인해 중상자 24명, 사망자 3명이 추가로 발생하였다면, 처분 기준상 총 사망자는 ( B )명으로 간주된다.
다. 항공기사용사업자가 중과실로 사고를 내어 사망 15명 발생 시 과징금은 ( C )백만원이다.",7695,7705,7755,7805,2,"가. 국제항공운송사업자 사망 100~150명 미만 과징금 7,200백만원 (A=7200)
나. 중상자 2명은 사망 1명 간주. 중상 24명 = 사망 12명. 130+12+3 = 145명 (B=145)
다. 항공기사용사업자 사망 10~50명 미만 과징금 360백만원 (C=360)
총합: 7705 [출처: 항공안전법 시행령 별표 3]"
116,"항공안전법상 보기박스의 (A), (B), (C)에 들어갈 숫자를 합한 값은?","가. 해발 3,050미터 미만, E등급 공역에서 시계비행 시 요구되는 비행시정은 ( A )미터 이상이어야 한다.
나. 지표면으로부터 750미터 이하의 C등급 공역에서 비행 시 지시대기속도 ( B )노트 이하로 비행해야 한다.
다. 해발 3,050미터 이상 구역에서 곡예비행을 할 수 있는 비행시정은 ( C )미터 이상이어야 한다.",13000,13200,13500,13700,2,"가. 3050m 미만 시계비행 시정 5,000m (A=5000)
나. C,D공역 지표 750m 이하 반경 7.4km 내 200노트 이하 (B=200)
다. 곡예비행 3050m 이상 시 비행시정 8,000m (C=8000)
총합: 13200 [출처: 항공안전법 시행규칙 별표 24, 제169조, 제197조]"
117,"항공안전법상 보기박스의 빈칸 (A), (B), (C)의 숫자를 합한 값은?","가. 승객 좌석수가 150석인 항공기에 탑승시켜야 할 최소 객실승무원 수는 ( A )명이다.
나. 위 항공기에 비치해야 할 최소 소화기 개수는 ( B )개이다.
다. 승객 좌석수가 250석인 항공기의 경우 최소 손확성기(메가폰)의 수는 ( C )개이다.",8,9,10,11,2,"가. 101~150석은 객실승무원 3명 (A=3)
나. 61~200석 소화기 3개 (B=3)
다. 200석 이상 손확성기 3개 (C=3)
총합: 9 [출처: 항공안전법 시행규칙 별표 15, 제218조]"
118,"항공안전법상 빈칸 (A), (B), (C)에 들어갈 숫자를 모두 더한 값은?","가. 기장 2명, 기장 외의 조종사 1명 탑승 시 연속 24시간 동안 최대 비행근무시간은 ( A )시간이다.
나. 이들의 연속 28일 동안 최대 승무시간은 ( B )시간이다.
다. 기장 1명, 기장 외 조종사 1명 탑승 시 시차가 4시간 초과 지역 운항 후 최소 36시간 휴식을 못 취한 경우 최대 비행근무시간에서 ( C )분을 단축한다.",156.5,166.5,176.5,186.5,2,"가. 기장2+부조종사1 편성 24시간 최대 비행근무 16.5시간 (A=16.5)
나. 연속 28일 최대 승무시간 120시간 (B=120)
다. 시차 4시간 초과 휴식 미충족 시 30분 단축 (C=30)
총합: 166.5 [출처: 항공안전법 시행규칙 별표 18]"
