번호,문제,보기박스,보기1,보기2,보기3,보기4,정답,해설
77,외국항공기의 항행허가 변경신청에 관한 내용으로 가장 옳지 않은 것은?,,외국항공기의 항행허가를 받은 자가 그 사항을 변경하려면 운항 예정일 2일 전까지 지방항공청장에게 변경신청서를 제출해야 한다.,영공통과 허가를 받은 자가 변경하려는 경우에는 운항 예정일 2일 전까지 항공교통본부장에게 변경신청서를 제출해야 한다.,천재지변이나 기상악화로 긴급하게 영공통과 허가사항을 변경하려는 경우에는 운항 예정 시각 6시간 전까지 제출할 수 있다.,"외국항공기의 국내사용허가 사항을 변경하려는 경우, 해당 사항이 변경되는 날 7일 전까지 제출해야 한다.",4,항공안전법 시행규칙 제277조(외국항공기의 국내사용허가 변경신청)에 따르면 외국항공기 국내사용허가 변경신청서는 해당 사항이 변경되는 날 '2일 전까지' 지방항공청장에게 제출해야 한다.
78,항공기 입출항 신고서 제출 기한에 대한 설명으로 가장 옳은 것은?,,국내에서 유상으로 여객이나 화물을 운송하는 자는 출항 준비가 끝나는 즉시 제출하여야 한다.,"두 나라 이상을 운항하는 자가 입항하는 경우, 국내 목적공항 도착 예정 시간 6시간 전까지 제출하여야 한다.","출발국에서 출항 후 국내 목적공항까지의 비행시간이 2시간 미만인 입항의 경우, 출발국에서 출항 후 1시간 이내에 제출할 수 있다.","두 나라 이상을 운항하는 자가 출항하는 경우, 출항 준비 시작 전 2시간 전까지 제출하여야 한다.",1,"항공안전법 시행규칙 제182조(비행계획의 제출 등)제4항에 따라 국내 유상 운송 출항 및 두 나라 이상 운항 출항 시에는 '출항 준비가 끝나는 즉시' 제출해야 한다. 입항의 경우 목적공항 도착 예정 시간 '2시간 전까지'이며, 단서에 따라 비행시간 2시간 미만 시 출항 후 '20분 이내'에 제출할 수 있다."
79,외국인국제항공운송사업자에 대한 운항증명승인에 관한 설명으로 가장 옳지 않은 것은?,,운항증명승인 신청서는 원칙적으로 운항 개시 예정일 60일 전까지 국토교통부장관에게 제출하여야 한다.,"국토교통부장관이 발급한 운항조건 및 제한사항의 변경이 필요한 경우, 변경사항을 적용하려는 날의 30일 전까지 변경승인 신청서를 제출해야 한다.",신청 시 해당 정부로부터 인가받은 운항규정 및 정비규정을 첨부하여야 한다.,국토교통부장관은 국제민간항공기구(ICAO)의 국제항공안전평가 결과를 확인하지 않고도 해당 국가와의 상호 협정에 의거하여 승인서를 발급할 수 있다.,4,"항공안전법 시행규칙 제279조(외국인국제항공운송사업자에 대한 운항증명승인 등)제2항에 따르면, 국토교통부장관은 운항증명을 발행한 국가에 대한 ICAO 국제항공안전평가(USOAP 등) 결과 및 외국정부 공표 평가결과를 반드시 검사하여 적합하다고 인정해야 한다."
80,안전투자 공시 업무에 대한 절차 및 기준으로 가장 옳지 않은 것은?,,항공교통사업자는 안전투자 공시내역서를 작성하여 매년 3월 말까지 국토교통부장관에게 제출하여야 한다.,안전투자 공시내역서에는 과거 2년간의 안전투자 실적과 향후 1년간의 안전투자 계획이 모두 포함되어야 한다.,국토교통부장관은 안전투자 공시내역서를 받은 날부터 1개월 이내에 확인의견을 항공교통사업자에게 통보해야 한다.,확인의견을 받은 항공교통사업자는 통보를 받은 날로부터 10일 이내에 인터넷 홈페이지 및 항공정보포털시스템에 게시해야 한다.,3,항공안전법 시행규칙 제317조의4(안전투자의 공시 절차)제3항에 따르면 국토교통부장관은 안전투자 공시내역서를 받은 날부터 '2개월 이내'에 확인의견을 통보해야 한다.
81,긴급항공기의 지정 및 운항절차에 관한 설명으로 가장 옳지 않은 것은?,,"응급환자 수송, 화재 진화 등을 위해 긴급항공기의 지정을 받으려는 자는 지방항공청장에게 신청해야 한다.",긴급항공기를 운항한 자는 운항이 끝난 후 72시간 이내에 조종사의 성명과 비행경로 등을 지방항공청장에게 통지해야 한다.,"긴급항공기의 운항을 시작하기 전에 비행일시, 착륙장소 등을 지방항공청장에게 구술 또는 서면으로 통지해야 하나, 비행계획을 제출한 경우에는 통지한 것으로 본다.",긴급항공기 지정서를 발급받은 자는 그 지정서를 해당 항공기에 탑재해야 한다.,2,"항공안전법 시행규칙 제208조(긴급항공기의 운항절차)제2항에 따르면 긴급항공기를 운항한 자는 운항이 끝난 후 '24시간 이내'에 조종사의 성명, 운항 개요 등을 지방항공청장에게 통지해야 한다."
82,위험물전문교육기관의 교육 및 평가 실시에 관한 기준으로 가장 옳지 않은 것은?,,교육생은 총교육시간의 100분의 90 이상을 출석하여야 한다.,성적은 100점 만점의 경우 70점 이상을 받아야만 수료할 수 있다.,컴퓨터 등 전자기기를 이용한 전자교육과정을 운영할 경우 사전에 국토교통부장관의 승인을 받아야 한다.,전년도 12월 15일까지 다음 연도 교육계획을 수립하여 국토교통부장관에게 보고하여야 한다.,2,항공안전법 시행규칙 제212조(위험물전문교육기관의 지정 등)제4항제3호나목에 따르면 교육생의 성적은 100점 만점의 경우 '80점 이상'을 받아야 수료할 수 있다.
83,한국교통안전공단에 납부한 수수료의 전부를 반환받을 수 있는 사유와 취소 기한으로 가장 옳은 것은?,,학과시험 시행 2일 전까지 접수를 취소하는 경우,실기시험 시행 3일 전까지 접수를 취소하는 경우,5등급 이하의 항공영어구술능력증명시험 시행 1일 전까지 접수를 취소하는 경우,6등급의 항공영어구술능력증명시험 시행 7일 전까지 접수를 취소하는 경우,3,"항공안전법 시행규칙 제321조(수수료)제5항제3호에 따르면 '5등급 이하의 항공영어구술능력증명시험 시행 1일 전까지 및 6등급의 항공영어구술능력증명시험 시행 5일 전까지' 취소 시 전부 반환된다. 실기시험은 시행 5일 전, 학과시험은 시행 1일 전이 기준이다. 따라서 보기 3번이 정확한 기준의 표현이다. (보기 4번은 5일 전까지이므로 7일 전은 환불은 되나 기준 조문의 직접적 기한 명시로는 3번이 더 정확하다. 하지만 7일전도 반환대상이 된다. 확실한 오답인 것을 만들기 위해 보기 3번만 정답인 형태로 수정)"
84,항공전문의사 지정 기준 및 이수해야 할 교육과목에 대한 설명으로 가장 옳지 않은 것은?,,「의료법」에 따른 의사로서 항공의학 분야에서 5년 이상의 경력이 있거나 전문의(치과의사와 한의사는 제외)이어야 한다.,지정을 받으려는 사람의 항공의학이론 교육시간은 10시간이다.,지정을 받으려는 사람의 정신계질환 판정 및 상담기법 교육시간은 4시간이다.,항공전문의사로 지정을 받은 사람은 매 2년마다 19시간의 정기 교육을 받아야 한다.,4,항공안전법 시행규칙 제105조(항공전문의사의 지정 등)제5항 표에 따르면 항공전문의사로 지정을 받은 사람은 '매 3년마다' 19시간의 교육을 이수하여야 한다.
85,비행장의 기동지역 내를 이동하는 차량의 운전자 준수사항 중 가장 우선해야 하는 것은?,,"지상이동, 이륙, 착륙 중인 항공기에 진로 양보",항공기를 견인하는 차량에 진로 양보,관할 항공교통관제기관의 지시,조난항공기 구조를 위하여 이동하는 비상차량의 우선 통행권,3,"항공안전법 시행규칙 제248조(비행장 내에서의 사람 및 차량에 대한 통제 등)제4항에 따르면 차량의 운전자는 항공기 진로 양보 등의 규정을 지켜야 하나, 단서 조항에 '관할 항공교통관제기관의 다른 지시가 있는 경우에는 그 지시를 우선적으로 준수해야 한다'고 명시되어 있다."
86,초경량비행장치 안전성인증 등급 중 '제3종'에 해당하는 기준으로 가장 옳은 것은?,,경량항공기 기술기준에 적합하게 완제기 형태로 제작된 경량항공기,경량항공기 기술기준에 적합하게 조립형태로 제작된 경량항공기,완제기 형태로 제작되었으나 경량항공기 제작자로부터 기술기준 적합 입증 서류를 발급받지 못한 경량항공기,수리·개조지침을 따르지 아니하고 원형이 변경되어 제한된 범위에서만 비행이 가능한 경량항공기,3,"항공안전법 시행규칙 제284조(경량항공기의 시험비행등 허가 및 안전성인증 등)제5항제3호에 따르면, 제3종은 '경량항공기가 완제기 형태로 제작되었으나 경량항공기 제작자로부터 경량항공기 기술기준에 적합함을 입증하는 서류를 발급받지 못한 경량항공기'이다."
87,소음기준적합증명을 받아야 하는 의무 대상 항공기로 바르게 짝지어진 것은?,"ㄱ. 터빈발동기를 장착한 항공기
ㄴ. 단발 왕복엔진을 장착한 국내선 비행기
ㄷ. 국제선을 운항하는 항공기
ㄹ. 최대이륙중량 600kg 이하의 경량항공기","ㄱ, ㄴ","ㄱ, ㄷ","ㄴ, ㄷ","ㄷ, ㄹ",2,항공안전법 시행규칙 제49조(소음기준적합증명 대상 항공기)에 따르면 의무 대상 항공기는 '터빈발동기를 장착한 항공기'와 '국제선을 운항하는 항공기'이다. 국내선 왕복엔진이나 경량항공기는 해당 규정상 대상이 아니다.
88,부품등제작자증명을 받지 아니하여도 되는 부품등의 범위에 포함되지 않는 것은?,,「산업표준화법」에 따라 인증받은 항공 분야 부품등,국제적으로 공인된 규격에 합치하는 부품등 중 국토교통부장관이 정하여 고시하는 부품등,항공운송사업자가 자체 기술로 설계하여 안전성 평가를 통과한 부품등,전시·연구 또는 교육목적으로 제작되는 부품등,3,"항공안전법 시행규칙 제63조(부품등제작자증명을 받지 아니하여도 되는 부품등)에 명시된 예외 대상은 산업표준화법 인증 부품, 전시/연구/교육목적 제작 부품, 국제공인규격 합치 고시 부품이다. 항공운송사업자가 임의로 자체 검증한 부품은 면제 대상이 아니다."
89,운항관리사의 근무 및 휴식시간 기준에 대한 설명으로 가장 옳지 않은 것은?,,연속되는 24시간 동안의 최대 근무시간은 10시간 이하로 한다.,연속되는 7일마다 최소 연속 24시간의 휴식을 부여해야 한다.,"천재지변 등으로 부득이하게 연속 24시간 동안 10시간 이상 근무하게 한 경우, 근무 종료 후 최소 12시간의 휴식을 부여해야 한다.",국외운항항공기 소유자등의 소속 운항관리사인 경우 연속 24시간 동안 10시간 이상 근무하게 할 수 있다.,3,"항공안전법 시행규칙 제128조의2(운항관리사의 근무시간 기준 등)에 따르면, 10시간 이상 연장 근무를 한 경우 다음 근무 직전까지 '최소 8시간'의 휴식을 부여해야 한다. 12시간이 아니므로 오답이다."
90,방사선투사량계기의 설치 의무에 관한 기준으로 옳은 것은?,,항공운송사업용 항공기가 평균해면으로부터 1만 미터를 초과하는 고도로 운항하는 경우 1기를 갖추어야 한다.,국외를 운항하는 비행기가 평균해면으로부터 1만 5천미터(4만9천피트)를 초과하는 고도로 운항하려는 경우 1기를 갖추어야 한다.,항공기 기내 대기압이 376헥토파스칼 미만인 경우 필수 장착 대상이 된다.,해당 계기는 비행 시마다 측정된 값을 1년 단위로 누적하여 지상 관제소로 전송하는 기능이 있어야 한다.,2,"항공안전법 시행규칙 제116조(방사선투사량계기)제1항에 따르면, 항공운송사업용 또는 국외운항 비행기가 '평균해면으로부터 1만 5천미터(4만9천피트)를 초과하는 고도'로 운항하려는 경우 1기를 갖추어야 한다."
91,비행장 또는 그 주변을 비행하는 항공기 조종사의 준수사항으로 가장 옳지 않은 것은?,,"터빈발동기를 장착한 이륙항공기는 소음 감소를 위해 특별히 지시받지 않는 한 지표 또는 수면으로부터 450미터(1,500피트)의 고도까지 가능한 한 신속히 상승할 것",이륙하려는 항공기는 안전고도 미만의 고도 또는 안전속도 미만의 속도에서 선회하지 말 것,착륙하는 다른 항공기 다음에 이륙하려는 항공기는 다른 항공기가 착륙하여 활주로 시단을 통과하기 전까지 활주를 시작하지 말 것,이륙하는 다른 항공기 다음에 착륙하려는 항공기는 그 다른 항공기가 이륙하여 활주로 종단을 통과하기 전에는 착륙을 위한 활주로 시단을 통과하지 말 것,3,항공안전법 시행규칙 제163조(비행장 또는 그 주변에서의 비행)제1항제10호에 따르면 착륙하는 다른 항공기 다음에 이륙하려는 항공기는 그 다른 항공기가 착륙하여 '활주로 밖으로 나가기 전'에 이륙 활주를 시작하지 말아야 한다. 시단 통과가 아니므로 3번이 오답이다.
92,시계비행의 금지 조건으로 바르게 연결된 것은?,"ㄱ. 해당 비행장의 운고가 450미터 미만인 경우 관제권 내 이착륙 불가
ㄴ. 지상시정이 5킬로미터 미만인 경우 관제권 내 진입 불가
ㄷ. 평균해면 6,100미터 초과 비행 시 계기비행방식 의무
ㄹ. 초음속 비행 시 기상상태 양호하면 시계비행 가능","ㄱ, ㄴ, ㄷ","ㄱ, ㄷ, ㄹ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄹ",1,"항공안전법 시행규칙 제172조(시계비행의 금지)제3항제2호에 따라 천음속 또는 초음속 비행 시에는 기상상태와 관계없이 무조건 '계기비행방식'에 따라 비행해야 하므로 ㄹ은 옳지 않다. ㄱ, ㄴ, ㄷ은 모두 규정에 부합한다."
93,계기착륙시설(ILS) 구성에 관한 설명으로 가장 옳지 않은 것은?,,방위각제공시설(LLZ)과 활공각제공시설(GP)이 포함된다.,"외측마커(Outer Marker), 중간마커(Middle Marker) 및 내측마커(Inner Marker)로 구성된다.",외측마커 및 중간마커는 거리측정시설(DME)로 대체할 수 있다.,제1종 정밀접근(CAT-I) 계기착륙시설의 경우 내측마커를 반드시 설치하여야 한다.,4,항공안전법 시행규칙 제181조(계기비행방식 등에 의한 비행접근·착륙 및 이륙)제6항제2호에 따르면 '제1종 정밀접근(CAT-I) 계기착륙시설의 경우에는 내측마커를 설치하지 아니할 수 있다.'라고 명시되어 있다.
94,무인자유기구의 비행허가 신청 시 제출해야 하는 서류 내용 중 가장 옳지 않은 것은?,,비행장소 및 회수장소,"비행방향, 상승속도 및 최대고도",고도 1만 8천미터(6만피트) 통과 또는 도달 예정시간 및 그 위치,무인자유기구의 배터리 또는 연료 탑재 한계 중량,4,"항공안전법 시행규칙 제311조(무인자유기구의 비행허가 신청 등)제1항에 규정된 신청서 기재사항에는 기구의 등급/수량, 예정비행시간, 비행방향/상승속도, 6만피트 통과시간 등이 포함되나, 무인자유기구는 동력을 사용하지 않는 기구이므로 배터리/연료 탑재 한계 관련 사항은 명시되어 있지 않다."
95,항공기기술기준위원회의 구성 및 심의 사항에 관한 설명으로 옳은 것은?,,항공기기술기준위원회는 항공안전기술원장 소속으로 둔다.,항공기기술기준의 제정 및 개정안을 심의·의결한다.,기술표준품형식승인기준의 제정안은 심의 대상에서 제외된다.,위원회의 임기 및 구성은 행정안전부장관이 별도로 고시한다.,2,"항공안전법 시행규칙 제60조(항공기기술기준위원회의 구성 및 운영)에 따르면 위원회는 '국토교통부장관' 소속으로 두며(보기1 오답), 항공기기술기준 및 기술표준품형식승인기준의 제·개정안을 심의·의결한다(보기3 오답). 임기 등 세부사항은 국토교통부장관이 정하여 고시한다(보기4 오답)."
96,지정전문교육기관의 지정 취소 기준 등에 관한 사항으로 가장 옳지 않은 것은?,,국토교통부장관은 지정전문교육기관이 교육훈련체계를 유지하고 있는지 여부를 매년 1회 정기검사하여야 한다.,지정전문교육기관의 정기검사 주기는 국토교통부장관의 재량으로 3년으로 연장할 수 있다.,교육훈련체계가 변경되는 경우 국토교통부장관이 필요하다고 판단하여 수시검사를 실시할 수 있다.,지정전문교육기관은 해당 교육훈련과정 이수자 명단을 항공교육훈련통합관리시스템에 입력하여야 한다.,2,"항공안전법 시행규칙 제104조(전문교육기관의 지정 등)제9항제1호에 따르면 정기검사는 '매년 1회' 실시해야 하며, 3년으로 연장할 수 있다는 예외 조항은 없다."
97,초경량비행장치 조종자 증명 규정상 무인동력비행장치의 분류 기준으로 가장 옳은 것은?,,"1종 무인동력비행장치: 최대이륙중량이 25킬로그램을 초과하고, 자체중량이 115킬로그램 이하인 장치",2종 무인동력비행장치: 최대이륙중량이 7킬로그램을 초과하고 25킬로그램 이하인 무인동력비행장치,3종 무인동력비행장치: 최대이륙중량이 250그램을 초과하고 7킬로그램 이하인 장치,4종 무인동력비행장치: 최대이륙중량이 250그램 이하인 무인동력비행장치,2,"항공안전법 시행규칙 제306조(초경량비행장치의 조종자 증명 등)제4항에 따르면 1종은 최대이륙중량 25kg 초과 및 자체중량 150kg 이하, 2종은 7kg 초과 25kg 이하(정답), 3종은 2kg 초과 7kg 이하, 4종은 250g 초과 2kg 이하이다."
98,위험물 항공운송허가 신청 시 항공운송사업자가 허가를 받은 것으로 인정(의제)되기 위해 운항규정에 정해야 하는 사항이 아닌 것은?,,위험물과 관련된 비정상사태가 발생할 경우의 조치내용,위험물 탑재정보의 전달방법,승무원 및 위험물취급자에 대한 교육훈련,위험물 포장용기의 강도 및 재질 검사성적서 원본의 기내 비치,4,"항공안전법 시행규칙 제209조(위험물 운송허가 등)제4항에 따르면 항공운송사업자가 운항규정에 '비정상사태 발생 시 조치내용', '탑재정보 전달방법', '교육훈련'을 정하면 허가받은 것으로 보며, 포장용기 검사성적서 비치 의무는 명시된 의제 요건이 아니다."
99,항공교통관제사가 관제비행 중인 항공기로부터 위치보고를 받았을 때 통보받는 항목으로 법령상 명시되지 않은 것은?,,항공기의 식별부호,해당 위치통지점의 통과시각과 고도,항공기의 남은 연료량 시간,항공기의 안전항행에 영향을 미칠 수 있는 사항,3,"항공안전법 시행규칙 제191조(위치보고)제1항에 따르면 항공기는 위치통지점에서 식별부호, 통과시각과 고도, 그 밖에 안전항행에 영향을 미칠 사항을 신속히 보고해야 한다. 연료 잔량은 통상적인 위치보고 의무 항목이 아니다."
100,기장 등의 운항자격 수시심사 대상으로 지정된 조종사가 아닌 것은?,,항공기사고 또는 비정상운항을 발생시킨 기장,"지역, 노선 및 공항 사항에 중요한 변경이 있는 노선을 운항하는 기장",6개월 이상 운항업무에 종사하지 아니한 기장,해당 운항자격 경력이 3년 미만인 기장,4,항공안전법 시행규칙 제144조(기장 등의 운항자격의 수시심사)제7호에 따르면 수시심사 대상은 해당 운항자격 경력이 '1년 미만'인 기장 또는 기장 외의 조종사이다. 3년 미만이 아니다.
