번호,문제,보기박스,보기1,보기2,보기3,보기4,정답,해설
57,현행 항공보안법령상 합동 현장점검 실시에 대한 설명으로 옳은 것을 모두 고른 것은?,"ㄱ. 국토교통부장관은 관계 행정기관과 합동으로 공항 및 항공기의 보안실태에 대하여 현장점검을 실시할 수 있다.
ㄴ. 올림픽경기대회 또는 아시아경기대회 등 국제행사가 개최되는 경우는 합동 현장점검 실시 요건에 해당한다.
ㄷ. 국내외 정보수사기관으로부터 구체적 테러 첩보를 입수한 경우는 합동 현장점검 실시 요건에 해당한다.
ㄹ. 현장점검을 실시하려는 행정기관은 긴급을 요하는 경우에도 반드시 사전에 국토교통부장관과 점검항목을 협의하여야 한다.","ㄱ, ㄴ","ㄱ, ㄴ, ㄷ","ㄴ, ㄷ, ㄹ","ㄱ, ㄷ, ㄹ",2,"[출처: 항공보안법 시행령 제19조의3] ㄹ. 합동 현장점검 시 미리 국토교통부장관과 협의하여야 하나, '긴급을 요하는 경우에는 그러하지 아니하다'고 예외 규정을 두고 있다."
58,현행 항공보안법령상 항공보안협의회 및 지방항공보안협의회의 위원 제척·기피·회피에 관한 설명으로 가장 옳지 않은 것은?,,위원이 해당 안건의 당사자와 친족인 경우 해당 안건의 협의에서 제척된다.,"당사자가 위원에게 공정한 협의를 기대하기 어려운 사정이 있어 기피 신청을 한 경우, 해당 위원이 단독으로 수용 여부를 결정한다.",위원이 스스로 제척 사유에 해당하는 것을 알게 된 경우 해당 안건의 협의에서 회피하여야 한다.,"제척 사유에 해당하는 데에도 불구하고 회피하지 아니한 경우, 해당 위원의 지명이나 추천을 철회할 수 있다.",2,"[출처: 항공보안법 시행령 제2조의2, 제3조의2] 2. 당사자가 기피 신청을 한 경우, 위원 단독이 아니라 '보안협의회가 의결로 이를 결정'하며, 기피 신청의 대상인 위원은 그 의결에 참여하지 못한다."
59,현행 항공보안법령상 승객 및 휴대물품의 보안검색방법에 대한 설명으로 옳은 것을 모두 고른 것은?,"ㄱ. 승객에 대해서는 문형금속탐지기 또는 원형검색장비를 사용하여 보안검색을 하여야 한다.
ㄴ. 휴대물품에 대해서는 폭발물 탐지장비를 기본으로 사용하고, 필요시 엑스선 검색장비를 추가로 사용한다.
ㄷ. 검색장비의 경보음이 울리거나 무기류 휴대가 의심되는 경우 승객의 동의를 받아 직접 신체에 대한 검색을 하거나 개봉검색을 하여야 한다.
ㄹ. 엑스선 검색장비로 보안검색을 할 수 없는 크기의 단일 휴대물품인 경우, 검색을 포기하고 위탁수하물로만 접수해야 한다.","ㄱ, ㄴ","ㄱ, ㄷ","ㄴ, ㄹ","ㄷ, ㄹ",2,"[출처: 항공보안법 시행규칙 제10조] ㄴ. 휴대물품에 대해서는 '엑스선 검색장비'를 사용하여 보안검색을 하는 것이 기본이며, 폭발물 의심 시 폭발물 탐지장비 등을 추가하는 것이다. ㄹ. 엑스선 검색장비로 검색할 수 없는 크기의 경우 폭발물 흔적탐지장비 등 필요한 장비를 '추가하여' 직접 신체 검색이나 개봉검색을 해야 하며, 무조건 위탁수하물로 돌려야 한다는 조항은 없다."
60,현행 항공보안법령상 자체보안계획에 관한 설명으로 가장 옳은 것은?,,도심공항터미널업자는 자체보안계획을 수립할 의무가 면제된다.,항공운송사업자의 자체보안계획에는 항공기 이륙 전 항공기에서 내리는 탑승객 발생 시 처리절차가 포함되어야 한다.,자체보안계획 중 기관 및 부서의 명칭 변경은 국토교통부장관의 승인을 거쳐야 하는 중대한 변경 사항에 해당한다.,공항운영자의 자체보안계획에는 화물터미널 보안대책 수립 의무가 반드시 포함된다.,2,"[출처: 항공보안법 시행령 제3조의5, 제3조의7 등] 1. 도심공항터미널 경영자도 자체보안계획 수립 의무 대상이다. 3. 기관 및 부서의 명칭 변경은 '경미한 사항'에 해당하므로 승인 예외 사유(단순 통보 등)에 속한다. 4. 화물터미널 보안대책은 '화물터미널을 관리/운영하는 항공운송사업자' 또는 '화물터미널운영자'의 자체 보안계획에 포함되는 내용이다."
61,현행 항공보안법령상 항공보안장비 시험기관의 지정기준(기술인력)에 대한 설명으로 가장 옳지 않은 것은?,,인정기구에서 인정받은 시험기관에서 시험업무 경력이 3년 이상인 사람을 2명 이상 보유하여야 한다.,항공보안장비 시험·평가 또는 관련 연구 경력이 3년 이상인 사람을 2명 이상 보유하여야 한다.,위험물안전관리자 자격을 보유한 사람을 1명 이상 보유하여야 한다.,"시험업무 경력자 또는 연구 경력자가 위험물안전관리자 자격을 보유한 경우라도, 위험물안전관리자는 반드시 별도의 인력으로 1명 이상 충원하여야 한다.",4,"[출처: 항공보안법 시행규칙 별표 2] 4. 시행규칙 별표 2에 따르면 시험업무 경력이 3년 이상인 사람 또는 연구 경력이 3년 이상인 사람이 위험물안전관리자의 자격을 보유한 경우에는 위험물안전관리자 기준을 갖춘 것으로 본다고 규정되어 있으므로, 반드시 별도의 인력으로 충원할 필요는 없다."
62,현행 항공보안법령상 항공보안장비 시험기관의 지정취소 및 업무정지 기준에 대한 설명으로 옳은 것을 모두 고른 것은?,"ㄱ. 위반행위 횟수에 따른 행정처분 기준은 최근 3년 동안 같은 위반행위로 처분을 받은 경우에 적용한다.
ㄴ. 성능평가시험 결과를 거짓으로 조작해서 수행한 경우 1차 위반 시 지정취소 처분을 한다.
ㄷ. 정당한 사유 없이 성능평가시험을 실시하지 않은 경우 1차 위반 시 업무정지 30일, 2차 위반 시 업무정지 60일의 처분을 한다.
ㄹ. 처분권자는 위반행위가 사소한 부주의나 오류로 인한 것으로 인정되는 경우, 개별기준에 따른 업무정지 기간의 3분의 1 범위에서 그 기간을 줄일 수 있다.","ㄱ, ㄴ","ㄱ, ㄷ","ㄴ, ㄷ","ㄷ, ㄹ",2,"[출처: 항공보안법 시행규칙 별표 3] ㄴ. 성능평가시험 결과를 거짓으로 조작한 경우 1차 위반은 '업무정지 90일', 2차 위반이 '지정취소'이다. ㄹ. 처분권자는 감경 사유가 있는 경우 업무정지 기간의 '2분의 1' 범위에서 그 기간을 줄일 수 있다."
63,현행 항공보안법령상 인증기관 및 시험기관의 수수료 부과기준에 대한 설명으로 가장 옳지 않은 것은?,,시험기관의 성능검사 수수료 항목에는 장비의 감가상각비와 시설유지비가 포함된 장비사용료가 들어간다.,인증기관의 성능 인증 수수료 항목 중 간접비용에는 임원 및 지원부서 직원 등의 간접 인건비와 사무실 운영비 등이 포함된다.,시험기관은 납부대상자가 중소기업자인 경우 경제적 부담 완화를 위하여 수수료를 감면할 수 있다.,시험기관의 성능검사 수수료의 인건비는 시험활동에 투입된 수행 인력의 시험수행 시간당 인건비(엔지니어링 임금단가 적용)로 산정한다.,3,[출처: 항공보안법 시행규칙 제14조의11 및 별표 4] 3. 시행규칙 제14조의11 제1항 단서에 따르면 중소기업자에 대하여 수수료를 감면할 수 있는 주체는 '인증기관'으로 명시되어 있다. 시험기관이 감면할 수 있는 규정은 없다.
64,현행 항공보안법령상 자체 우발계획에 반드시 포함되어야 하는 사항의 연결로 가장 옳지 않은 것은?,,항공운송사업자의 자체 우발계획 - 항공기납치 방지대책,항공여객·화물터미널 운영자의 자체 우발계획 - 폭발물 또는 생화학무기 위협 시의 대응대책,공항운영자의 자체 우발계획 - 관계 행정기관의 역할,항공기정비업체의 자체 우발계획 - 항공기납치 시의 대응대책,4,"[출처: 항공보안법 시행규칙 제18조] 4. 항공기정비업체(및 항공기취급업체, 공항상주업체 등)의 자체 우발계획에는 '공항시설 위협 시의 대응대책'과 '폭발물 또는 생화학무기 위협 시의 대응대책'만 포함되며, '항공기납치 시의 대응대책'은 공항운영자와 항공운송사업자의 자체 우발계획 사항이다."
65,현행 항공보안법령상 항공보안 자율신고제도에 대한 설명으로 옳은 것을 모두 고른 것은?,"ㄱ. 항공보안 자율신고를 접수한 한국교통안전공단은 원칙적으로 매월 해당 신고 현황을 국토교통부장관에게 보고하여야 한다.
ㄴ. 자율신고를 접수한 한국교통안전공단은 긴급한 조치가 필요한 신고의 경우에는 지체 없이 국토교통부장관에게 보고하여야 한다.
ㄷ. 공항운영자등은 소속 임직원이 항공보안 자율신고를 한 경우 그 신고를 이유로 징계 등 불이익한 조치를 하여서는 아니 된다.
ㄹ. 위탁받은 자율신고 업무에 종사하는 한국교통안전공단의 임직원은 「형법」에 따른 뇌물죄를 적용할 때 공무원으로 보지 않는다.","ㄱ, ㄴ","ㄴ, ㄷ","ㄱ, ㄷ, ㄹ","ㄴ, ㄷ, ㄹ",2,"[출처: 항공보안법 제33조의2, 시행규칙 제19조의2] ㄱ. 한국교통안전공단은 '매월'이 아니라 '분기별로' 해당 신고 현황을 보고하여야 한다. ㄹ. 자율신고 위탁업무에 종사하는 한국교통안전공단 임직원은 「형법」 제129조부터 제132조(뇌물죄 등)를 적용할 때 '공무원으로 본다'고 법률에 명시되어 있다."
66,현행 항공보안법상 불법방해행위 및 그에 대한 벌칙의 연결로 가장 옳지 않은 것은?,,"운항 중인 항공기의 안전을 해칠 정도로 항공기를 파손한 사람 - 사형, 무기징역 또는 5년 이상의 징역","폭행, 협박으로 항공기를 강탈하거나 운항을 강제하여 사람을 사상(死傷)에 이르게 한 사람 - 사형 또는 무기징역",계류 중인 항공기의 안전을 해칠 정도로 항공기를 파손한 사람 - 10년 이하의 징역,위계 또는 위력으로써 운항 중인 항공기의 항로를 변경하게 하여 정상 운항을 방해한 사람 - 1년 이상 10년 이하의 징역,3,"[출처: 항공보안법 제39조, 제40조, 제42조] 3. 계류 중인 항공기의 안전을 해칠 정도로 항공기를 파손한 사람은 법 제39조제2항에 따라 '7년 이하의 징역'에 처한다. 10년 이하의 징역이 아니다."
67,현행 항공보안법상 승객의 협조의무 위반 시 처벌 수위에 대한 설명으로 옳은 것은?,,운항 중인 항공기 내에서 기장의 승낙 없이 조종실 출입을 기도한 사람은 10년 이하의 징역 또는 1억원 이하의 벌금에 처한다.,운항 중인 항공기 내에서 술을 마시고 다른 사람에게 위해를 주는 행위를 한 사람은 3년 이하의 징역 또는 3천만원 이하의 벌금에 처한다.,계류 중인 항공기 내에서 흡연을 한 사람은 1천만원 이하의 벌금에 처한다.,운항 중인 항공기 내에서 전자기기를 규정에 어긋나게 사용한 사람은 5백만원 이하의 벌금에 처한다.,2,"[출처: 항공보안법 제49조, 제50조] 1. 조종실 출입 기도는 3년 이하 징역 또는 3천만원 이하 벌금이다(기장의 업무를 위계나 위력으로 방해한 경우가 10년/1억). 3. 계류 중 항공기 내 흡연은 5백만원 이하 벌금이다(운항 중이 1천만원). 4. 운항 중 전자기기 무단 사용은 1천만원 이하 벌금이다(계류 중이 5백만원)."
68,현행 항공보안법령상 국토교통부장관이 지방항공청장에게 위임한 권한이 아닌 것은?,,공항운영자가 수립하는 자체 보안계획의 승인 또는 변경승인,소형항공운송사업자가 수립하는 자체 보안계획의 승인 또는 변경승인,보호구역과 임시 보호구역의 지정 및 지정취소의 승인,보안검색 위탁업체의 지정 및 지정 취소,1,"[출처: 항공보안법 시행령 제20조] 1. 시행령 제20조의 위임 규정에 따르면, 소형항공운송사업자, 외국인 국제항공운송사업자, 항공기취급업체 등의 자체 보안계획 승인 권한은 지방항공청장에게 위임되었으나, '공항운영자' 및 대형 '항공운송사업자'의 자체 보안계획 승인 권한은 위임 대상에서 제외되어 국토교통부장관이 직접 행사한다."
69,"현행 항공보안법령상 항공보안장비의 성능 인증 취소 사유 중, 국토교통부장관이 반드시 그 인증을 취소하여야 하는(필요적 취소) 사유는?",,항공보안장비가 성능 기준에 적합하지 아니하게 된 경우,정기점검을 정당한 사유 없이 받지 아니한 경우,거짓이나 그 밖의 부정한 방법으로 인증을 받은 경우,정기점검을 실시한 결과 중대한 결함이 있다고 판단될 경우,3,"[출처: 항공보안법 제27조의2] 법 제27조의2에 따르면 국토교통부장관은 항공보안장비가 각 호의 어느 하나에 해당하는 경우 인증을 취소'할 수 있다'. 다만, ""제1호(거짓이나 그 밖의 부정한 방법으로 인증을 받은 경우)에 해당하는 때에는 그 인증을 취소하여야 한다""고 규정하여 필요적 취소 사유로 명시하고 있다."
70,현행 항공보안법령상 항공보안 감독관에 대한 설명으로 가장 옳지 않은 것은?,,"감독관은 공항운영자등의 항공보안에 관한 업무를 점검하며, 점검을 할 때에는 정상적인 업무수행을 방해하여서는 아니 된다.",감독관은 점검결과 법령 위반 사실을 발견한 때에는 지체 없이 국토교통부장관 또는 지방항공청장에게 보고하여야 한다.,긴급한 조치가 필요한 때라도 감독관은 국토교통부장관의 사전 승인을 받은 후에만 현장조치 지시를 할 수 있다.,감독관은 직무수행을 위하여 필요한 경우 항공기 및 공항시설에 출입하여 검사할 수 있다.,3,"[출처: 항공보안법 시행규칙 제19조] 3. 시행규칙 제19조제3항 단서에 따르면 ""다만, 긴급한 조치가 필요한 때에는 현장조치 지시를 하고 국토교통부장관 또는 지방항공청장에게 보고하여야 한다""고 명시되어 있어, 사전 승인 없이 선조치 후보고가 가능하다."
71,"현행 항공보안법령상 보안검색 실패 등에 대한 대책과 관련하여, 다음 중 법령상 명시된 보고 사유에 해당하지 않는 것은?",,검색장비가 정상적으로 작동되지 아니한 상태로 검색을 하였거나 검색이 미흡한 사실을 알게 된 경우,허가받지 아니한 사람 또는 물품이 보호구역 또는 항공기 안으로 들어간 경우,항공보안교육기관에서 교육의 전 과정을 2년 이상 운영하지 아니한 사실이 확인된 경우,법 제28조에 따른 교육훈련을 이수하지 아니한 사람에 의하여 보안검색이 이루어진 경우,3,"[출처: 항공보안법 제19조 및 시행규칙 제11조] 3. 교육과정 미운영은 '보안검색교육기관의 지정 취소' 사유(법 제28조)이지, 법 제19조에 따른 '보안검색 실패 등에 대한 보고' 사유에 해당하지 않는다."
72,현행 항공보안법령상 상용화주(常用貨主) 제도의 내용으로 옳은 것을 모두 고른 것은?,"ㄱ. 상용화주 지정을 받기 위한 지정기준에는 여객기에 탑재하는 화물의 보안검색을 위한 엑스선 검색장비를 갖출 것이 포함된다.
ㄴ. 항공화물의 보안을 위해, 화물 포장·보관 시설은 일반구역과 분리되어 보안통제가 이루어지는 시설이어야 한다.
ㄷ. 상용화주 지정취소를 통보받은 상용화주는 10일 이내에 지방항공청장에게 지정서를 반납하여야 한다.
ㄹ. 상용화주로부터 접수하였으나 상용화주가 아닌 자가 취급한 화물이라 하더라도, 외관상 훼손 흔적이 없다면 항공운송사업자는 보안검색을 면제하여야 한다.","ㄱ, ㄴ","ㄱ, ㄴ, ㄷ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",2,"[출처: 항공보안법 시행규칙 제9조의2, 제9조의4, 제17조의4] ㄹ. 규칙 제17조의4 제3항 제1호에 따라 '상용화주로부터 접수하였으나 상용화주가 아닌 자가 취급한 경우'에는 보안검색 면제 대상에서 제외되어 예외 없이 반드시 보안검색을 실시하여야 한다."
73,현행 항공보안법령상 환승 승객 등에 대한 보안검색의 면제 요건으로 국토교통부장관이 확인해야 할 사항에 해당하지 않는 것은?,,출발 공항에서 대한민국 항공보안법에 따른 보안검색과 동등한 수준 이상의 보안검색을 실시하였을 것,출발 공항에서부터 국내 공항에서 환승하는 항공기까지 계속하여 외부의 비인가 접촉으로부터 보호받았을 것,출발 공항의 해당 국가 정부가 국제민간항공기구(ICAO)의 항공보안 정기평가에서 최우수 등급을 획득하였을 것,국토교통부장관이 출발 공항의 해당 국가 정부와 협력하여 관련 요건을 지속적으로 이행하는지 여부와 보안통제의 절차 및 실태를 확인하였을 것,3,[출처: 항공보안법 제17조의2] 3. ICAO 항공보안 정기평가 최우수 등급 획득은 환승 승객 보안검색 면제 요건으로 항공보안법령에 규정된 바 없다.
74,현행 항공보안법령상 승객의 신분증명서 등 본인 일치 여부 확인에 관한 설명으로 가장 옳지 않은 것은?,,"본인 일치 여부 확인 시 신분증명서에 사진이 첨부되어 있지 않은 경우, 항공기에 탑승하려는 사람에 대한 질문 등을 통해 추가적으로 일치 여부를 확인할 수 있다.",생체정보를 활용하여 본인 일치 여부가 확인되는 경우에는 신분증명서의 제시를 생략할 수 있다.,정보통신기기를 이용하여 본인 일치 여부가 확인되는 경우에는 신분증명서 제시 요구에 따르지 아니할 수 있는 예외가 인정된다.,공항운영자는 보호구역으로 진입하는 사람에 대하여 탑승권 예약 정보의 전산 내역과 신분증명서를 대조하는 방법으로 본인 일치 여부를 확인하여야 한다.,4,[출처: 항공보안법 시행규칙 제15조의3] 4. 규칙 제15조의3 제1항 제1호에 따르면 '공항운영자'는 보호구역 진입 시 '탑승권과 신분증명서를 대조'하는 방법으로 확인한다. '탑승권 예약 정보와 신분증명서를 대조'하는 방법은 '항공운송사업자'가 탑승권을 발권하는 승객에 대해 수행하는 방법(제2호 가목)이다.
75,현행 항공보안법 시행령 [별표]에 따른 과태료 부과기준과 관련하여 과태료 상한액이 500만원 이하인 위반행위는?,,자체 보안계획을 이행하지 않은 공항운영자,승객에게 탑승 전 승객의 협조의무 등에 대한 안내를 하지 않은 항공운송사업자,항공기에 대한 보안점검을 실시하지 않은 항공운송사업자,점검업무의 수행에 필요한 시정조치 또는 보안대책 수립 명령을 이행하지 않은 자,2,"[출처: 항공보안법 시행령 별표] 1, 3, 4번은 모두 법정 과태료 한도가 1천만원 이하인 행위들이며, 2번(승객 협조의무 안내 미이행)은 500만원 이하(1차 250만, 2차 400만, 3차 500만)의 과태료가 부과되는 항목이다(영 제51조제2항제1호)."
76,현행 항공보안법령상 합동 현장점검 실시에 대한 설명으로 옳은 것은?,"ㄱ. 국토교통부장관은 국가원수 또는 국제기구 대표 등 국내외 중요인사가 참석하는 국제회의가 개최되는 경우 관계 행정기관과 합동으로 현장점검을 실시할 수 있다.
ㄴ. 합동 현장점검을 실시하려는 행정기관은 그 필요성 및 점검항목 등에 관하여 반드시 국가정보원장과 미리 협의하여야 한다.
ㄷ. 올림픽, 아시아경기대회 등 국제행사 개최 시 보안 유지를 위해 합동 현장점검이 허용된다.
ㄹ. 긴급을 요하는 경우라도 합동 현장점검 실시에 대한 부처 간 사전 협의는 예외 없이 반드시 선행되어야 한다.","ㄱ, ㄴ","ㄱ, ㄷ","ㄴ, ㄹ","ㄷ, ㄹ",2,"[출처: 항공보안법 시행령 제19조의3] ㄴ. 합동 점검 시 미리 협의해야 하는 대상은 국가정보원장이 아니라 '국토교통부장관'이다. ㄹ. 단서 조항에 ""다만, 긴급을 요하는 경우에는 그러하지 아니하다""라고 명시되어 있어 예외가 존재한다."
77,현행 항공보안법령상 공항 보호구역의 출입통제 및 기록 관리에 대한 설명으로 가장 옳지 않은 것은?,,공항운영자 및 화물터미널운영자는 보호구역등을 출입하는 사람 또는 차량에 대하여 기록하여야 한다.,보호구역 출입에 대한 기록은 작성한 날부터 최소 3년 이상 보존하여야 한다.,차량을 운행하여 보호구역에 출입하려는 사람은 사람에 대한 출입허가 외에 해당 차량에 대하여 따로 차량출입허가신청서를 제출하여야 한다.,"출입허가를 받은 사람이 보호구역으로 출입할 때에는 출입증을 달아야 하며, 차량 운행 시 운전석 앞 유리창에 차량 출입증을 붙여야 한다.",2,[출처: 항공보안법 시행규칙 제6조] 2. 규칙 제6조제5항에 따라 보호구역 출입 기록은 작성한 날부터 '1년 이상' 보존하여야 한다. 3년이 아니다.
78,현행 항공보안법령상 보안검색교육기관의 지정을 취소할 수 있는 사유(재량적 취소)에 해당하지 않는 것은?,,거짓이나 그 밖의 부정한 방법으로 교육기관의 지정을 받은 경우,교육기관 지정기준인 시설·장비 등에 일시적으로 미달하게 되어 3개월이 지난 시점까지 기준을 다시 갖추지 못한 경우,교육의 전 과정을 2년 이상 운영하지 아니한 경우,지정기준 중 교육용 위해물품(모의폭발물 등) 보유 수량이 기준에 미달하게 된 지 4개월이 경과한 경우,1,"[출처: 항공보안법 제28조] 1. '거짓이나 그 밖의 부정한 방법으로 교육기관의 지정을 받은 경우'는 재량적 취소 사유가 아니라 반드시 취소하여야 하는 '필요적(의무적) 지정취소' 사유이다. 2, 3, 4는 취소'할 수 있는' 사유이다."
79,현행 항공보안법령상 비행서류의 보관 및 관리에 대한 설명 중 옳은 것을 모두 고른 것은?,"ㄱ. 탑승권, 수하물 꼬리표는 비행서류에 해당한다.
ㄴ. 화물탑재명세서 및 위험물보고서는 비행서류에서 제외된다.
ㄷ. 비행서류는 작성한 날부터 1년 이상 보존하여야 한다.
ㄹ. 전자기록물 형태의 비행서류 보존은 법적 효력이 인정되지 않으므로 반드시 출력하여 서면으로 보존하여야 한다.","ㄱ, ㄴ","ㄱ, ㄷ","ㄴ, ㄹ","ㄷ, ㄹ",2,[출처: 항공보안법 시행규칙 제12조] ㄴ. 화물탑재명세서 및 위험물보고서 역시 비행서류에 포함된다. ㄹ. 컴퓨터 등의 정보처리장치에 의하여 생산·관리되는 기록정보 자료(전자기록물)로 보존할 수 있다고 명시되어 있다.
80,현행 항공보안법상 항공기내보안요원에 대한 벌칙 규정으로 가장 옳은 것은?,,항공운송사업자가 과실로 항공기내보안요원을 탑승시키지 아니한 경우 1년 이하의 징역에 처한다.,항공운송사업자가 고의로 항공기내보안요원을 탑승시키지 아니한 경우 1천만원 이하의 벌금에 처한다.,항공기내보안요원의 업무를 방해하거나 폭행한 승객은 항공보안법상 10년 이하의 징역에 처하는 별도의 가중처벌 조항이 존재한다.,항공운송사업자가 법을 위반하여 항공기내보안요원을 탑승시키지 않은 경우 1천만원 이하의 과태료를 부과한다.,4,"[출처: 항공보안법 제14조 및 제51조] 4. 법 제14조제2항(항공기내보안요원 탑승 의무)을 위반한 경우, 징역이나 벌금이 아닌 '1천만원 이하의 과태료' 부과 대상이다(제51조제1항제2호)."
81,현행 항공보안법령상 항공보안협의회의 구성 및 운영에 대한 설명으로 가장 옳지 않은 것은?,,항공보안협의회는 위원장 1명을 포함한 20명 이내의 위원으로 구성한다.,"항공보안협의회의 위원장은 국토교통부장관이 되며, 위원은 관계 행정기관의 고위공무원단 소속 공무원 중에서 지명한다.",공항운영자의 자체 보안계획 수립 및 변경은 항공보안협의회의 협의대상에 해당한다.,"항공보안협의회의 사무를 처리하기 위하여 간사를 두며, 국토교통부장관이 소속 공무원 중에서 임명한다.",2,[출처: 항공보안법 시행령 제2조] 2. 시행령 제2조제2항에 따라 항공보안협의회의 위원장은 '국토교통부 항공정책실장'이 된다. 국토교통부장관이 위원장을 맡는 것이 아니다.
82,현행 항공보안법령상 지방항공보안협의회에 대한 설명으로 옳은 것을 모두 고른 것은?,"ㄱ. 지방항공청장은 관할 공항별로 항공보안에 관한 사항을 협의하기 위하여 지방항공보안협의회를 둔다.
ㄴ. 지방항공보안협의회의 위원장은 해당 공항을 관할하는 지방항공청장 또는 지방항공청장이 소속 공무원 중에서 지명하는 사람이 된다.
ㄷ. 공항운영자가 추천하는 소속 직원 1명은 지방항공보안협의회의 위원이 된다.
ㄹ. 항공보안을 위하여 위원장이 위촉하는 민간위원의 임기는 3년으로 한다.","ㄱ, ㄴ","ㄱ, ㄴ, ㄷ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",2,[출처: 항공보안법 제8조 및 시행령 제3조] ㄹ. 시행령 제3조제4항에 따라 위원장이 위촉하는 위원(제4호에 따른 위촉위원)의 임기는 '2년'으로 한다. 3년이 아니다.
83,현행 항공보안법 시행규칙 [별표 1]에 따른 보안검색교육기관의 장비 보유 기준으로 가장 옳지 않은 것은?,,"검색교육을 실시할 수 있는 X-ray, 문형금속탐지기 및 휴대용 금속탐지기를 각 1대 이상 보유할 것","모의폭발물, 도검류 등 교육용 위해물품을 20종 이상 보유할 것",실습용 컴퓨터를 개인당 1대 이상 보유할 것,"국제민간항공기구(ICAO), 국제항공운송협회(IATA) 등에서 발간하는 보안교육 자료를 10종 이상 보유할 것",2,"[출처: 항공보안법 시행규칙 별표 1] 2. 교육용 위해물품(모의폭발물, 도검류 등)은 20종이 아니라 '30종 이상' 보유하여야 한다."
84,현행 항공보안법령상 청문(聽聞)을 실시하여야 하는 처분이 아닌 것은?,,항공보안장비 성능 인증의 취소,상용화주 지정의 취소,항공보안장비 시험기관 지정의 취소,보안검색 위탁업체 지정의 취소,1,"[출처: 항공보안법 제37조] 1. 항공보안법 제37조에 따른 청문 대상은 '위탁업체 지정 취소', '상용화주 지정 취소', '시험기관 지정 취소', '교육기관 지정 취소'이다. 항공보안장비 성능 인증의 취소(제27조의2)는 명시된 청문 대상 조항에 포함되어 있지 않다."
85,현행 항공보안법령상 승객 운송정보의 제공 및 폐기에 대한 설명으로 옳은 것을 모두 고른 것은?,"ㄱ. 항공운송사업자는 승객에게 탑승권을 발급하거나 취소한 경우 지체 없이 성명, 국적, 여권번호 등의 운송정보를 공항운영자에게 제공해야 한다.
ㄴ. 공항운영자는 제공받은 운송정보를 해당 항공기가 목적지 공항에 착륙한 즉시 폐기해야 한다.
ㄷ. 국내선 승객의 경우 여권번호 대신 승객식별번호를 제공할 수 있다.
ㄹ. 통과 승객이나 환승 승객의 운송정보 역시 공항운영자에게 제공되어야 한다.","ㄱ, ㄴ, ㄷ","ㄱ, ㄷ, ㄹ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",2,"[출처: 항공보안법 시행규칙 제8조의2, 제8조의3] ㄴ. 공항운영자는 해당 항공기가 '해당 공항을 이륙한 즉시' 제공받은 운송정보를 폐기해야 한다. (목적지 공항 착륙 시점이 아님)"
86,현행 항공보안법상 항공기 파손죄 및 점거 관련 처벌에 대한 연결로 가장 옳지 않은 것은?,,"운항 중인 항공기의 안전을 해칠 정도로 파손한 자 - 사형, 무기징역 또는 5년 이상의 징역",계류 중인 항공기의 안전을 해칠 정도로 파손한 자 - 7년 이하의 징역,항공기 운항과 관련된 항공시설을 파손하여 항공기의 안전운항을 해친 자 - 10년 이하의 징역,항공기가 착륙한 후 내리지 아니하고 항공기를 점거하거나 농성한 자 - 5년 이하의 징역 또는 5천만원 이하의 벌금,4,[출처: 항공보안법 제47조] 4. 항공기를 점거하거나 농성한 자는 제47조에 따라 '3년 이하의 징역 또는 3천만원 이하의 벌금'에 처한다. (공항운영 방해죄가 5년/5천만원임)
87,현행 항공보안법상 19세 미만 또는 14세 미만 승객의 본인 일치 여부 확인 방법으로 옳지 않은 것은?,,19세 미만인 승객은 사진이 없더라도 성명 및 생년월일이 포함되어 본인임을 확인할 수 있는 증명서를 사용할 수 있다.,"14세 미만인 승객과 동반하는 부모, 친족, 후견인 등 보호자의 확인을 통해 본인 일치 여부를 확인할 수 있다.",14세 미만인 승객과 동반하는 재학 중인 학교의 교원의 확인을 통해 본인 일치 여부를 확인할 수 있다.,"14세 미만인 승객이 단독으로 탑승하는 경우, 본인 일치 여부 확인을 생략하고 보호자의 유선 동의만으로 갈음할 수 있다.",4,"[출처: 항공보안법 시행규칙 제8조의6] 4. 14세 미만이라 하더라도 본인 확인을 완전히 생략하거나 유선 동의만으로 갈음할 수 있다는 규정은 없다. 보호자나 교원, 여행 인솔자 등 '동반하는 사람'의 확인 등을 거쳐야 한다."
