번호,문제,보기박스,보기1,보기2,보기3,보기4,정답,해설
60,항공교통업무시설의 교육훈련팀 구성 및 심사관 지정 기준(제72조)에 대한 설명 중 가장 옳지 않은 것은?,,직무교육훈련 교관은 제66조에 따른 항공교통관제업무 수행 요건을 모두 갖춘 자여야 한다.,직무교육훈련 교관으로 지정받기 위해서는 해당 관제기관에서 유효한 한정을 보유하고 실제 관제업무를 수행한 경력이 최소 2년 이상이어야 한다.,심사관으로 지정되기 위해서는 직무교육훈련 교관으로 지정된 관제사 중 실제 교관 업무 수행경력이 최소 1년 이상이어야 한다.,"해당 항공교통관제기관의 관제사 인원, 근무경력 등 운영여건 상 부득이한 경우 심사관 및 교관 지정 시 근무/수행경력 요건을 달리하여 지정할 수 있다.",3,제72조 3항 3호. 심사관으로 지정되기 위해서는 직무교육훈련 교관 또는 재자격부여교육훈련 교관으로서 실제 교관 업무 수행경력이 최소 '2년' 이상인 관제사여야 한다. (부득이한 경우 경력 요건 완화 조항은 존재함)
61,항공교통업무 관련 용어의 정의 중 가장 옳지 않은 것은?,,"다변측정감시시설(MLAT)이란 이동물체의 신호가 3개 또는 그 이상의 수신기로 전송되고, 전송된 신호의 도래 시간차(TDOA)를 계산하여 이동물체의 위치를 측정하는 장비를 말한다.",순환중복검사(CRC)란 데이터의 손실이나 변경을 방지하기 위하여 마련된 데이터의 디지털 현시에 적용되는 수학적 알고리즘을 말한다.,"자동종속감시시설-계약(ADS-C)이란 항공기, 공항 차량과 다른 물체가 자동으로 식별, 위치 추가적 정보 등을 데이터 링크를 통한 방송 모드로 송수신할 수 있는 도구를 말한다.",데이터링크통신이란 데이터 링크로 메시지를 교환하기 위한 통신 형태를 말한다.,3,"제5조. 보기 3은 '자동종속감시시설-방송(ADS-B)'에 대한 정의이다. 자동종속감시시설-계약(ADS-C)은 데이터 링크를 통해 지상시스템과 항공기 간에 교환되어지는 계약(수요, 주기적 이벤트 등)에 의해 보고가 시작되는 것을 말한다."
62,주파수변경지점(COP)의 설정 기준에 대한 설명으로 옳은 것을 모두 고른 것은?,"ㄱ. 주파수변경지점은 항공기의 정확한 항행을 지원하기 위하여 길이가 110km(60NM) 이상인 항공로에 설정하여야 한다.
ㄴ. 복잡한 항공로, 항행안전시설이 밀집된 항공로 또는 거리가 가까운 항공로의 경우 110km(60NM) 이상이라 하더라도 예외로 할 수 있다.
ㄷ. 직선항공로의 주파수변경지점은 전방향무선표지시설(VOR) 간의 중간지점에 설정하여야 한다.
ㄹ. 전방향무선표지시설(VOR)의 방향이 교차되는 항공로의 경우, 주파수변경지점은 교차지점으로부터 10km 이내의 안전 구역에 설정하여야 한다.","ㄱ, ㄴ","ㄱ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ","ㄴ, ㄷ, ㄹ",3,"제18조. ㄹ: VOR의 방향이 교차되는 항공로의 경우에는 '교차지점'에 설정하여야 한다. (10km 이내의 안전 구역이라는 예외 규정은 없다.) 따라서 ㄱ, ㄴ, ㄷ이 맞다."
63,조종사의 복창(Read-back) 의무(제42조)에 포함되지 않는 것은?,,항공로 허가,"사용활주로, 고도계 수정치 및 전이고도(transition level)","활주로 진입, 착륙, 이륙, 대기, 횡단, 역주행(backtrack) 허가 및 지시사항",비행장 기상 조건에 따른 국지풍(풍향 및 풍속) 상세 수치,4,"제42조 제4항 제1호. 조종사가 항상 복창하여야 하는 필수 안전 관련 지시사항에는 항공로 허가, 활주로 관련 지시사항, 사용활주로, 고도계 수정치, 2차 감시레이더용 배정부호, 고도/기수/속도 지시 및 전이고도가 명시되어 있다. 풍향 및 풍속은 명시된 필수 복창 항목이 아니다."
64,항공고정통신업무(AFS)를 수행하는 항공교통업무시설의 통신 요건으로 가장 옳지 않은 것은?,,"비행정보실은 관할 구역에서 업무를 제공하는 지역관제소, 접근관제시설, 비행장 관제탑과 연락할 수 있는 장비를 갖추어야 한다.",직접통화 단독 또는 데이터링크 통신과 결합한 통신은 레이더/ADS-B를 이용한 관제권 이양 목적일 경우 즉시(instantaneously) 통신이 이루어져야 한다.,서면기록이 필요한 인쇄통신(printed communications)의 경우 통신의 전문송신시간이 5분을 초과해서는 안 된다.,인접 관제구역을 관할하는 지역관제소 간 직접통화 시설은 장애 발생을 대비하여 통신 연결 시 최대 30초 이내에 통신이 이루어질 수 있도록 구성되어야 한다.,4,"제57조 제5항 제1호 나목. 인접 관제구역을 관할하는 지역관제소 간 통신은 관제권 이양 목적일 경우 '즉시', 다른 목적일 경우 일반적으로 '15초 이내'에 통신이 이루어져야 한다. 30초가 아니다."
65,항공교통관제연습생(관제연습생)의 실무경력확인 및 자격 요건으로 가장 올바른 것은?,,관제연습생이 실무를 이수하기 위해서는 제1종 신체검사증명을 반드시 보유하여야 한다.,항공교통관제기관의 장은 관제연습생이 3개월 이상의 관제실무를 이수한 경우 실무경력확인서를 발부할 수 있다.,관제연습생의 실무 감독은 해당 관제시설에서 최소 3년 이상의 경력을 가진 교관만이 단독으로 수행할 수 있다.,관제연습생은 해당 기관의 관제사 자격증명을 취득하기 전까지는 어떠한 경우에도 실제 마이크를 잡고 조종사와 교신할 수 없다.,2,"제83조. 1: 관제연습생은 '제3종 신체검사증명'을 보유하여야 한다. 3: 해당 관제시설 항공교통관제업무 '한정 보유자'의 직접적인 실무 감독 하에 실시하며, 별도의 '3년 이상 교관'이라는 제한이 명시된 것은 아니다. 4: 한정 보유자의 직접 감독 하에 관제실무를 수행할 수 있다."
66,"중요지점(Significant points) 명칭부여 원칙에 관한 내용 중 <보기>의 빈칸 (A), (B), (C)에 들어갈 숫자로 알맞게 짝지어진 것은?","항행안전무선시설의 위치에 있는 중요지점의 평문 명칭은 가능한 한 ( A )문자 이상, 그리고 2음절로 구성되어야 하며 되도록 ( B )음절을 초과하지 말아야 한다.
부호명칭은 예외 규정을 제외하고 항행안전무선시설로부터 ( C )km 이내에서 중복 사용되어서는 아니 된다.","(A) 5, (B) 3, (C) 600","(A) 6, (B) 3, (C) 1100","(A) 5, (B) 4, (C) 1100","(A) 6, (B) 3, (C) 600",2,"별표 2 제2항. 평문 명칭은 6문자 이상, 2음절, 되도록 3음절을 초과하지 않아야 한다. 부호명칭은 1100km(600NM) 이내에서 중복 사용되어서는 아니 된다. 따라서 (A) 6, (B) 3, (C) 1100 이다."
67,비행 중 표류 또는 미식별항공기를 발견하였을 때 항공교통업무제공자의 대처로 가장 옳지 않은 것은?,,"표류항공기의 통신이 유지되지 않는 경우, 해당 항공기와 양방향 무선교신을 시도한다.",표류하거나 표류가능성이 있는 지역의 항공교통업무시설에게 통보한다.,"미식별항공기가 불법간섭을 받고 있는 것으로 판단되더라도, 관할 군 당국이 직접 개입하기 전까지는 타 국가에 관련 정보를 제공해서는 안 된다.",비행정보구역 내 다른 항공교통업무시설 및 인접 비행정보구역 시설에 문의하여 양방향 교신 유지에 필요한 도움을 요청한다.,3,제29조 1호 다목. 표류 또는 미식별항공기가 불법간섭을 받고 있는 것으로 판단될 때 지역협정에 따라 관계된 국가에 '즉시' 그 정보를 통보하여야 한다. 군 당국의 개입 여부와 무관하게 국제협정에 따른 즉각 통보 의무가 있다.
68,인원산정(제85조) 기준에 대한 설명으로 옳은 것을 모두 고른 것은?,"ㄱ. 관제업무량 분석팀을 구성할 경우 관제분야 검토에 관한 유경험 관제사가 포함되어 있어야 한다.
ㄴ. 특정 관제석의 업무량 분석 시 일일 단위뿐만 아니라 시간단위의 업무량을 최소 1주일 이상 분석하여야 한다.
ㄷ. 항공교통업무 인원산정은 평균업무시간(Average Man-Hour)을 기준으로 작성되어야 한다.
ㄹ. 계절적 요소에 따른 교통량의 변화를 사전 예측하여 근무 팀의 인원요소를 조정하여야 한다.","ㄱ, ㄴ, ㄷ","ㄱ, ㄴ, ㄹ","ㄴ, ㄷ, ㄹ","ㄱ, ㄷ, ㄹ",2,"제85조. ㄷ: 항공교통업무 인원산정은 평균이 아니라 '첨두시간(Peak Man-Hour)'을 기준으로 작성되어야 한다. 따라서 ㄱ, ㄴ, ㄹ만 옳다."
69,"VOR을 이용한 평행 항공로 설정에 관한 지침 상, 평행한 VOR 항공로가 25도를 초과하는 각도로 교차할 경우 선회 부분의 보호공역에 대한 설명으로 가장 올바른 것은?",,방향변경 도중 항공기의 측면이동 감소를 반영하여 보호공역을 5km 이상 축소시켜야 한다.,교차 각도가 커질수록 요구되는 추가 공역의 양은 작아진다.,90도 이상의 선회가 이루어지는 예외적인 경우에는 국제민간항공기구(ICAO) 지역사무소가 보호공역을 단독으로 설정한다.,90도 이하의 선회 시 선회구역 안쪽(내측)의 추가 보호공역은 양방향으로부터 선회를 위하여 접근하는 항공기를 위한 것이다.,4,별표 7 제3항 제5호 및 제11호. 90도 이하 선회 시 선회구역 안쪽의 추가공역은 양방향으로부터 선회를 위하여 접근하는 항공기를 위한 것이다. (보기 1: 축소가 아니라 추가. 보기 2: 각도가 커지면 추가공역도 커진다. 보기 3: 90도 이상의 선회는 ICAO가 아니라 '해당국가'가 설정해야 한다.)
70,인적요인원칙(Human Factors Principles)에 관한 설명으로 가장 옳지 않은 것은?,,항공교통업무 시스템은 사용자의 과실을 예방하고 오차허용 및 회복을 고려하여 설계되어야 한다.,자동화시스템은 항공교통업무 종사자의 능력을 보조하고 확대할 수 있도록 인간 중심의 자동화를 지향하여야 한다.,"항공교통업무 종사자는 개인적인 신체적, 정신적 상태(피로 포함)를 포함하여 상황인지(Situation Awareness)가 가능하도록 시스템을 구축하여야 한다.","위협(Threats)과 실수(Errors)를 인지한 경우, 이는 개인의 역량 문제이므로 시스템 설계나 근무현장의 한계 허용치를 증가시키는 방법 대신 종사자의 징계 절차에 우선 집중하여야 한다.",4,"제87조 제4항. 위협(Threats)과 실수(Errors)를 인지한 경우, 근무현장과 시스템의 실수한계 허용을 증가시키는 방법, 시스템 내 위험요소 확인 조치, 근본적인 문제 개선 등 시스템과 절차적 접근을 강조한다(TEM). 징계에 집중한다는 것은 인적요인원칙(안전문화)과 상충된다."
71,비상항공기 지원(별표 12) 절차 중 폭탄위협(Bomb threat) 상황에 대한 조치로 옳은 것을 모두 고른 것은?,"ㄱ. 항공기와 교신 중인 기관은 비행승무원의 의도를 확인하여 관련 기관에 통보해야 한다.
ㄴ. 지상에 있는 대상 항공기는 시설물이나 다른 항공기로부터 가능한 멀리 떨어진 지정된 격리 장소로 유도해야 한다.
ㄷ. 불법간섭 의심 시 모드 A 코드 7500 자동 현시 여부를 확인하고, 현시되지 않으면 코드를 7700으로 먼저 맞춘 후 7500으로 변경하도록 지시한다.
ㄹ. 비행 중인 항공기는 외부와 객실 기압을 맞추기 위한 고도 변경 요구 시 신속히 승인되어야 한다.","ㄱ, ㄴ, ㄷ","ㄱ, ㄴ, ㄹ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",2,"별표 12. ㄷ: 불법간섭 여부 확인 시 SSR 코드를 먼저 '7500'에 맞추고 그 다음에 '7700'에 맞추도록 지시한다(순서가 틀림). 따라서 ㄱ, ㄴ, ㄹ이 맞다."
72,공역등급별 비행요건에 관한 설명 중 가장 올바르지 않은 것은?,,"F 등급 공역에서 비행하는 IFR 항공기는 양방향 무선통신이 필요하며, VFR 항공기는 양방향 무선통신이 필수가 아니다.",E 등급 공역에서 비행하는 IFR 항공기 간에는 가능한 경우 항공교통관제업무(분리)가 제공된다.,"G 등급 공역에서는 IFR 및 VFR 항공기 모두에게 분리(관제)가 제공되지 않으며, 양방향 무선통신은 IFR에게만 필수적이다.","E, F, G 등급 공역에서는 IFR, VFR 모두 3,050m(10,000ft) 미만에서 250노트의 속도제한을 받는다.",3,"별표 4 공역등급별 제공업무. G 등급 공역에서는 IFR, VFR 항공기 모두 양방향 무선통신이 '필요없음/불필요'이다. IFR에게 통신이 필수라는 것은 잘못된 설명이다."
73,직무교육훈련(OJT) 교관 지정 요건(제72조)에 대한 설명 중 <보기>의 ( )에 들어갈 알맞은 숫자를 순서대로 나열한 것은?,"직무교육훈련 교관 또는 재자격부여교육훈련 교관을 지정하는 경우에는 해당 항공교통관제기관에서 유효한 한정을 보유하고 실제 항공교통관제업무를 수행한 경력이 최소 ( ㉠ )년 이상인 관제사로 지정해야 한다.
심사관을 지정하는 경우에는 직무교육훈련 교관 또는 재자격부여교육훈련 교관으로 지정된 관제사 중 실제 교관 업무 수행경력이 최소 ( ㉡ )년 이상인 관제사로 지정해야 한다.","㉠ 1, ㉡ 1","㉠ 2, ㉡ 1","㉠ 2, ㉡ 2","㉠ 3, ㉡ 2",3,"제72조 제3항. 직무교육훈련 교관은 관제 실무경력 최소 2년 이상, 심사관은 교관 수행경력 최소 2년 이상이어야 한다."
74,기상정보(Meteorological Information)의 항공교통업무시설 내 수신 및 활용에 대한 설명으로 가장 옳지 않은 것은?,,접근관제업무를 제공하는 시설은 해당 비행장에 대한 고도계 수정을 위해 현재의 기압자료를 제공받아야 한다.,다수의 풍력계가 사용되는 비행장에서 관제탑 및 접근관제소의 지시기는 각각의 센서가 감시하는 활주로 구간이 식별되도록 표시되어야 한다.,활주로가시범위(RVR) 값을 계기로 측정하는 비행장에서 관제탑은 기상관측소의 지시기와 독립된 자체 센서 전시기를 필수적으로 보유해야 한다.,비행정보실 및 지역관제소는 기상악화가 발생하거나 발생이 예상되는 즉시 관련 정보를 제공받아야 한다.,3,"제60조 제4항 제4호. 활주로가시범위(RVR) 값을 측정하는 비행장 관제탑은 '기상관측소가 있는 경우, 기상관측소의 지시기와 동일한 관측지점의 동일 센서와 연계'된 전시기를 갖추어야 한다. 독립된 자체 센서 보유 규정은 잘못되었다."
75,항공고시보(NOTAM) 통보 등 비상상황 전파에 관한 조치(별표 9 우발계획) 중 옳은 것을 모두 고른 것은?,"ㄱ. ATS 및 관련 지원업무의 실제 분열은 실행 가능한 한 빨리 사용자에게 알려야 하며, 항공고시보는 관련 우발조정을 포함해야 한다.
ㄴ. 예견가능한 분열의 경우, 이전 조언(사전 통보)은 적어도 분열 발생 24시간 전에 알려야 한다.
ㄷ. 공역 통과를 포함하는 우발조정은 인근 국가와 협조로 ICAO 또는 인근 국가가 전개하여야 한다.
ㄹ. 정상 조건으로의 전환은 지역항공항법계획 업무 재개 시 항공고시보를 통해 가능한 빨리 알려야 한다.","ㄱ, ㄷ","ㄱ, ㄷ, ㄹ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",2,"별표 9 제6항 6.3. 예견가능한 분열의 경우 이전 조언은 '48시간 이전'에 알려야 한다. (24시간이 아님). 따라서 ㄱ, ㄷ, ㄹ이 맞다."
76,업무수행능력점검(별표 16)의 평가 항목 중 '항공기 이양 및 협조절차'에 해당하지 않는 것은?,,제한사항 처리 등 원활한 협조업무 수행,인접 관제석/관제시설 간 항공기 이양 시점의 적절성,"고도변화, 예상시간, 항공기 상태 등 변경사항에 대한 적절한 기록",인접 관제석/관제시설에 불필요한 추가업무를 유발시키지 않는지 여부,3,"별표 16. 고도변화, 예상시간, 항공기 상태 등 변경사항에 대한 기록은 '관제장비 사용 및 스트립 관리' 항목에 해당한다."
77,MLS/RNAV 접근절차의 명칭 부여 원칙(별표 3)에 대한 설명으로 가장 올바른 것은?,,MLS/RNAV 접근절차의 부호명칭은 반드시 활주로 명칭을 생략하고 5자리 문자 코드로만 나타낸다.,동일한 MLS 지상시설을 이용하는 두 개의 항공로에 대하여 동일한 항공로 표시문자의 사용은 허용된다.,접근절차가 시작되는 중요지점의 명칭이 기본표시(Basic indicator)가 된다.,MLS 접근 절차의 유효표시(Validity indicator)는 알파벳 A부터 Z까지 순차적으로 부여된다.,3,별표 3 제6항. 1: 부호명칭에는 활주로 명칭이 포함된다(예: MLS HAPPY 1 A 18L). 2: 동일한 MLS 시설 이용 시 동일 항공로 표시문자 사용은 '허용되지 않는다'. 4: 유효표시는 1부터 9까지의 숫자이다. 3: 기본표시는 접근절차가 시작되는 중요지점의 명칭(또는 name-code)이다(올바름).
78,항공자료의 무결성(Integrity) 등급 분류에 대한 설명 중 가장 옳지 않은 것은?,,중요자료(critical data)는 손상 시 대형사고 발생 개연성이 높은 자료이다.,일반자료(routine data)는 손상 시 대형사고 발생 개연성이 아주 낮은 자료이다.,필수자료(essential data)는 손상 시 대형사고 발생 개연성이 낮은 자료이다.,"데이터 무결성 보증 등급은 데이터의 완전성을 의미하며, 손상 시 사고 확률을 퍼센트(%) 수치로 정량화하여 3단계로만 분류한 것이다.",4,"제5조. 데이터 무결성 보증 등급(Data integrity assurance level)이란 원본/수정본에서 데이터가 유실, 변경되지 않았음을 보증하는 정도를 뜻하며, 정량화된 퍼센트 수치로 법적으로 3단계 고정 분류한 것이라는 설명은 용어의 정의를 왜곡한 것이다(등급 자체는 일반/필수/중요로 나뉘나 퍼센트 고정은 아님)."
79,비행정보구역 간 항공고정통신업무(AFS) 요건에 관한 사항 중 옳은 것을 모두 고른 것은?,"ㄱ. 비행정보실 및 지역관제소는 모든 인접 비행정보실 및 지역관제소와 통신을 위한 시설을 갖추어야 한다.
ㄴ. 항공기가 배정된 경로를 이탈할 때 요격 필요성을 제거하기 위해, 인접 지역관제소 간 통신시설은 자동기록장치를 가진 직접통화 단독 또는 데이터링크 통신 결합 시설을 구비해야 한다.
ㄷ. 인접 센터 간 통화는 요격 감소 목적이라도 연결에 60초 이상 소요되어도 무방하다.
ㄹ. 출발 전 항공기를 인접 관제구역으로 비행 허가해야 하는 경우 접근관제시설/비행장 관제탑은 인접구역 지역관제소와 통신망이 연결되어야 한다.","ㄱ, ㄴ","ㄱ, ㄴ, ㄹ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",2,"제57조 제5항. ㄷ: 인접 센터 간 요격 예방 등 특수 목적의 통신이라 하더라도 일반적으로 '15초 이내'에 통신이 이루어져야 한다. 60초가 아니다. 따라서 ㄱ, ㄴ, ㄹ만 맞다."
80,"관제사 피로관리(Fatigue management) 및 관련 훈련, 평가 요건을 설명한 것으로 가장 올바르지 않은 것은?",,"피로관리 교육은 정기교육훈련 과목에 포함될 수 있으며, 사이버 교육 등으로 대체 가능하다.",피로위험관리시스템(FRMS)은 관제사가 충분한 주의력 상태에서 업무를 수행하도록 피로 위험요소를 과학적 원리에 기초하여 모니터링하는 시스템이다.,"관제사 근무시간 제한기준을 통해 피로를 관리하는 경우, 관제사 근무편성(schedule)을 마련하여 운영하여야 한다.",피로위험관리시스템(FRMS) 내부 운영 규정을 제정할 경우 관할 지방항공청장의 승인만으로 족하며 국토교통부장관의 승인은 불필요하다.,4,제32조의2 제3항. 항공교통관제기관의 장이 피로위험관리시스템을 운용하려는 경우에는 「항공교통업무 운영 및 관리규정」에서 정하는 바에 따라 '국토교통부장관의 승인'을 받아 운용하여야 한다. 지방항공청장 승인으로 족하다는 설명은 틀렸다.
81,항공자료 품질기준(별표 5)에 따른 항공자료의 무결성 등급(Integrity Classification) 연결이 가장 옳지 않은 것은?,,계기접근절차를 구성하는 최종접근픽스(FAF) - 필수(Essential),거리측정시설(DME) 표고 - 필수(Essential),비행정보구역 경계선 지점 - 일반(Routine),활주로시단통과높이(TCH/RDH) - 일반(Routine),4,별표 5 항공자료 품질기준. 활주로시단통과높이(TCH/RDH) 및 정밀접근의 표고/고도/높이 관련 무결성 등급은 '중요(Critical)'이다. 일반(Routine)이 아니다.
82,비행절차설계업무관련 책임사항(별표 19)에 대한 설명으로 가장 옳지 않은 것은?,,"국토교통부 장관은 비행절차 설계업무를 제공하여야 하며, 관할 공항/비행장 및 공역의 모든 비행절차를 승인하고 책임을 가진다.",비행절차는 국토교통부 장관이 승인한 설계기준에 따라 설계되어야 한다.,국토교통부 장관은 비행절차 설계업무 제공자가 비행절차 설계업무의 최종 단계에서만 품질관리시스템을 활용하도록 규제하여야 한다.,"관할 공항/비행장 및 공역의 계기비행절차에 대한 주기적 검토가 이루어져야 하며, 그 검토주기는 5년을 초과해서는 안 된다.",3,별표 19. 비행절차 설계업무 제공자가 비행절차 설계업무의 '각 단계별로(at each stage)' 품질관리시스템을 활용할 수 있도록 하여야 한다. 최종 단계에서만 활용하는 것이 아니다.
83,직무교육훈련(OJT)에 관한 규정 중 가장 옳은 것은?,,"비행장관제 한정의 경우, 관제실무경험을 3개월 이상 또는 180시간 이상 이수하여야 한다.",다른 종류의 한정을 보유한 신규임용자등에 대한 직무교육훈련의 경우 정해진 관제실무경험을 1/2 범위에서 단축할 수 있다.,다른 항공교통관제기관에서 같은 종류의 한정을 보유한 신규임용자등에 대해서는 최소 15일 이상의 국지특성교육훈련으로 직무교육훈련을 대체할 수 있다.,모의관제장비를 이용한 관제실무경험은 어떠한 한정에서도 직무교육훈련 시간으로 전혀 인정받을 수 없다.,3,제74조의2 제3항. 다른 기관에서 '같은 종류'의 한정을 보유한 자는 최소 15일 이상의 국지특성교육훈련으로 대체할 수 있다. (보기 1: 비행장관제는 1개월 또는 90시간. 보기 2: 1/3 범위에서 단축 가능. 보기 4: 접근/지역관제는 1/2 범위 내에서 모의관제장비 경험 인정 가능.)
84,항공교통관제업무 한정(ATC Rating)의 종류(제68조)에 명시되지 않은 것은?,,접근관제절차 한정(Approach control procedural rating),지역관제감시 한정(Area control surveillance rating),비행정보구역관제 한정(Flight information region control rating),정밀접근레이더관제 한정(Approach precision radar control rating),3,"제68조 제1항. 한정의 종류에는 비행장관제, 접근관제절차, 접근관제감시, 정밀접근레이더관제(적용 유보), 지역관제절차, 지역관제감시 한정이 명시되어 있다. '비행정보구역관제 한정'이라는 명칭은 존재하지 않는다."
85,비상항공기에 대한 구조조정센터(RCC) 통보 시 포함해야 하는 정보 중 조난상황 발생이 확실시되는 경우에 취할 수 있는 조치로 올바른 것은?,,조난상황 선언 전에는 어떠한 경우에도 알려지지 않은 정보를 별도로 조사할 수 없다.,조난상황 선언 전에 구조조정센터 통보 항목 중 알려지지 않은 정보를 조사할 수 있다.,비상종류 파악을 위해 항공기의 모든 비행계획을 말소하고 군 레이더 관제소로 이관한다.,최종 교신 시간 및 위치를 파악하기 위해 인접 국가의 RCC에 우선적으로 수색 전권을 위임한다.,2,제51조 제2항. 조난상황의 발생이 확실시 되는 경우에는 조난상황 선언 전에 구조조정센터에 통보해야 하는 정보 중에서 알려지지 않은 정보를 조사할 수 있다.
86,우발계획(Contingency Planning) 지침 상의 '준비행동(Preparatory action)'에 명시된 내용으로 가장 옳지 않은 것은?,,"우발조정의 즉각적인 소개를 쉽게 하도록, 우발 행동을 필요로 하는 경우가 발생하기 전에 관련 부서 간 동의 및 완료가 이루어져야 한다.",산업적인 행동이나 노동불안과 같은 사건에 관한 일반 우발계획을 준비하여야 한다.,"자연재해, 공중보건 비상사태뿐만 아니라 무력 충돌이나 불법간섭으로 인한 위험을 평가하여 특별우발계획의 초안(Initial Development)을 마련해야 한다.",천재지변 발생 시 공역 통제를 위해 우발계획의 모든 실권은 즉시 국방부장관에게 이양하도록 계획에 명시해야 한다.,4,"별표 9 제4항. 준비행동에 특별우발계획 초안 마련 등은 명시되어 있으나, 실권을 즉시 국방부장관에게 이양한다는 내용은 항공교통업무 우발계획 지침에 존재하지 않는다."
87,비상강하(Emergency descent) 상황 발생 시의 조치로 올바른 것을 모두 고른 것은?,"ㄱ. 항공기가 타 항공기의 진로를 통과하여 비상강하 중임을 통보받으면 모든 가능한 조치가 즉각적으로 이루어져야 한다.
ㄴ. 항공교통관제기관은 적정 무선시설로 즉시 방송을 해야 하며, 그렇지 못할 경우 해당 통신국에 비상메시지 방송을 요청한다.
ㄷ. 비상방송을 수신한 항공기는 특정 지역을 벗어나서 추후 허가를 받기 위해 해당 무선주파수에 머물러 있어야 한다.
ㄹ. 비상방송 직후 관련 관제기관은 모든 관련 항공기에게 비상강하 중 뒤따라야 할 부가적인 절차 등의 추후허가를 발부해야 한다.","ㄱ, ㄴ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ","ㄱ, ㄴ, ㄷ, ㄹ",4,"별표 12 제3항. ㄱ, ㄴ, ㄷ, ㄹ 모두 비상강하 시의 명시적인 조치 및 의무 사항으로 올바르게 설명되어 있다."
88,음성-공항정보자동방송업무(V-ATIS) 및 데이터링크(D-ATIS)에 대한 설명 중 가장 옳지 않은 것은?,,"V-ATIS는 가능한 별도의 초단파(VHF) 주파수를 사용하여야 하나, 없을 경우 VOR과 같은 항행안전시설의 음성 채널로 방송될 수 있다.","V-ATIS는 계속적이고 반복적으로 제공되어야 하며, 국제항공업무 지정 공항에서는 영어로 반드시 제공되어야 한다.","D-ATIS가 V-ATIS를 보충하는 경우 제공되는 정보 내용은 동일해야 하지만, 갱신 주기는 통신망의 과부하 방지를 위해 5분의 시차를 두고 갱신되어야 한다.",공항정보자동방송 메시지 송신 시 해당 항공교통업무시설은 도착항공기에게 특정 시간에 최신 고도계수정치를 제공하여야 한다.,3,제48조 제5항. D-ATIS를 이용하여 V-ATIS를 보충하고 공항정보자동방송의 갱신이 필요한 경우에는 음성-공항정보자동방송과 데이터링크-공항정보자동방송이 '동시에 갱신'되어야 한다. 5분의 시차를 두는 것이 아니다.
89,항공교통관제허가 시 '다운스트림허가(Downstream clearance)'에 대한 규정으로 가장 올바른 것은?,,다운스트림허가를 받는 동안 항공기는 연료 절감을 위해 현재 관제 중인 기관과의 통신을 일시적으로 단절할 수 있다.,다운스트림허가는 어느 공역에서나 항공기의 원비행경로에 자유롭게 영향을 미칠 수 있도록 유연하게 발부되어야 한다.,데이터링크통신을 이용할 때에도 가능한 한 다운스트림허가가 용이하도록 허가기관과 조종사 간 양방향 음성통신 이용이 가능하여야 한다.,"출발 전 전 구간 협의가 불가능한 경우, 다운스트림허가는 반드시 출발 비행장에서 이륙하기 전에 텍스트로만 사전 발부받아야 한다.",3,제42조 제5항 제2호 라목. 데이터링크통신을 이용할 때에는 가능한 한 다운스트림허가가 용이하도록 허가하는 기관과 조종사 간에 '양방향 음성통신 이용이 가능'하여야 한다. (보기 1: 통신 유지 필수. 보기 2: 원비행경로에 영향을 미쳐서는 안 됨.)
90,항공기 관제권 이양 절차(제41조)에 관한 설명으로 가장 적절한 것은?,,인수시설은 인계시설이 합의서에 명시된 방법 외의 방법으로 이양을 요청하면 무조건 거부하고 교신을 단절해야 한다.,이양시설 간 사전협의 없이도 항공기가 비상상황일 경우 즉각적인 이양이 성립된 것으로 간주된다.,인계시설은 관제이양 항공기에 대한 비행계획 및 관제이양에 필요한 관제정보를 포함하여 인수시설과 협조하여야 한다.,이양지점을 포함한 관제이양 절차는 표준운영절차에는 명시하되 외부 보안을 위해 기관 간 합의서에는 생략하여야 한다.,3,제41조 제2항. 3: 인계시설은 비행계획 및 이양에 필요한 정보(레이더 위치 정보 등)를 협조하여야 한다. (보기 1: 거부/단절이 아니라 그 방법대로 인수하거나 다른 방법을 제시해야 함. 보기 2: 사전협의 되지 않은 항공기 이양 금지 원칙. 보기 4: 합의서와 표준운영절차 양쪽에 명시해야 함.)
